TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait
1,Taylor,Neutral,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_7.jpeg,did not like,3.613205605
2,Taylor,Neutral,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_18.jpeg,did not like,4.988446431
3,Taylor,Neutral,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_10.jpeg,did not like,3.470791822
4,Taylor,Neutral,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_17.jpeg,did not like,3.820572462
5,Taylor,Neutral,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_3.jpeg,liked,2.455989137
6,Taylor,Neutral,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_1.jpeg,liked,3.79605092
7,Taylor,Neutral,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_12.jpeg,did not like,3.562416326
8,Taylor,Neutral,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_30.png,did not like,2.843822497
9,Taylor,Neutral,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_5.jpeg,did not like,3.546495948
10,Taylor,Neutral,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_14.jpeg,did not like,1.672012706
11,Taylor,Neutral,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_25.jpeg,did not like,4.942172136
12,Taylor,Neutral,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_22.jpeg,liked,2.50187214
13,Taylor,Neutral,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_16.jpeg,liked,2.071164779
14,Taylor,Neutral,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_9.jpeg,liked,5.336503566
15,Taylor,Neutral,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_6.jpeg,liked,2.642157193
16,Taylor,Neutral,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_11.jpeg,liked,4.456234322
17,Taylor,Neutral,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_27.jpeg,did not like,4.438512181
18,Taylor,Neutral,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_21.jpeg,did not like,2.682944783
19,Taylor,Neutral,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_20.jpeg,liked,4.51984296
20,Taylor,Neutral,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_2.jpeg,liked,3.195382774
21,Taylor,Neutral,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_15.jpeg,liked,1.779333479
22,Taylor,Neutral,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_8.jpeg,did not like,4.312468682
23,Taylor,Neutral,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_13.jpeg,liked,4.940433059
24,Taylor,Neutral,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_23.jpeg,liked,2.7105123
25,Taylor,Neutral,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_28.jpeg,liked,3.602308302
26,Taylor,Neutral,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_26.jpeg,liked,4.106391878
27,Taylor,Neutral,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/.DS_Store,did not like,3.799433026
28,Taylor,Neutral,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_29.jpeg,did not like,5.246980764
29,Taylor,Neutral,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_4.jpeg,liked,3.30081769
30,Taylor,Neutral,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_24.jpeg,did not like,1.661473164
31,Alex,Acc,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_9.jpeg,liked,3.613205605
32,Alex,Acc,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_19.jpeg,liked,4.988446431
33,Alex,Acc,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_6.jpeg,did not like,3.470791822
34,Alex,Acc,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_4.jpeg,did not like,3.820572462
35,Alex,Acc,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_21.jpeg,liked,2.455989137
36,Alex,Acc,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_18.jpeg,liked,3.79605092
37,Alex,Acc,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_13.jpeg,liked,3.562416326
38,Alex,Acc,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_22.jpeg,did not like,2.843822497
39,Alex,Acc,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_17.jpeg,liked,3.546495948
40,Alex,Acc,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_11.jpeg,liked,1.672012706
41,Alex,Acc,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_15.jpeg,did not like,4.942172136
42,Alex,Acc,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_23.jpeg,did not like,2.50187214
43,Alex,Acc,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_30.png,liked,2.071164779
44,Alex,Acc,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_10.jpeg,liked,5.336503566
45,Alex,Acc,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_3.jpeg,liked,2.642157193
