TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait
1,Alex,Rej,Participant_Images/62fbc9730a4b70bcc1c942b3/62fbc9730a4b70bcc1c942b3_Images/62fbc9730a4b70bcc1c942b3_Image_5.jpeg,liked,3.613205605
2,Alex,Rej,Participant_Images/62fbc9730a4b70bcc1c942b3/62fbc9730a4b70bcc1c942b3_Images/62fbc9730a4b70bcc1c942b3_Image_6.jpeg,did not like,4.988446431
3,Alex,Rej,Participant_Images/62fbc9730a4b70bcc1c942b3/62fbc9730a4b70bcc1c942b3_Images/62fbc9730a4b70bcc1c942b3_Image_27.jpeg,did not like,3.470791822
4,Alex,Rej,Participant_Images/62fbc9730a4b70bcc1c942b3/62fbc9730a4b70bcc1c942b3_Images/62fbc9730a4b70bcc1c942b3_Image_29.jpeg,did not like,3.820572462
5,Alex,Rej,Participant_Images/62fbc9730a4b70bcc1c942b3/62fbc9730a4b70bcc1c942b3_Images/62fbc9730a4b70bcc1c942b3_Image_7.jpeg,did not like,2.455989137
6,Alex,Rej,Participant_Images/62fbc9730a4b70bcc1c942b3/62fbc9730a4b70bcc1c942b3_Images/62fbc9730a4b70bcc1c942b3_Image_24.jpeg,liked,3.79605092
7,Alex,Rej,Participant_Images/62fbc9730a4b70bcc1c942b3/62fbc9730a4b70bcc1c942b3_Images/62fbc9730a4b70bcc1c942b3_Image_4.jpeg,liked,3.562416326
8,Alex,Rej,Participant_Images/62fbc9730a4b70bcc1c942b3/62fbc9730a4b70bcc1c942b3_Images/62fbc9730a4b70bcc1c942b3_Image_23.jpeg,did not like,2.843822497
9,Alex,Rej,Participant_Images/62fbc9730a4b70bcc1c942b3/62fbc9730a4b70bcc1c942b3_Images/62fbc9730a4b70bcc1c942b3_Image_12.jpeg,did not like,3.546495948
10,Alex,Rej,Participant_Images/62fbc9730a4b70bcc1c942b3/62fbc9730a4b70bcc1c942b3_Images/62fbc9730a4b70bcc1c942b3_Image_8.jpeg,did not like,1.672012706
11,Alex,Rej,Participant_Images/62fbc9730a4b70bcc1c942b3/62fbc9730a4b70bcc1c942b3_Images/62fbc9730a4b70bcc1c942b3_Image_13.jpeg,did not like,4.942172136
