entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,TrialNumber,Partner,Condition,Photos,Feedback,Welcome.started,endwelcomescreen_keys.started,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,FirstInstructions.started,endinstructionscreen_keys.started,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,Match_text.started,syncing_text.started,text_0.started,Transparent.started,Match_text.stopped,Loading_25.started,text_25.started,text_0.stopped,Loading_50.started,text_50.started,Loading_25.stopped,text_25.stopped,Loading_75.started,text_75.started,Loading_50.stopped,text_50.stopped,Loading_75.stopped,text_75.stopped,Loading_100.started,text_100.started,Loading_100.stopped,text_100.stopped,Youhavematched.started,partneremoji_image.started,endpartnermatch_keys.started,PressToContinue.started,endpartnermatch_keys.keys,endpartnermatch_keys.rt,photobeingshared_text.started,waitforfeedback_text.started,participantimage_image.started,waiting_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,47.353452042036224,47.353452042036224,space,5.8803998749936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2022-07-06_11h50.19.738,RejectionTask_OneLoop,2022.2.1,None,
,,,,,,,,,,,,,53.267880792031065,53.267880792031065,space,0.3425818749819882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2022-07-06_11h50.19.738,RejectionTask_OneLoop,2022.2.1,None,
,,,,,,,,,,,,,,,,,53.659318000019994,56.66699791699648,56.66699791699648,56.66699791699648,56.68612641701475,57.90226670802804,57.90226670802804,57.91694441699656,59.15212650003377,59.15212650003377,59.16827991703758,59.16827991703758,60.400289041979704,60.400289041979704,60.41894545801915,60.41894545801915,61.650294749997556,61.650294749997556,61.650294749997556,61.650294749997556,62.90290812501917,62.90290812501917,62.93730925000273,62.93730925000273,62.93730925000273,62.93730925000273,space,4.39101004198892,67.72762912500184,67.72762912500184,67.72762912500184,70.3503914999892,,,,,,,
