TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait
1,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_1.jpeg,did not like,3.613205605
2,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_2.jpeg,liked,4.988446431
3,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_21.jpeg,did not like,3.470791822
4,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_5.jpeg,did not like,3.820572462
5,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_19.jpeg,liked,2.455989137
6,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_25.jpeg,did not like,3.79605092
7,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_29.jpeg,did not like,3.562416326
8,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_7.jpeg,liked,2.843822497
9,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_8.jpeg,did not like,3.546495948
10,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_20.jpeg,liked,1.672012706
11,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_13.jpeg,did not like,4.942172136
12,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_16.jpeg,did not like,2.50187214
13,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_3.jpeg,did not like,2.071164779
14,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_6.jpeg,did not like,5.336503566
15,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_22.jpeg,did not like,2.642157193
