TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait
1,Charlie,Rej,Participant_Images/5d55d562e04e1c0001f5e682/5d55d562e04e1c0001f5e682_Images/5d55d562e04e1c0001f5e682_Image_5.jpeg,did not like,3.613205605
2,Charlie,Rej,Participant_Images/5d55d562e04e1c0001f5e682/5d55d562e04e1c0001f5e682_Images/5d55d562e04e1c0001f5e682_Image_7.jpeg,liked,4.988446431
3,Charlie,Rej,Participant_Images/5d55d562e04e1c0001f5e682/5d55d562e04e1c0001f5e682_Images/5d55d562e04e1c0001f5e682_Image_28.jpeg,liked,3.470791822
4,Charlie,Rej,Participant_Images/5d55d562e04e1c0001f5e682/5d55d562e04e1c0001f5e682_Images/5d55d562e04e1c0001f5e682_Image_10.jpeg,did not like,3.820572462
5,Charlie,Rej,Participant_Images/5d55d562e04e1c0001f5e682/5d55d562e04e1c0001f5e682_Images/5d55d562e04e1c0001f5e682_Image_12.jpeg,did not like,2.455989137
6,Charlie,Rej,Participant_Images/5d55d562e04e1c0001f5e682/5d55d562e04e1c0001f5e682_Images/5d55d562e04e1c0001f5e682_Image_20.jpeg,did not like,3.79605092
7,Charlie,Rej,Participant_Images/5d55d562e04e1c0001f5e682/5d55d562e04e1c0001f5e682_Images/5d55d562e04e1c0001f5e682_Image_27.jpeg,did not like,3.562416326
8,Charlie,Rej,Participant_Images/5d55d562e04e1c0001f5e682/5d55d562e04e1c0001f5e682_Images/5d55d562e04e1c0001f5e682_Image_4.jpeg,liked,2.843822497
9,Charlie,Rej,Participant_Images/5d55d562e04e1c0001f5e682/5d55d562e04e1c0001f5e682_Images/5d55d562e04e1c0001f5e682_Image_30.jpeg,did not like,3.546495948
10,Charlie,Rej,Participant_Images/5d55d562e04e1c0001f5e682/5d55d562e04e1c0001f5e682_Images/5d55d562e04e1c0001f5e682_Image_19.jpeg,did not like,1.672012706
11,Charlie,Rej,Participant_Images/5d55d562e04e1c0001f5e682/5d55d562e04e1c0001f5e682_Images/5d55d562e04e1c0001f5e682_Image_18.jpeg,did not like,4.942172136
12,Charlie,Rej,Participant_Images/5d55d562e04e1c0001f5e682/5d55d562e04e1c0001f5e682_Images/5d55d562e04e1c0001f5e682_Image_23.jpeg,did not like,2.50187214
13,Charlie,Rej,Participant_Images/5d55d562e04e1c0001f5e682/5d55d562e04e1c0001f5e682_Images/5d55d562e04e1c0001f5e682_Image_25.jpeg,did not like,2.071164779
14,Charlie,Rej,Participant_Images/5d55d562e04e1c0001f5e682/5d55d562e04e1c0001f5e682_Images/5d55d562e04e1c0001f5e682_Image_9.jpeg,did not like,5.336503566
15,Charlie,Rej,Participant_Images/5d55d562e04e1c0001f5e682/5d55d562e04e1c0001f5e682_Images/5d55d562e04e1c0001f5e682_Image_26.jpeg,did not like,2.642157193
16,Charlie,Rej,Participant_Images/5d55d562e04e1c0001f5e682/5d55d562e04e1c0001f5e682_Images/5d55d562e04e1c0001f5e682_Image_3.jpeg,did not like,4.456234322
17,Charlie,Rej,Participant_Images/5d55d562e04e1c0001f5e682/5d55d562e04e1c0001f5e682_Images/5d55d562e04e1c0001f5e682_Image_17.jpeg,did not like,4.438512181
18,Charlie,Rej,Participant_Images/5d55d562e04e1c0001f5e682/5d55d562e04e1c0001f5e682_Images/5d55d562e04e1c0001f5e682_Image_13.jpeg,did not like,2.682944783
19,Charlie,Rej,Participant_Images/5d55d562e04e1c0001f5e682/5d55d562e04e1c0001f5e682_Images/5d55d562e04e1c0001f5e682_Image_15.jpeg,liked,4.51984296
20,Charlie,Rej,Participant_Images/5d55d562e04e1c0001f5e682/5d55d562e04e1c0001f5e682_Images/5d55d562e04e1c0001f5e682_Image_8.jpeg,did not like,3.195382774
21,Charlie,Rej,Participant_Images/5d55d562e04e1c0001f5e682/5d55d562e04e1c0001f5e682_Images/5d55d562e04e1c0001f5e682_Image_16.jpeg,did not like,1.779333479
22,Charlie,Rej,Participant_Images/5d55d562e04e1c0001f5e682/5d55d562e04e1c0001f5e682_Images/5d55d562e04e1c0001f5e682_Image_6.jpeg,did not like,4.312468682
23,Charlie,Rej,Participant_Images/5d55d562e04e1c0001f5e682/5d55d562e04e1c0001f5e682_Images/5d55d562e04e1c0001f5e682_Image_11.jpeg,did not like,4.940433059
24,Charlie,Rej,Participant_Images/5d55d562e04e1c0001f5e682/5d55d562e04e1c0001f5e682_Images/5d55d562e04e1c0001f5e682_Image_1.jpeg,did not like,2.7105123
25,Charlie,Rej,Participant_Images/5d55d562e04e1c0001f5e682/5d55d562e04e1c0001f5e682_Images/5d55d562e04e1c0001f5e682_Image_24.jpeg,liked,3.602308302
26,Charlie,Rej,Participant_Images/5d55d562e04e1c0001f5e682/5d55d562e04e1c0001f5e682_Images/5d55d562e04e1c0001f5e682_Image_14.jpeg,liked,4.106391878
27,Charlie,Rej,Participant_Images/5d55d562e04e1c0001f5e682/5d55d562e04e1c0001f5e682_Images/5d55d562e04e1c0001f5e682_Image_2.jpeg,liked,3.799433026
28,Charlie,Rej,Participant_Images/5d55d562e04e1c0001f5e682/5d55d562e04e1c0001f5e682_Images/5d55d562e04e1c0001f5e682_Image_22.jpeg,liked,5.246980764
29,Charlie,Rej,Participant_Images/5d55d562e04e1c0001f5e682/5d55d562e04e1c0001f5e682_Images/5d55d562e04e1c0001f5e682_Image_29.jpeg,liked,3.30081769
30,Charlie,Rej,Participant_Images/5d55d562e04e1c0001f5e682/5d55d562e04e1c0001f5e682_Images/5d55d562e04e1c0001f5e682_Image_21.jpeg,did not like,1.661473164
31,Alex,Acc,Participant_Images/5d55d562e04e1c0001f5e682/5d55d562e04e1c0001f5e682_Images/5d55d562e04e1c0001f5e682_Image_21.jpeg,did not like,3.613205605
32,Alex,Acc,Participant_Images/5d55d562e04e1c0001f5e682/5d55d562e04e1c0001f5e682_Images/5d55d562e04e1c0001f5e682_Image_15.jpeg,did not like,4.988446431
33,Alex,Acc,Participant_Images/5d55d562e04e1c0001f5e682/5d55d562e04e1c0001f5e682_Images/5d55d562e04e1c0001f5e682_Image_27.jpeg,liked,3.470791822
34,Alex,Acc,Participant_Images/5d55d562e04e1c0001f5e682/5d55d562e04e1c0001f5e682_Images/5d55d562e04e1c0001f5e682_Image_20.jpeg,liked,3.820572462
