PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,lotteryguess_keys.keys,lotteryguess_keys.rt,end_screen_keys.keys,end_screen_keys.rt
60d2b326161a622cd363268a,space,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,space,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,space,1.226,space,0.562,NAN,,NAN,,0,0,0,0,1,1,Sam,Neutral,Participant_Images/60d2b326161a622cd363268a/60d2b326161a622cd363268a_Images/60d2b326161a622cd363268a_Image_13.jpeg,did not like,3.613205605,,,,,,,,,,,,,,
,,,,,,,space,0.601,NAN,,NAN,,0,1,1,1,1,2,Sam,Neutral,Participant_Images/60d2b326161a622cd363268a/60d2b326161a622cd363268a_Images/60d2b326161a622cd363268a_Image_1.jpeg,did not like,4.988446431,,,,,,,,,,,,,,
,,,,,,,space,0.65,NAN,,NAN,,0,2,2,2,1,3,Sam,Neutral,Participant_Images/60d2b326161a622cd363268a/60d2b326161a622cd363268a_Images/60d2b326161a622cd363268a_Image_11.jpeg,liked,3.470791822,,,,,,,,,,,,,,
,,,,,,,space,0.751,NAN,,NAN,,0,3,3,3,1,4,Sam,Neutral,Participant_Images/60d2b326161a622cd363268a/60d2b326161a622cd363268a_Images/60d2b326161a622cd363268a_Image_26.jpeg,did not like,3.820572462,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,999,space,101.411,0,0,0,0,1,,,,,
,,,,,,,,,NAN,,NAN,,0,4,4,4,1,5,Sam,Neutral,Participant_Images/60d2b326161a622cd363268a/60d2b326161a622cd363268a_Images/60d2b326161a622cd363268a_Image_27.jpeg,liked,2.455989137,,,,,,,,,,,,,,
,,,,,,,space,1.619,NAN,,NAN,,0,5,5,5,1,6,Sam,Neutral,Participant_Images/60d2b326161a622cd363268a/60d2b326161a622cd363268a_Images/60d2b326161a622cd363268a_Image_12.jpeg,liked,3.79605092,,,,,,,,,,,,,,
