PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,lotteryguess_keys.keys,lotteryguess_keys.rt,end_screen_keys.keys,end_screen_keys.rt
5fd18d125e1f92195b1717bc,space,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,space,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,space,1.2876,space,0.7813,NAN,,NAN,,0,0,0,0,1,1,Charlie,Rej,Participant_Images/5fd18d125e1f92195b1717bc/5fd18d125e1f92195b1717bc_Images/5fd18d125e1f92195b1717bc_Image_21.jpeg,liked,3.613205605,,,,,,,,,,,,,,
,,,,,,,space,0.3842,NAN,,NAN,,0,1,1,1,1,2,Charlie,Rej,Participant_Images/5fd18d125e1f92195b1717bc/5fd18d125e1f92195b1717bc_Images/5fd18d125e1f92195b1717bc_Image_9.jpeg,did not like,4.988446431,,,,,,,,,,,,,,
,,,,,,,space,0.2887,NAN,,NAN,,0,2,2,2,1,3,Charlie,Rej,Participant_Images/5fd18d125e1f92195b1717bc/5fd18d125e1f92195b1717bc_Images/5fd18d125e1f92195b1717bc_Image_17.jpeg,liked,3.470791822,,,,,,,,,,,,,,
,,,,,,,space,0.3703,NAN,,NAN,,0,3,3,3,1,4,Charlie,Rej,Participant_Images/5fd18d125e1f92195b1717bc/5fd18d125e1f92195b1717bc_Images/5fd18d125e1f92195b1717bc_Image_3.jpeg,liked,3.820572462,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,999,space,2.7134,0,0,0,0,1,,,,,
,,,,,,,,,NAN,,NAN,,0,4,4,4,1,5,Charlie,Rej,Participant_Images/5fd18d125e1f92195b1717bc/5fd18d125e1f92195b1717bc_Images/5fd18d125e1f92195b1717bc_Image_24.jpeg,liked,2.455989137,,,,,,,,,,,,,,
,,,,,,,space,0.417,NAN,,NAN,,0,5,5,5,1,6,Charlie,Rej,Participant_Images/5fd18d125e1f92195b1717bc/5fd18d125e1f92195b1717bc_Images/5fd18d125e1f92195b1717bc_Image_16.jpeg,liked,3.79605092,,,,,,,,,,,,,,
,,,,,,,space,0.2879,NAN,,NAN,,0,6,6,6,1,7,Charlie,Rej,Participant_Images/5fd18d125e1f92195b1717bc/5fd18d125e1f92195b1717bc_Images/5fd18d125e1f92195b1717bc_Image_22.jpeg,did not like,3.562416326,,,,,,,,,,,,,,
