PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,lotteryguess_keys.keys,lotteryguess_keys.rt,end_screen_keys.keys,end_screen_keys.rt
62a1ed3d1357f3e033ae44f9,space,17.6392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,space,17.0399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,space,3.3908,space,1.4883,NAN,,NAN,,0,0,0,0,1,1,Alex,Acc,Participant_Images/62a1ed3d1357f3e033ae44f9/62a1ed3d1357f3e033ae44f9_Images/62a1ed3d1357f3e033ae44f9_Image_27.jpeg,liked,3.613205605,,,,,,,,,,,,,,
,,,,,,,space,1.5394,NAN,,NAN,,0,1,1,1,1,2,Alex,Acc,Participant_Images/62a1ed3d1357f3e033ae44f9/62a1ed3d1357f3e033ae44f9_Images/62a1ed3d1357f3e033ae44f9_Image_8.jpeg,liked,4.988446431,,,,,,,,,,,,,,
,,,,,,,space,1.1084,NAN,,NAN,,0,2,2,2,1,3,Alex,Acc,Participant_Images/62a1ed3d1357f3e033ae44f9/62a1ed3d1357f3e033ae44f9_Images/62a1ed3d1357f3e033ae44f9_Image_23.jpeg,liked,3.470791822,,,,,,,,,,,,,,
,,,,,,,space,0.8407,NAN,,NAN,,0,3,3,3,1,4,Alex,Acc,Participant_Images/62a1ed3d1357f3e033ae44f9/62a1ed3d1357f3e033ae44f9_Images/62a1ed3d1357f3e033ae44f9_Image_16.jpeg,liked,3.820572462,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,999,space,5.0982,0,0,0,0,1,,,,,
,,,,,,,,,NAN,,NAN,,0,4,4,4,1,5,Alex,Acc,Participant_Images/62a1ed3d1357f3e033ae44f9/62a1ed3d1357f3e033ae44f9_Images/62a1ed3d1357f3e033ae44f9_Image_11.jpeg,liked,2.455989137,,,,,,,,,,,,,,
,,,,,,,space,0.8005,NAN,,NAN,,0,5,5,5,1,6,Alex,Acc,Participant_Images/62a1ed3d1357f3e033ae44f9/62a1ed3d1357f3e033ae44f9_Images/62a1ed3d1357f3e033ae44f9_Image_2.jpeg,did not like,3.79605092,,,,,,,,,,,,,,
,,,,,,,space,1.0822,NAN,,NAN,,0,6,6,6,1,7,Alex,Acc,Participant_Images/62a1ed3d1357f3e033ae44f9/62a1ed3d1357f3e033ae44f9_Images/62a1ed3d1357f3e033ae44f9_Image_1.jpeg,did not like,3.562416326,,,,,,,,,,,,,,
,,,,,,,space,1.018,NAN,,NAN,,0,7,7,7,1,8,Alex,Acc,Participant_Images/62a1ed3d1357f3e033ae44f9/62a1ed3d1357f3e033ae44f9_Images/62a1ed3d1357f3e033ae44f9_Image_5.jpeg,did not like,2.843822497,,,,,,,,,,,,,,
,,,,,,,space,0.7886,NAN,,NAN,,0,8,8,8,1,9,Alex,Acc,Participant_Images/62a1ed3d1357f3e033ae44f9/62a1ed3d1357f3e033ae44f9_Images/62a1ed3d1357f3e033ae44f9_Image_21.jpeg,liked,3.546495948,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,s,1,space,0.9016,0,0,0,0,1,1.9556,,,,
,,,,,,,,,NAN,,NAN,,0,9,9,9,1,10,Alex,Acc,Participant_Images/62a1ed3d1357f3e033ae44f9/62a1ed3d1357f3e033ae44f9_Images/62a1ed3d1357f3e033ae44f9_Image_18.jpeg,liked,1.672012706,,,,,,,,,,,,,,
,,,,,,,space,0.6234,NAN,,NAN,,0,10,10,10,1,11,Alex,Acc,Participant_Images/62a1ed3d1357f3e033ae44f9/62a1ed3d1357f3e033ae44f9_Images/62a1ed3d1357f3e033ae44f9_Image_12.jpeg,did not like,4.942172136,,,,,,,,,,,,,,
,,,,,,,space,5.2837,NAN,,NAN,,0,11,11,11,1,12,Alex,Acc,Participant_Images/62a1ed3d1357f3e033ae44f9/62a1ed3d1357f3e033ae44f9_Images/62a1ed3d1357f3e033ae44f9_Image_10.jpeg,did not like,2.50187214,,,,,,,,,,,,,,
,,,,,,,space,0.8568,NAN,,NAN,,0,12,12,12,1,13,Alex,Acc,Participant_Images/62a1ed3d1357f3e033ae44f9/62a1ed3d1357f3e033ae44f9_Images/62a1ed3d1357f3e033ae44f9_Image_28.jpeg,liked,2.071164779,,,,,,,,,,,,,,
,,,,,,,space,0.8663,NAN,,NAN,,0,13,13,13,1,14,Alex,Acc,Participant_Images/62a1ed3d1357f3e033ae44f9/62a1ed3d1357f3e033ae44f9_Images/62a1ed3d1357f3e033ae44f9_Image_4.jpeg,liked,5.336503566,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,s,1,space,0.99,0,0,0,0,1,2.5879,l,0.876,,
,,,,,,,,,NAN,,NAN,,0,14,14,14,1,15,Alex,Acc,Participant_Images/62a1ed3d1357f3e033ae44f9/62a1ed3d1357f3e033ae44f9_Images/62a1ed3d1357f3e033ae44f9_Image_7.jpeg,liked,2.642157193,,,,,,,,,,,,,,
,,,,,,,space,1.7669,NAN,,NAN,,0,15,15,15,1,16,Alex,Acc,Participant_Images/62a1ed3d1357f3e033ae44f9/62a1ed3d1357f3e033ae44f9_Images/62a1ed3d1357f3e033ae44f9_Image_19.jpeg,liked,4.456234322,,,,,,,,,,,,,,
,,,,,,,space,7.9402,NAN,,NAN,,0,16,16,16,1,17,Alex,Acc,Participant_Images/62a1ed3d1357f3e033ae44f9/62a1ed3d1357f3e033ae44f9_Images/62a1ed3d1357f3e033ae44f9_Image_17.jpeg,liked,4.438512181,,,,,,,,,,,,,,
,,,,,,,space,0.7714,NAN,,NAN,,0,17,17,17,1,18,Alex,Acc,Participant_Images/62a1ed3d1357f3e033ae44f9/62a1ed3d1357f3e033ae44f9_Images/62a1ed3d1357f3e033ae44f9_Image_24.jpeg,did not like,2.682944783,,,,,,,,,,,,,,
,,,,,,,space,0.9728,NAN,,NAN,,0,18,18,18,1,19,Alex,Acc,Participant_Images/62a1ed3d1357f3e033ae44f9/62a1ed3d1357f3e033ae44f9_Images/62a1ed3d1357f3e033ae44f9_Image_29.jpeg,liked,4.51984296,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,s,1,space,0.9385,0,0,0,0,1,1.087,h,1.1235,,
