PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,lotteryguess_keys.keys,lotteryguess_keys.rt,end_screen_keys.keys,end_screen_keys.rt
64010a38650fe3a1a2de05a9,space,27.6989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,space,25.8275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,space,3.1697,space,1.775,NAN,,NAN,,0,0,0,0,1,1,Charlie,Rej,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_18.jpeg,did not like,3.613205605,,,,,,,,,,,,,,
,,,,,,,space,0.6563,NAN,,NAN,,0,1,1,1,1,2,Charlie,Rej,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_26.jpeg,did not like,4.988446431,,,,,,,,,,,,,,
,,,,,,,space,0.6514,NAN,,NAN,,0,2,2,2,1,3,Charlie,Rej,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_15.jpeg,liked,3.470791822,,,,,,,,,,,,,,
,,,,,,,space,0.7789,NAN,,NAN,,0,3,3,3,1,4,Charlie,Rej,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_17.jpeg,liked,3.820572462,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,999,space,4.7655,0,0,0,0,1,,,,,
,,,,,,,,,NAN,,NAN,,0,4,4,4,1,5,Charlie,Rej,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_3.jpeg,did not like,2.455989137,,,,,,,,,,,,,,
,,,,,,,space,0.8194,NAN,,NAN,,0,5,5,5,1,6,Charlie,Rej,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_24.jpeg,did not like,3.79605092,,,,,,,,,,,,,,
,,,,,,,space,0.774,NAN,,NAN,,0,6,6,6,1,7,Charlie,Rej,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_19.jpeg,did not like,3.562416326,,,,,,,,,,,,,,
,,,,,,,space,0.5358,NAN,,NAN,,0,7,7,7,1,8,Charlie,Rej,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_6.jpeg,liked,2.843822497,,,,,,,,,,,,,,
,,,,,,,space,0.6879,NAN,,NAN,,0,8,8,8,1,9,Charlie,Rej,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_14.jpeg,did not like,3.546495948,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.8041,0,0,0,0,1,1.9638,,,,
,,,,,,,,,NAN,,NAN,,0,9,9,9,1,10,Charlie,Rej,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_12.jpeg,liked,1.672012706,,,,,,,,,,,,,,
,,,,,,,space,0.5349,NAN,,NAN,,0,10,10,10,1,11,Charlie,Rej,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_1.jpeg,did not like,4.942172136,,,,,,,,,,,,,,
,,,,,,,space,0.8464,NAN,,NAN,,0,11,11,11,1,12,Charlie,Rej,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_28.jpeg,liked,2.50187214,,,,,,,,,,,,,,
,,,,,,,space,0.6001,NAN,,NAN,,0,12,12,12,1,13,Charlie,Rej,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_11.jpeg,did not like,2.071164779,,,,,,,,,,,,,,
,,,,,,,space,0.4623,NAN,,NAN,,0,13,13,13,1,14,Charlie,Rej,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_10.jpeg,liked,5.336503566,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,s,1,space,0.7395,0,0,0,0,1,1.682,,,,
,,,,,,,,,NAN,,NAN,,0,14,14,14,1,15,Charlie,Rej,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_22.jpeg,liked,2.642157193,,,,,,,,,,,,,,
,,,,,,,space,0.8478,NAN,,NAN,,0,15,15,15,1,16,Charlie,Rej,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_2.jpeg,did not like,4.456234322,,,,,,,,,,,,,,
,,,,,,,space,0.8551,NAN,,NAN,,0,16,16,16,1,17,Charlie,Rej,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_5.jpeg,did not like,4.438512181,,,,,,,,,,,,,,
,,,,,,,space,0.4547,NAN,,NAN,,0,17,17,17,1,18,Charlie,Rej,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_7.jpeg,did not like,2.682944783,,,,,,,,,,,,,,
,,,,,,,space,0.6121,NAN,,NAN,,0,18,18,18,1,19,Charlie,Rej,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_29.jpeg,did not like,4.51984296,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,s,1,space,0.5078,0,0,0,0,1,1.7778,h,1.5078,,
,,,,,,,,,NAN,,NAN,,0,19,19,19,1,20,Charlie,Rej,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_13.jpeg,liked,3.195382774,,,,,,,,,,,,,,
,,,,,,,space,0.5185,NAN,,NAN,,0,20,20,20,1,21,Charlie,Rej,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_16.jpeg,liked,1.779333479,,,,,,,,,,,,,,
,,,,,,,space,0.6952,NAN,,NAN,,0,21,21,21,1,22,Charlie,Rej,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_8.jpeg,did not like,4.312468682,,,,,,,,,,,,,,
,,,,,,,space,0.7096,NAN,,NAN,,0,22,22,22,1,23,Charlie,Rej,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_25.jpeg,did not like,4.940433059,,,,,,,,,,,,,,
,,,,,,,space,0.7806,NAN,,NAN,,0,23,23,23,1,24,Charlie,Rej,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_21.jpeg,did not like,2.7105123,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.622,0,0,0,0,1,2.5877,,,,
,,,,,,,,,NAN,,NAN,,0,24,24,24,1,25,Charlie,Rej,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_4.jpeg,did not like,3.602308302,,,,,,,,,,,,,,
,,,,,,,space,0.6266,NAN,,NAN,,0,25,25,25,1,26,Charlie,Rej,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_9.jpeg,did not like,4.106391878,,,,,,,,,,,,,,
,,,,,,,space,0.4243,NAN,,NAN,,0,26,26,26,1,27,Charlie,Rej,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_30.jpeg,did not like,3.799433026,,,,,,,,,,,,,,
,,,,,,,space,0.757,NAN,,NAN,,0,27,27,27,1,28,Charlie,Rej,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_20.jpeg,did not like,5.246980764,,,,,,,,,,,,,,
,,,,,,,space,0.6325,NAN,,NAN,,0,28,28,28,1,29,Charlie,Rej,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_23.jpeg,did not like,3.30081769,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.583,0,0,0,0,1,0.8595,,,,
,,,,,,,,,1,,9,,0,29,29,29,1,30,Charlie,Rej,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_27.jpeg,did not like,1.661473164,,,,,,,,,,,,,,
,,,,,space,1.0695,space,1.0861,NAN,,NAN,,0,30,30,30,1,31,Riley,Acc,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_14.jpeg,liked,3.613205605,,,,,,,,,,,,,,
,,,,,,,space,0.6728,NAN,,NAN,,0,31,31,31,1,32,Riley,Acc,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_11.jpeg,liked,4.988446431,,,,,,,,,,,,,,
,,,,,,,space,0.7779,NAN,,NAN,,0,32,32,32,1,33,Riley,Acc,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_12.jpeg,liked,3.470791822,,,,,,,,,,,,,,
,,,,,,,space,0.5276,NAN,,NAN,,0,33,33,33,1,34,Riley,Acc,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_22.jpeg,liked,3.820572462,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.6527,0,0,0,0,1,1.3702,,,,
,,,,,,,,,NAN,,NAN,,0,34,34,34,1,35,Riley,Acc,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_5.jpeg,liked,2.455989137,,,,,,,,,,,,,,
,,,,,,,space,0.8631,NAN,,NAN,,0,35,35,35,1,36,Riley,Acc,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_9.jpeg,liked,3.79605092,,,,,,,,,,,,,,
,,,,,,,space,0.7859,NAN,,NAN,,0,36,36,36,1,37,Riley,Acc,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_18.jpeg,did not like,3.562416326,,,,,,,,,,,,,,
,,,,,,,space,0.5676,NAN,,NAN,,0,37,37,37,1,38,Riley,Acc,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_10.jpeg,liked,2.843822497,,,,,,,,,,,,,,
,,,,,,,space,0.6105,NAN,,NAN,,0,38,38,38,1,39,Riley,Acc,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_15.jpeg,did not like,3.546495948,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,s,1,space,0.8486,0,0,0,0,1,1.328,l,0.7706,,
,,,,,,,,,NAN,,NAN,,0,39,39,39,1,40,Riley,Acc,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_8.jpeg,liked,1.672012706,,,,,,,,,,,,,,
,,,,,,,space,1.0806,NAN,,NAN,,0,40,40,40,1,41,Riley,Acc,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_1.jpeg,liked,4.942172136,,,,,,,,,,,,,,
,,,,,,,space,0.7684,NAN,,NAN,,0,41,41,41,1,42,Riley,Acc,Participant_Images/64010a38650fe3a1a2de05a9/64010a38650fe3a1a2de05a9_Images/64010a38650fe3a1a2de05a9_Image_24.jpeg,liked,2.50187214,,,,,,,,,,,,,,
