PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,lotteryguess_keys.keys,lotteryguess_keys.rt,end_screen_keys.keys,end_screen_keys.rt
568d286ab5a2c2000cb6a91c,space,86.6308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,space,15.9327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,space,1.7892,space,1.451,NAN,,NAN,,0,0,0,0,1,1,Riley,Acc,Participant_Images/568d286ab5a2c2000cb6a91c/568d286ab5a2c2000cb6a91c_Images/568d286ab5a2c2000cb6a91c_Image_16.jpeg,did not like,3.613205605,,,,,,,,,,,,,,
,,,,,,,space,1.253,NAN,,NAN,,0,1,1,1,1,2,Riley,Acc,Participant_Images/568d286ab5a2c2000cb6a91c/568d286ab5a2c2000cb6a91c_Images/568d286ab5a2c2000cb6a91c_Image_30.jpeg,liked,4.988446431,,,,,,,,,,,,,,
,,,,,,,space,0.5546,NAN,,NAN,,0,2,2,2,1,3,Riley,Acc,Participant_Images/568d286ab5a2c2000cb6a91c/568d286ab5a2c2000cb6a91c_Images/568d286ab5a2c2000cb6a91c_Image_14.jpeg,did not like,3.470791822,,,,,,,,,,,,,,
,,,,,,,space,0.588,NAN,,NAN,,0,3,3,3,1,4,Riley,Acc,Participant_Images/568d286ab5a2c2000cb6a91c/568d286ab5a2c2000cb6a91c_Images/568d286ab5a2c2000cb6a91c_Image_27.jpeg,did not like,3.820572462,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,999,space,3.8786,0,0,0,0,1,,,,,
,,,,,,,,,NAN,,NAN,,0,4,4,4,1,5,Riley,Acc,Participant_Images/568d286ab5a2c2000cb6a91c/568d286ab5a2c2000cb6a91c_Images/568d286ab5a2c2000cb6a91c_Image_24.jpeg,liked,2.455989137,,,,,,,,,,,,,,
,,,,,,,space,1.6044,NAN,,NAN,,0,5,5,5,1,6,Riley,Acc,Participant_Images/568d286ab5a2c2000cb6a91c/568d286ab5a2c2000cb6a91c_Images/568d286ab5a2c2000cb6a91c_Image_3.jpeg,liked,3.79605092,,,,,,,,,,,,,,
,,,,,,,space,0.6673,NAN,,NAN,,0,6,6,6,1,7,Riley,Acc,Participant_Images/568d286ab5a2c2000cb6a91c/568d286ab5a2c2000cb6a91c_Images/568d286ab5a2c2000cb6a91c_Image_13.jpeg,liked,3.562416326,,,,,,,,,,,,,,
,,,,,,,space,0.7162,NAN,,NAN,,0,7,7,7,1,8,Riley,Acc,Participant_Images/568d286ab5a2c2000cb6a91c/568d286ab5a2c2000cb6a91c_Images/568d286ab5a2c2000cb6a91c_Image_5.jpeg,liked,2.843822497,,,,,,,,,,,,,,
