PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,lotteryguess_keys.keys,lotteryguess_keys.rt,end_screen_keys.keys,end_screen_keys.rt
6056bcf1cee7a41435889255,space,8.9165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,space,10.4697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,space,2.5222,space,1.2329,NAN,,NAN,,0,0,0,0,1,1,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_23.jpeg,did not like,3.613205605,,,,,,,,,,,,,,
,,,,,,,space,0.6654,NAN,,NAN,,0,1,1,1,1,2,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_5.jpeg,did not like,4.988446431,,,,,,,,,,,,,,
,,,,,,,space,0.9841,NAN,,NAN,,0,2,2,2,1,3,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_2.jpeg,did not like,3.470791822,,,,,,,,,,,,,,
,,,,,,,space,0.3934,NAN,,NAN,,0,3,3,3,1,4,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_15.jpeg,liked,3.820572462,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,999,space,3.0334,0,0,0,0,1,,,,,
,,,,,,,,,NAN,,NAN,,0,4,4,4,1,5,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_1.jpeg,liked,2.455989137,,,,,,,,,,,,,,
,,,,,,,space,0.5292,NAN,,NAN,,0,5,5,5,1,6,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_18.jpeg,did not like,3.79605092,,,,,,,,,,,,,,
,,,,,,,space,0.6357,NAN,,NAN,,0,6,6,6,1,7,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_17.jpeg,liked,3.562416326,,,,,,,,,,,,,,
,,,,,,,space,0.4951,NAN,,NAN,,0,7,7,7,1,8,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_13.jpeg,did not like,2.843822497,,,,,,,,,,,,,,
,,,,,,,space,0.5172,NAN,,NAN,,0,8,8,8,1,9,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_27.jpeg,did not like,3.546495948,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,s,1,space,0.8848,0,0,0,0,1,3.1546,,,,
