PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,lotteryguess_keys.keys,lotteryguess_keys.rt,end_screen_keys.keys,end_screen_keys.rt
6112dccad39227e361c13866,space,3.9551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,space,24.7477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,space,7.5409,space,1.3019,NAN,,NAN,,0,0,0,0,1,1,Sam,Rej,Participant_Images/6112dccad39227e361c13866/6112dccad39227e361c13866_Images/6112dccad39227e361c13866_Image_8.jpeg,liked,3.613205605,,,,,,,,,,,,,,
,,,,,,,space,0.5014,NAN,,NAN,,0,1,1,1,1,2,Sam,Rej,Participant_Images/6112dccad39227e361c13866/6112dccad39227e361c13866_Images/6112dccad39227e361c13866_Image_7.jpeg,liked,4.988446431,,,,,,,,,,,,,,
,,,,,,,space,0.6075,NAN,,NAN,,0,2,2,2,1,3,Sam,Rej,Participant_Images/6112dccad39227e361c13866/6112dccad39227e361c13866_Images/6112dccad39227e361c13866_Image_25.jpeg,liked,3.470791822,,,,,,,,,,,,,,
,,,,,,,space,0.7351,NAN,,NAN,,0,3,3,3,1,4,Sam,Rej,Participant_Images/6112dccad39227e361c13866/6112dccad39227e361c13866_Images/6112dccad39227e361c13866_Image_19.jpeg,did not like,3.820572462,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,999,space,2.6374,0,0,0,0,1,,,,,
,,,,,,,,,NAN,,NAN,,0,4,4,4,1,5,Sam,Rej,Participant_Images/6112dccad39227e361c13866/6112dccad39227e361c13866_Images/6112dccad39227e361c13866_Image_26.jpeg,liked,2.455989137,,,,,,,,,,,,,,
,,,,,,,space,0.7703,NAN,,NAN,,0,5,5,5,1,6,Sam,Rej,Participant_Images/6112dccad39227e361c13866/6112dccad39227e361c13866_Images/6112dccad39227e361c13866_Image_6.jpeg,did not like,3.79605092,,,,,,,,,,,,,,
,,,,,,,space,0.5854,NAN,,NAN,,0,6,6,6,1,7,Sam,Rej,Participant_Images/6112dccad39227e361c13866/6112dccad39227e361c13866_Images/6112dccad39227e361c13866_Image_13.jpeg,did not like,3.562416326,,,,,,,,,,,,,,
,,,,,,,space,0.7396,NAN,,NAN,,0,7,7,7,1,8,Sam,Rej,Participant_Images/6112dccad39227e361c13866/6112dccad39227e361c13866_Images/6112dccad39227e361c13866_Image_15.jpeg,liked,2.843822497,,,,,,,,,,,,,,
,,,,,,,space,0.651,NAN,,NAN,,0,8,8,8,1,9,Sam,Rej,Participant_Images/6112dccad39227e361c13866/6112dccad39227e361c13866_Images/6112dccad39227e361c13866_Image_17.jpeg,did not like,3.546495948,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,s,1,space,1.4261,0,0,0,0,1,2.3619,,,,
,,,,,,,,,NAN,,NAN,,0,9,9,9,1,10,Sam,Rej,Participant_Images/6112dccad39227e361c13866/6112dccad39227e361c13866_Images/6112dccad39227e361c13866_Image_11.jpeg,did not like,1.672012706,,,,,,,,,,,,,,
,,,,,,,space,0.8267,NAN,,NAN,,0,10,10,10,1,11,Sam,Rej,Participant_Images/6112dccad39227e361c13866/6112dccad39227e361c13866_Images/6112dccad39227e361c13866_Image_27.jpeg,liked,4.942172136,,,,,,,,,,,,,,
,,,,,,,space,1.3396,NAN,,NAN,,0,11,11,11,1,12,Sam,Rej,Participant_Images/6112dccad39227e361c13866/6112dccad39227e361c13866_Images/6112dccad39227e361c13866_Image_14.jpeg,did not like,2.50187214,,,,,,,,,,,,,,
,,,,,,,space,0.724,NAN,,NAN,,0,12,12,12,1,13,Sam,Rej,Participant_Images/6112dccad39227e361c13866/6112dccad39227e361c13866_Images/6112dccad39227e361c13866_Image_16.jpeg,did not like,2.071164779,,,,,,,,,,,,,,
,,,,,,,space,0.6056,NAN,,NAN,,0,13,13,13,1,14,Sam,Rej,Participant_Images/6112dccad39227e361c13866/6112dccad39227e361c13866_Images/6112dccad39227e361c13866_Image_20.jpeg,did not like,5.336503566,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,s,1,space,0.9673,0,0,0,0,1,1.447,h,2.2354,,
,,,,,,,,,NAN,,NAN,,0,14,14,14,1,15,Sam,Rej,Participant_Images/6112dccad39227e361c13866/6112dccad39227e361c13866_Images/6112dccad39227e361c13866_Image_21.jpeg,did not like,2.642157193,,,,,,,,,,,,,,
,,,,,,,space,0.673,NAN,,NAN,,0,15,15,15,1,16,Sam,Rej,Participant_Images/6112dccad39227e361c13866/6112dccad39227e361c13866_Images/6112dccad39227e361c13866_Image_28.jpeg,did not like,4.456234322,,,,,,,,,,,,,,
,,,,,,,space,3.8256,NAN,,NAN,,0,16,16,16,1,17,Sam,Rej,Participant_Images/6112dccad39227e361c13866/6112dccad39227e361c13866_Images/6112dccad39227e361c13866_Image_10.jpeg,did not like,4.438512181,,,,,,,,,,,,,,
,,,,,,,space,0.3908,NAN,,NAN,,0,17,17,17,1,18,Sam,Rej,Participant_Images/6112dccad39227e361c13866/6112dccad39227e361c13866_Images/6112dccad39227e361c13866_Image_18.jpeg,did not like,2.682944783,,,,,,,,,,,,,,
,,,,,,,space,0.7719,NAN,,NAN,,0,18,18,18,1,19,Sam,Rej,Participant_Images/6112dccad39227e361c13866/6112dccad39227e361c13866_Images/6112dccad39227e361c13866_Image_1.jpeg,did not like,4.51984296,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.6179,0,0,0,0,1,1.8558,,,,
,,,,,,,,,NAN,,NAN,,0,19,19,19,1,20,Sam,Rej,Participant_Images/6112dccad39227e361c13866/6112dccad39227e361c13866_Images/6112dccad39227e361c13866_Image_30.jpeg,did not like,3.195382774,,,,,,,,,,,,,,
,,,,,,,space,0.6182,NAN,,NAN,,0,20,20,20,1,21,Sam,Rej,Participant_Images/6112dccad39227e361c13866/6112dccad39227e361c13866_Images/6112dccad39227e361c13866_Image_5.jpeg,did not like,1.779333479,,,,,,,,,,,,,,
,,,,,,,space,0.412,NAN,,NAN,,0,21,21,21,1,22,Sam,Rej,Participant_Images/6112dccad39227e361c13866/6112dccad39227e361c13866_Images/6112dccad39227e361c13866_Image_22.jpeg,did not like,4.312468682,,,,,,,,,,,,,,
,,,,,,,space,0.5049,NAN,,NAN,,0,22,22,22,1,23,Sam,Rej,Participant_Images/6112dccad39227e361c13866/6112dccad39227e361c13866_Images/6112dccad39227e361c13866_Image_24.jpeg,did not like,4.940433059,,,,,,,,,,,,,,
,,,,,,,space,0.6182,NAN,,NAN,,0,23,23,23,1,24,Sam,Rej,Participant_Images/6112dccad39227e361c13866/6112dccad39227e361c13866_Images/6112dccad39227e361c13866_Image_29.jpeg,did not like,2.7105123,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,2.2806,0,0,0,0,1,1.3354,,,,
,,,,,,,,,NAN,,NAN,,0,24,24,24,1,25,Sam,Rej,Participant_Images/6112dccad39227e361c13866/6112dccad39227e361c13866_Images/6112dccad39227e361c13866_Image_23.jpeg,liked,3.602308302,,,,,,,,,,,,,,
,,,,,,,space,0.3494,NAN,,NAN,,0,25,25,25,1,26,Sam,Rej,Participant_Images/6112dccad39227e361c13866/6112dccad39227e361c13866_Images/6112dccad39227e361c13866_Image_12.jpeg,did not like,4.106391878,,,,,,,,,,,,,,
,,,,,,,space,0.5195,NAN,,NAN,,0,26,26,26,1,27,Sam,Rej,Participant_Images/6112dccad39227e361c13866/6112dccad39227e361c13866_Images/6112dccad39227e361c13866_Image_9.jpeg,liked,3.799433026,,,,,,,,,,,,,,
,,,,,,,space,0.6538,NAN,,NAN,,0,27,27,27,1,28,Sam,Rej,Participant_Images/6112dccad39227e361c13866/6112dccad39227e361c13866_Images/6112dccad39227e361c13866_Image_4.jpeg,did not like,5.246980764,,,,,,,,,,,,,,
,,,,,,,space,0.3054,NAN,,NAN,,0,28,28,28,1,29,Sam,Rej,Participant_Images/6112dccad39227e361c13866/6112dccad39227e361c13866_Images/6112dccad39227e361c13866_Image_2.jpeg,liked,3.30081769,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.5863,0,0,0,0,1,0.6476,,,,
,,,,,,,,,1,,3,,0,29,29,29,1,30,Sam,Rej,Participant_Images/6112dccad39227e361c13866/6112dccad39227e361c13866_Images/6112dccad39227e361c13866_Image_3.jpeg,did not like,1.661473164,,,,,,,,,,,,,,
,,,,,space,1.4419,space,0.6892,NAN,,NAN,,0,30,30,30,1,31,Riley,Rej,Participant_Images/6112dccad39227e361c13866/6112dccad39227e361c13866_Images/6112dccad39227e361c13866_Image_12.jpeg,did not like,3.613205605,,,,,,,,,,,,,,
,,,,,,,space,0.5028,NAN,,NAN,,0,31,31,31,1,32,Riley,Rej,Participant_Images/6112dccad39227e361c13866/6112dccad39227e361c13866_Images/6112dccad39227e361c13866_Image_18.jpeg,liked,4.988446431,,,,,,,,,,,,,,
