PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,lotteryguess_keys.keys,end_screen_keys.keys,end_screen_keys.rt
5dee8ee31255595293a9906b,,,,,,,space,0.5897,NAN,,NAN,,0.0,56.0,56.0,56.0,1.0,57.0,Alex,Acc,Participant_Images/5dee8ee31255595293a9906b/5dee8ee31255595293a9906b_Images/5dee8ee31255595293a9906b_Image_25.jpeg,liked,3.799433026,,,,,,,,,,,,,
5dee8ee31255595293a9906b,,,,,,,space,0.6182,NAN,,NAN,,0.0,57.0,57.0,57.0,1.0,58.0,Alex,Acc,Participant_Images/5dee8ee31255595293a9906b/5dee8ee31255595293a9906b_Images/5dee8ee31255595293a9906b_Image_10.jpeg,liked,5.246980764,,,,,,,,,,,,,
5dee8ee31255595293a9906b,,,,,,,space,0.5998,NAN,,NAN,,0.0,58.0,58.0,58.0,1.0,59.0,Alex,Acc,Participant_Images/5dee8ee31255595293a9906b/5dee8ee31255595293a9906b_Images/5dee8ee31255595293a9906b_Image_17.jpeg,did not like,3.30081769,,,,,,,,,,,,,
5dee8ee31255595293a9906b,,,,,,,,,,,,,,,,,,,,,,,,c,0.0,space,0.4851,0.0,0.0,0.0,0.0,1.0,0.6948,,,
5dee8ee31255595293a9906b,,,,,,,,,3,,2,,0.0,59.0,59.0,59.0,1.0,60.0,Alex,Acc,Participant_Images/5dee8ee31255595293a9906b/5dee8ee31255595293a9906b_Images/5dee8ee31255595293a9906b_Image_6.jpeg,liked,1.661473164,,,,,,,,,,,,,
5dee8ee31255595293a9906b,,,,,space,1.336,space,0.6094,NAN,,NAN,,0.0,60.0,60.0,60.0,1.0,61.0,Riley,Rej,Participant_Images/5dee8ee31255595293a9906b/5dee8ee31255595293a9906b_Images/5dee8ee31255595293a9906b_Image_22.jpeg,did not like,3.613205605,,,,,,,,,,,,,
5dee8ee31255595293a9906b,,,,,,,space,1.2806,NAN,,NAN,,0.0,61.0,61.0,61.0,1.0,62.0,Riley,Rej,Participant_Images/5dee8ee31255595293a9906b/5dee8ee31255595293a9906b_Images/5dee8ee31255595293a9906b_Image_15.jpeg,did not like,4.988446431,,,,,,,,,,,,,
5dee8ee31255595293a9906b,,,,,,,space,2.0673,NAN,,NAN,,0.0,62.0,62.0,62.0,1.0,63.0,Riley,Rej,Participant_Images/5dee8ee31255595293a9906b/5dee8ee31255595293a9906b_Images/5dee8ee31255595293a9906b_Image_11.jpeg,did not like,3.470791822,,,,,,,,,,,,,
5dee8ee31255595293a9906b,,,,,,,space,1.1661,NAN,,NAN,,0.0,63.0,63.0,63.0,1.0,64.0,Riley,Rej,Participant_Images/5dee8ee31255595293a9906b/5dee8ee31255595293a9906b_Images/5dee8ee31255595293a9906b_Image_30.jpeg,did not like,3.820572462,,,,,,,,,,,,,
5dee8ee31255595293a9906b,,,,,,,,,,,,,,,,,,,,,,,,c,0.0,space,1.747,0.0,0.0,0.0,0.0,1.0,2.1677,,,
