PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,lotteryguess_keys.keys,lotteryguess_keys.rt,end_screen_keys.keys,end_screen_keys.rt
60ff830d7a7cce48e1787ba2,space,7.8982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,space,13.7651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,space,1.6892,space,1.0509,NAN,,NAN,,0,0,0,0,1,1,Alex,Acc,Participant_Images/60ff830d7a7cce48e1787ba2/60ff830d7a7cce48e1787ba2_Images/60ff830d7a7cce48e1787ba2_Image_27.jpeg,liked,3.613205605,,,,,,,,,,,,,,
,,,,,,,space,0.8352,NAN,,NAN,,0,1,1,1,1,2,Alex,Acc,Participant_Images/60ff830d7a7cce48e1787ba2/60ff830d7a7cce48e1787ba2_Images/60ff830d7a7cce48e1787ba2_Image_22.jpeg,liked,4.988446431,,,,,,,,,,,,,,
,,,,,,,space,0.9146,NAN,,NAN,,0,2,2,2,1,3,Alex,Acc,Participant_Images/60ff830d7a7cce48e1787ba2/60ff830d7a7cce48e1787ba2_Images/60ff830d7a7cce48e1787ba2_Image_11.jpeg,liked,3.470791822,,,,,,,,,,,,,,
,,,,,,,space,0.7528,NAN,,NAN,,0,3,3,3,1,4,Alex,Acc,Participant_Images/60ff830d7a7cce48e1787ba2/60ff830d7a7cce48e1787ba2_Images/60ff830d7a7cce48e1787ba2_Image_9.jpeg,liked,3.820572462,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,999,space,2.5664,0,0,0,0,1,,,,,
,,,,,,,,,NAN,,NAN,,0,4,4,4,1,5,Alex,Acc,Participant_Images/60ff830d7a7cce48e1787ba2/60ff830d7a7cce48e1787ba2_Images/60ff830d7a7cce48e1787ba2_Image_4.jpeg,liked,2.455989137,,,,,,,,,,,,,,
,,,,,,,space,0.7323,NAN,,NAN,,0,5,5,5,1,6,Alex,Acc,Participant_Images/60ff830d7a7cce48e1787ba2/60ff830d7a7cce48e1787ba2_Images/60ff830d7a7cce48e1787ba2_Image_15.jpeg,liked,3.79605092,,,,,,,,,,,,,,
,,,,,,,space,0.3862,NAN,,NAN,,0,6,6,6,1,7,Alex,Acc,Participant_Images/60ff830d7a7cce48e1787ba2/60ff830d7a7cce48e1787ba2_Images/60ff830d7a7cce48e1787ba2_Image_24.jpeg,liked,3.562416326,,,,,,,,,,,,,,
,,,,,,,space,0.5543,NAN,,NAN,,0,7,7,7,1,8,Alex,Acc,Participant_Images/60ff830d7a7cce48e1787ba2/60ff830d7a7cce48e1787ba2_Images/60ff830d7a7cce48e1787ba2_Image_26.jpeg,did not like,2.843822497,,,,,,,,,,,,,,
,,,,,,,space,0.6529,NAN,,NAN,,0,8,8,8,1,9,Alex,Acc,Participant_Images/60ff830d7a7cce48e1787ba2/60ff830d7a7cce48e1787ba2_Images/60ff830d7a7cce48e1787ba2_Image_23.jpeg,did not like,3.546495948,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.9807,0,0,0,0,1,1.6642,,,,
,,,,,,,,,NAN,,NAN,,0,9,9,9,1,10,Alex,Acc,Participant_Images/60ff830d7a7cce48e1787ba2/60ff830d7a7cce48e1787ba2_Images/60ff830d7a7cce48e1787ba2_Image_25.jpeg,liked,1.672012706,,,,,,,,,,,,,,
,,,,,,,space,0.8571,NAN,,NAN,,0,10,10,10,1,11,Alex,Acc,Participant_Images/60ff830d7a7cce48e1787ba2/60ff830d7a7cce48e1787ba2_Images/60ff830d7a7cce48e1787ba2_Image_19.jpeg,did not like,4.942172136,,,,,,,,,,,,,,
,,,,,,,space,0.4851,NAN,,NAN,,0,11,11,11,1,12,Alex,Acc,Participant_Images/60ff830d7a7cce48e1787ba2/60ff830d7a7cce48e1787ba2_Images/60ff830d7a7cce48e1787ba2_Image_20.jpeg,liked,2.50187214,,,,,,,,,,,,,,
,,,,,,,space,0.5331,NAN,,NAN,,0,12,12,12,1,13,Alex,Acc,Participant_Images/60ff830d7a7cce48e1787ba2/60ff830d7a7cce48e1787ba2_Images/60ff830d7a7cce48e1787ba2_Image_28.jpeg,liked,2.071164779,,,,,,,,,,,,,,
