PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,end_screen_keys.keys,end_screen_keys.rt
,,,,,,,space,0.4664,NAN,,NAN,,0,6,6,6,1,7,Alex,Neutral,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_11.jpeg,did not like,3.562416326,,,,,,,,,,,,
,,,,,,,space,0.6497,NAN,,NAN,,0,7,7,7,1,8,Alex,Neutral,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_13.jpeg,did not like,2.843822497,,,,,,,,,,,,
,,,,,,,space,0.483,NAN,,NAN,,0,8,8,8,1,9,Alex,Neutral,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_29.jpeg,liked,3.546495948,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,999,space,3.8834,0,0,0,0,1,,,
,,,,,,,,,NAN,,NAN,,0,9,9,9,1,10,Alex,Neutral,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_9.jpeg,did not like,1.672012706,,,,,,,,,,,,
,,,,,,,space,0.533,NAN,,NAN,,0,10,10,10,1,11,Alex,Neutral,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_8.jpeg,did not like,4.942172136,,,,,,,,,,,,
,,,,,,,space,0.7998,NAN,,NAN,,0,11,11,11,1,12,Alex,Neutral,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_7.jpeg,liked,2.50187214,,,,,,,,,,,,
,,,,,,,space,0.4321,NAN,,NAN,,0,12,12,12,1,13,Alex,Neutral,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_10.jpeg,liked,2.071164779,,,,,,,,,,,,
,,,,,,,space,0.5497,NAN,,NAN,,0,13,13,13,1,14,Alex,Neutral,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_28.jpeg,did not like,5.336503566,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.8832,0,0,0,0,1,2.3331,,
,,,,,,,,,NAN,,NAN,,0,14,14,14,1,15,Alex,Neutral,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_30.jpeg,did not like,2.642157193,,,,,,,,,,,,
,,,,,,,space,0.5652,NAN,,NAN,,0,15,15,15,1,16,Alex,Neutral,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_20.jpeg,did not like,4.456234322,,,,,,,,,,,,
,,,,,,,space,0.7997,NAN,,NAN,,0,16,16,16,1,17,Alex,Neutral,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_23.jpeg,liked,4.438512181,,,,,,,,,,,,
,,,,,,,space,0.5332,NAN,,NAN,,0,17,17,17,1,18,Alex,Neutral,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_4.jpeg,did not like,2.682944783,,,,,,,,,,,,
,,,,,,,space,0.5497,NAN,,NAN,,0,18,18,18,1,19,Alex,Neutral,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_17.jpeg,liked,4.51984296,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.7098,0,0,0,0,1,2.6829,,
,,,,,,,,,NAN,,NAN,,0,19,19,19,1,20,Alex,Neutral,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_26.jpeg,liked,3.195382774,,,,,,,,,,,,
,,,,,,,space,0.4989,NAN,,NAN,,0,20,20,20,1,21,Alex,Neutral,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_2.jpeg,did not like,1.779333479,,,,,,,,,,,,
,,,,,,,space,0.4328,NAN,,NAN,,0,21,21,21,1,22,Alex,Neutral,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_27.jpeg,did not like,4.312468682,,,,,,,,,,,,
,,,,,,,space,0.4155,NAN,,NAN,,0,22,22,22,1,23,Alex,Neutral,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_21.jpeg,did not like,4.940433059,,,,,,,,,,,,
,,,,,,,space,0.3498,NAN,,NAN,,0,23,23,23,1,24,Alex,Neutral,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_15.jpeg,liked,2.7105123,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,234.6795,0,0,0,0,1,1.0249,,
,,,,,,,,,NAN,,NAN,,0,24,24,24,1,25,Alex,Neutral,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_16.jpeg,did not like,3.602308302,,,,,,,,,,,,
,,,,,,,space,1.4497,NAN,,NAN,,0,25,25,25,1,26,Alex,Neutral,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_22.jpeg,liked,4.106391878,,,,,,,,,,,,
,,,,,,,space,0.3998,NAN,,NAN,,0,26,26,26,1,27,Alex,Neutral,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_5.jpeg,liked,3.799433026,,,,,,,,,,,,
,,,,,,,space,0.5487,NAN,,NAN,,0,27,27,27,1,28,Alex,Neutral,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_18.jpeg,liked,5.246980764,,,,,,,,,,,,
,,,,,,,space,0.4831,NAN,,NAN,,0,28,28,28,1,29,Alex,Neutral,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_24.jpeg,liked,3.30081769,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.7002,0,0,0,0,1,2.0163,,
,,,,,,,,,1,,5,,0,29,29,29,1,30,Alex,Neutral,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_25.jpeg,liked,1.661473164,,,,,,,,,,,,
,,,,,space,3.4843,space,0.5831,NAN,,NAN,,0,30,30,30,1,31,Charlie,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_25.jpeg,did not like,3.613205605,,,,,,,,,,,,
,,,,,,,space,0.3664,NAN,,NAN,,0,31,31,31,1,32,Charlie,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_23.jpeg,did not like,4.988446431,,,,,,,,,,,,
,,,,,,,space,0.817,NAN,,NAN,,0,32,32,32,1,33,Charlie,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_3.jpeg,did not like,3.470791822,,,,,,,,,,,,
,,,,,,,space,0.3498,NAN,,NAN,,0,33,33,33,1,34,Charlie,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_26.jpeg,liked,3.820572462,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.8164,0,0,0,0,1,1.9997,,
,,,,,,,,,NAN,,NAN,,0,34,34,34,1,35,Charlie,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_10.jpeg,did not like,2.455989137,,,,,,,,,,,,
,,,,,,,space,0.3154,NAN,,NAN,,0,35,35,35,1,36,Charlie,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_1.jpeg,did not like,3.79605092,,,,,,,,,,,,
,,,,,,,space,0.333,NAN,,NAN,,0,36,36,36,1,37,Charlie,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_17.jpeg,did not like,3.562416326,,,,,,,,,,,,
,,,,,,,space,0.2497,NAN,,NAN,,0,37,37,37,1,38,Charlie,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_21.jpeg,did not like,2.843822497,,,,,,,,,,,,
,,,,,,,space,0.483,NAN,,NAN,,0,38,38,38,1,39,Charlie,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_28.jpeg,liked,3.546495948,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.6165,0,0,0,0,1,0.833,,
,,,,,,,,,NAN,,NAN,,0,39,39,39,1,40,Charlie,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_12.jpeg,did not like,1.672012706,,,,,,,,,,,,
,,,,,,,space,0.4331,NAN,,NAN,,0,40,40,40,1,41,Charlie,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_20.jpeg,liked,4.942172136,,,,,,,,,,,,
,,,,,,,space,0.3487,NAN,,NAN,,0,41,41,41,1,42,Charlie,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_14.jpeg,liked,2.50187214,,,,,,,,,,,,
,,,,,,,space,0.3163,NAN,,NAN,,0,42,42,42,1,43,Charlie,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_5.jpeg,did not like,2.071164779,,,,,,,,,,,,
,,,,,,,space,0.6485,NAN,,NAN,,0,43,43,43,1,44,Charlie,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_30.jpeg,liked,5.336503566,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.533,0,0,0,0,1,1.2496,,
,,,,,,,,,NAN,,NAN,,0,44,44,44,1,45,Charlie,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_7.jpeg,liked,2.642157193,,,,,,,,,,,,
,,,,,,,space,0.4155,NAN,,NAN,,0,45,45,45,1,46,Charlie,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_29.jpeg,did not like,4.456234322,,,,,,,,,,,,
,,,,,,,space,0.4497,NAN,,NAN,,0,46,46,46,1,47,Charlie,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_15.jpeg,liked,4.438512181,,,,,,,,,,,,
,,,,,,,space,0.9155,NAN,,NAN,,0,47,47,47,1,48,Charlie,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_6.jpeg,liked,2.682944783,,,,,,,,,,,,
,,,,,,,space,0.5165,NAN,,NAN,,0,48,48,48,1,49,Charlie,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_9.jpeg,did not like,4.51984296,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.3998,0,0,0,0,1,1.5495,,
,,,,,,,,,NAN,,NAN,,0,49,49,49,1,50,Charlie,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_8.jpeg,did not like,3.195382774,,,,,,,,,,,,
,,,,,,,space,0.1164,NAN,,NAN,,0,50,50,50,1,51,Charlie,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_16.jpeg,did not like,1.779333479,,,,,,,,,,,,
,,,,,,,space,0.3488,NAN,,NAN,,0,51,51,51,1,52,Charlie,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_18.jpeg,did not like,4.312468682,,,,,,,,,,,,
,,,,,,,space,0.433,NAN,,NAN,,0,52,52,52,1,53,Charlie,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_4.jpeg,did not like,4.940433059,,,,,,,,,,,,
,,,,,,,space,0.2997,NAN,,NAN,,0,53,53,53,1,54,Charlie,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_2.jpeg,liked,2.7105123,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.3666,0,0,0,0,1,0.9996,,
,,,,,,,,,NAN,,NAN,,0,54,54,54,1,55,Charlie,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_19.jpeg,did not like,3.602308302,,,,,,,,,,,,
,,,,,,,space,0.2997,NAN,,NAN,,0,55,55,55,1,56,Charlie,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_13.jpeg,did not like,4.106391878,,,,,,,,,,,,
,,,,,,,space,0.8822,NAN,,NAN,,0,56,56,56,1,57,Charlie,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_22.jpeg,did not like,3.799433026,,,,,,,,,,,,
,,,,,,,space,0.3664,NAN,,NAN,,0,57,57,57,1,58,Charlie,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_24.jpeg,did not like,5.246980764,,,,,,,,,,,,
,,,,,,,space,0.4663,NAN,,NAN,,0,58,58,58,1,59,Charlie,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_27.jpeg,did not like,3.30081769,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.5331,0,0,0,0,1,1.1664,,
,,,,,,,,,1,,5,,0,59,59,59,1,60,Charlie,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_11.jpeg,did not like,1.661473164,,,,,,,,,,,,
,,,,,space,4.4324,space,1.0496,NAN,,NAN,,0,60,60,60,1,61,Taylor,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_6.jpeg,did not like,3.613205605,,,,,,,,,,,,
,,,,,,,space,0.3656,NAN,,NAN,,0,61,61,61,1,62,Taylor,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_27.jpeg,did not like,4.988446431,,,,,,,,,,,,
,,,,,,,space,0.2663,NAN,,NAN,,0,62,62,62,1,63,Taylor,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_8.jpeg,liked,3.470791822,,,,,,,,,,,,
,,,,,,,space,0.3986,NAN,,NAN,,0,63,63,63,1,64,Taylor,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_16.jpeg,did not like,3.820572462,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.7998,0,0,0,0,1,1.0164,,
,,,,,,,,,NAN,,NAN,,0,64,64,64,1,65,Taylor,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_17.jpeg,liked,2.455989137,,,,,,,,,,,,
,,,,,,,space,0.4663,NAN,,NAN,,0,65,65,65,1,66,Taylor,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_11.jpeg,did not like,3.79605092,,,,,,,,,,,,
,,,,,,,space,0.4672,NAN,,NAN,,0,66,66,66,1,67,Taylor,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_1.jpeg,did not like,3.562416326,,,,,,,,,,,,
,,,,,,,space,0.3654,NAN,,NAN,,0,67,67,67,1,68,Taylor,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_2.jpeg,did not like,2.843822497,,,,,,,,,,,,
,,,,,,,space,0.4506,NAN,,NAN,,0,68,68,68,1,69,Taylor,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_29.jpeg,did not like,3.546495948,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.3998,0,0,0,0,1,1.1327,,
,,,,,,,,,NAN,,NAN,,0,69,69,69,1,70,Taylor,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_19.jpeg,did not like,1.672012706,,,,,,,,,,,,
,,,,,,,space,0.5831,NAN,,NAN,,0,70,70,70,1,71,Taylor,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_14.jpeg,did not like,4.942172136,,,,,,,,,,,,
,,,,,,,space,0.6166,NAN,,NAN,,0,71,71,71,1,72,Taylor,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_24.jpeg,liked,2.50187214,,,,,,,,,,,,
,,,,,,,space,0.4987,NAN,,NAN,,0,72,72,72,1,73,Taylor,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_3.jpeg,liked,2.071164779,,,,,,,,,,,,
,,,,,,,space,0.8656,NAN,,NAN,,0,73,73,73,1,74,Taylor,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_4.jpeg,did not like,5.336503566,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.3832,0,0,0,0,1,0.8163,,
,,,,,,,,,NAN,,NAN,,0,74,74,74,1,75,Taylor,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_5.jpeg,did not like,2.642157193,,,,,,,,,,,,
,,,,,,,space,0.3819,NAN,,NAN,,0,75,75,75,1,76,Taylor,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_10.jpeg,did not like,4.456234322,,,,,,,,,,,,
,,,,,,,space,0.5164,NAN,,NAN,,0,76,76,76,1,77,Taylor,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_20.jpeg,liked,4.438512181,,,,,,,,,,,,
,,,,,,,space,0.4822,NAN,,NAN,,0,77,77,77,1,78,Taylor,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_28.jpeg,did not like,2.682944783,,,,,,,,,,,,
,,,,,,,space,0.4163,NAN,,NAN,,0,78,78,78,1,79,Taylor,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_12.jpeg,did not like,4.51984296,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.4996,0,0,0,0,1,0.7,,
,,,,,,,,,NAN,,NAN,,0,79,79,79,1,80,Taylor,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_18.jpeg,did not like,3.195382774,,,,,,,,,,,,
,,,,,,,space,0.5486,NAN,,NAN,,0,80,80,80,1,81,Taylor,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_26.jpeg,did not like,1.779333479,,,,,,,,,,,,
,,,,,,,space,0.5489,NAN,,NAN,,0,81,81,81,1,82,Taylor,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_30.jpeg,liked,4.312468682,,,,,,,,,,,,
,,,,,,,space,0.4655,NAN,,NAN,,0,82,82,82,1,83,Taylor,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_7.jpeg,liked,4.940433059,,,,,,,,,,,,
,,,,,,,space,0.483,NAN,,NAN,,0,83,83,83,1,84,Taylor,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_25.jpeg,did not like,2.7105123,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.6936,0,0,0,0,1,0.9497,,
,,,,,,,,,NAN,,NAN,,0,84,84,84,1,85,Taylor,Rej,Participant_Images/63fac97f0d4e8f6bfd753d90/63fac97f0d4e8f6bfd753d90_Images/63fac97f0d4e8f6bfd753d90_Image_22.jpeg,liked,3.602308302,,,,,,,,,,,,
