PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,lotteryguess_keys.keys,lotteryguess_keys.rt,end_screen_keys.keys,end_screen_keys.rt
6107f902de5549cbdf72cbe1,space,28.1656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,space,29.8334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,space,3.5484,space,1.7004,NAN,,NAN,,0,0,0,0,1,1,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_1.jpeg,did not like,3.613205605,,,,,,,,,,,,,,
,,,,,,,space,1.042,NAN,,NAN,,0,1,1,1,1,2,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_2.jpeg,liked,4.988446431,,,,,,,,,,,,,,
,,,,,,,space,0.8208,NAN,,NAN,,0,2,2,2,1,3,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_21.jpeg,did not like,3.470791822,,,,,,,,,,,,,,
,,,,,,,space,0.7705,NAN,,NAN,,0,3,3,3,1,4,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_5.jpeg,did not like,3.820572462,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,999,space,3.8512,0,0,0,0,1,,,,,
,,,,,,,,,NAN,,NAN,,0,4,4,4,1,5,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_19.jpeg,liked,2.455989137,,,,,,,,,,,,,,
,,,,,,,space,0.046,NAN,,NAN,,0,5,5,5,1,6,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_25.jpeg,did not like,3.79605092,,,,,,,,,,,,,,
,,,,,,,space,0.6612,NAN,,NAN,,0,6,6,6,1,7,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_29.jpeg,did not like,3.562416326,,,,,,,,,,,,,,
,,,,,,,space,0.9125,NAN,,NAN,,0,7,7,7,1,8,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_7.jpeg,liked,2.843822497,,,,,,,,,,,,,,
,,,,,,,space,0.5495,NAN,,NAN,,0,8,8,8,1,9,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_8.jpeg,did not like,3.546495948,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,s,1,space,1.0022,0,0,0,0,1,1.0691,h,2.7359,,
,,,,,,,,,NAN,,NAN,,0,9,9,9,1,10,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_20.jpeg,liked,1.672012706,,,,,,,,,,,,,,
,,,,,,,space,1.8624,NAN,,NAN,,0,10,10,10,1,11,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_13.jpeg,did not like,4.942172136,,,,,,,,,,,,,,
,,,,,,,space,0.6081,NAN,,NAN,,0,11,11,11,1,12,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_16.jpeg,did not like,2.50187214,,,,,,,,,,,,,,
,,,,,,,space,0.5182,NAN,,NAN,,0,12,12,12,1,13,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_3.jpeg,did not like,2.071164779,,,,,,,,,,,,,,
,,,,,,,space,0.6175,NAN,,NAN,,0,13,13,13,1,14,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_6.jpeg,did not like,5.336503566,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,s,1,space,0.7505,0,0,0,0,1,0.8589,h,1.3531,,
,,,,,,,,,NAN,,NAN,,0,14,14,14,1,15,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_22.jpeg,did not like,2.642157193,,,,,,,,,,,,,,
,,,,,,,space,1.1665,NAN,,NAN,,0,15,15,15,1,16,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_15.jpeg,did not like,4.456234322,,,,,,,,,,,,,,
,,,,,,,space,11.5811,NAN,,NAN,,0,16,16,16,1,17,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_17.jpeg,liked,4.438512181,,,,,,,,,,,,,,
,,,,,,,space,0.602,NAN,,NAN,,0,17,17,17,1,18,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_24.jpeg,did not like,2.682944783,,,,,,,,,,,,,,
,,,,,,,space,0.2127,NAN,,NAN,,0,18,18,18,1,19,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_27.jpeg,did not like,4.51984296,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,s,1,space,0.4515,0,0,0,0,1,1.2028,l,0.2631,,
,,,,,,,,,NAN,,NAN,,0,19,19,19,1,20,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_18.jpeg,did not like,3.195382774,,,,,,,,,,,,,,
,,,,,,,space,1.1301,NAN,,NAN,,0,20,20,20,1,21,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_14.jpeg,did not like,1.779333479,,,,,,,,,,,,,,
,,,,,,,space,1.8997,NAN,,NAN,,0,21,21,21,1,22,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_10.jpeg,liked,4.312468682,,,,,,,,,,,,,,
,,,,,,,space,1.1582,NAN,,NAN,,0,22,22,22,1,23,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_26.jpeg,liked,4.940433059,,,,,,,,,,,,,,
,,,,,,,space,2.7466,NAN,,NAN,,0,23,23,23,1,24,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_12.jpeg,did not like,2.7105123,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,4.5017,0,0,0,0,1,1.7784,,,,
,,,,,,,,,NAN,,NAN,,0,24,24,24,1,25,Alex,Rej,Participant_Images/6107f902de5549cbdf72cbe1/6107f902de5549cbdf72cbe1_Images/6107f902de5549cbdf72cbe1_Image_11.jpeg,liked,3.602308302,,,,,,,,,,,,,,
