PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,lotteryguess_keys.keys,lotteryguess_keys.rt,end_screen_keys.keys,end_screen_keys.rt
5ad2c8334d061300011b1985,space,17.2444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ad2c8334d061300011b1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ad2c8334d061300011b1985,,,space,12.7388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ad2c8334d061300011b1985,,,,,space,2.4219,space,1.6812,NAN,,NAN,,0.0,0.0,0.0,0.0,1.0,1.0,Taylor,Acc,Participant_Images/5ad2c8334d061300011b1985/5ad2c8334d061300011b1985_Images/5ad2c8334d061300011b1985_Image_8.jpeg,did not like,3.613205605,,,,,,,,,,,,,,
5ad2c8334d061300011b1985,,,,,,,space,1.3323,NAN,,NAN,,0.0,1.0,1.0,1.0,1.0,2.0,Taylor,Acc,Participant_Images/5ad2c8334d061300011b1985/5ad2c8334d061300011b1985_Images/5ad2c8334d061300011b1985_Image_4.jpeg,did not like,4.988446431,,,,,,,,,,,,,,
5ad2c8334d061300011b1985,,,,,,,space,1.6732,NAN,,NAN,,0.0,2.0,2.0,2.0,1.0,3.0,Taylor,Acc,Participant_Images/5ad2c8334d061300011b1985/5ad2c8334d061300011b1985_Images/5ad2c8334d061300011b1985_Image_23.jpeg,liked,3.470791822,,,,,,,,,,,,,,
5ad2c8334d061300011b1985,,,,,,,space,1.0149,NAN,,NAN,,0.0,3.0,3.0,3.0,1.0,4.0,Taylor,Acc,Participant_Images/5ad2c8334d061300011b1985/5ad2c8334d061300011b1985_Images/5ad2c8334d061300011b1985_Image_11.jpeg,did not like,3.820572462,,,,,,,,,,,,,,
5ad2c8334d061300011b1985,,,,,,,,,,,,,,,,,,,,,,,,,999.0,space,3.042,0.0,0.0,0.0,0.0,1.0,,,,,
5ad2c8334d061300011b1985,,,,,,,,,NAN,,NAN,,0.0,4.0,4.0,4.0,1.0,5.0,Taylor,Acc,Participant_Images/5ad2c8334d061300011b1985/5ad2c8334d061300011b1985_Images/5ad2c8334d061300011b1985_Image_17.jpeg,liked,2.455989137,,,,,,,,,,,,,,
5ad2c8334d061300011b1985,,,,,,,space,1.1883,NAN,,NAN,,0.0,5.0,5.0,5.0,1.0,6.0,Taylor,Acc,Participant_Images/5ad2c8334d061300011b1985/5ad2c8334d061300011b1985_Images/5ad2c8334d061300011b1985_Image_12.jpeg,did not like,3.79605092,,,,,,,,,,,,,,
5ad2c8334d061300011b1985,,,,,,,space,0.259,NAN,,NAN,,0.0,6.0,6.0,6.0,1.0,7.0,Taylor,Acc,Participant_Images/5ad2c8334d061300011b1985/5ad2c8334d061300011b1985_Images/5ad2c8334d061300011b1985_Image_6.jpeg,liked,3.562416326,,,,,,,,,,,,,,
5ad2c8334d061300011b1985,,,,,,,space,1.0485,NAN,,NAN,,0.0,7.0,7.0,7.0,1.0,8.0,Taylor,Acc,Participant_Images/5ad2c8334d061300011b1985/5ad2c8334d061300011b1985_Images/5ad2c8334d061300011b1985_Image_10.jpeg,liked,2.843822497,,,,,,,,,,,,,,
5ad2c8334d061300011b1985,,,,,,,space,0.5499,NAN,,NAN,,0.0,8.0,8.0,8.0,1.0,9.0,Taylor,Acc,Participant_Images/5ad2c8334d061300011b1985/5ad2c8334d061300011b1985_Images/5ad2c8334d061300011b1985_Image_20.jpeg,liked,3.546495948,,,,,,,,,,,,,,
5ad2c8334d061300011b1985,,,,,,,,,,,,,,,,,,,,,,,,s,1.0,space,0.6575,0.0,0.0,0.0,0.0,1.0,3.6227,,,,
5ad2c8334d061300011b1985,,,,,,,,,NAN,,NAN,,0.0,9.0,9.0,9.0,1.0,10.0,Taylor,Acc,Participant_Images/5ad2c8334d061300011b1985/5ad2c8334d061300011b1985_Images/5ad2c8334d061300011b1985_Image_14.jpeg,liked,1.672012706,,,,,,,,,,,,,,
5ad2c8334d061300011b1985,,,,,,,space,0.5656,NAN,,NAN,,0.0,10.0,10.0,10.0,1.0,11.0,Taylor,Acc,Participant_Images/5ad2c8334d061300011b1985/5ad2c8334d061300011b1985_Images/5ad2c8334d061300011b1985_Image_7.jpeg,liked,4.942172136,,,,,,,,,,,,,,
5ad2c8334d061300011b1985,,,,,,,space,0.8506,NAN,,NAN,,0.0,11.0,11.0,11.0,1.0,12.0,Taylor,Acc,Participant_Images/5ad2c8334d061300011b1985/5ad2c8334d061300011b1985_Images/5ad2c8334d061300011b1985_Image_19.jpeg,liked,2.50187214,,,,,,,,,,,,,,
5ad2c8334d061300011b1985,,,,,,,space,0.507,NAN,,NAN,,0.0,12.0,12.0,12.0,1.0,13.0,Taylor,Acc,Participant_Images/5ad2c8334d061300011b1985/5ad2c8334d061300011b1985_Images/5ad2c8334d061300011b1985_Image_29.jpeg,did not like,2.071164779,,,,,,,,,,,,,,
5ad2c8334d061300011b1985,,,,,,,space,0.5095,NAN,,NAN,,0.0,13.0,13.0,13.0,1.0,14.0,Taylor,Acc,Participant_Images/5ad2c8334d061300011b1985/5ad2c8334d061300011b1985_Images/5ad2c8334d061300011b1985_Image_9.jpeg,liked,5.336503566,,,,,,,,,,,,,,
5ad2c8334d061300011b1985,,,,,,,,,,,,,,,,,,,,,,,,s,1.0,space,0.7258,0.0,0.0,0.0,0.0,1.0,1.9145,h,0.7181,,
5ad2c8334d061300011b1985,,,,,,,,,NAN,,NAN,,0.0,14.0,14.0,14.0,1.0,15.0,Taylor,Acc,Participant_Images/5ad2c8334d061300011b1985/5ad2c8334d061300011b1985_Images/5ad2c8334d061300011b1985_Image_3.jpeg,liked,2.642157193,,,,,,,,,,,,,,
5ad2c8334d061300011b1985,,,,,,,space,0.7271,NAN,,NAN,,0.0,15.0,15.0,15.0,1.0,16.0,Taylor,Acc,Participant_Images/5ad2c8334d061300011b1985/5ad2c8334d061300011b1985_Images/5ad2c8334d061300011b1985_Image_13.jpeg,did not like,4.456234322,,,,,,,,,,,,,,
5ad2c8334d061300011b1985,,,,,,,space,0.609,NAN,,NAN,,0.0,16.0,16.0,16.0,1.0,17.0,Taylor,Acc,Participant_Images/5ad2c8334d061300011b1985/5ad2c8334d061300011b1985_Images/5ad2c8334d061300011b1985_Image_24.jpeg,liked,4.438512181,,,,,,,,,,,,,,
