PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,lotteryguess_keys.keys,lotteryguess_keys.rt,end_screen_keys.keys,end_screen_keys.rt
5cab944b41de360017e2c3db,space,12.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,space,13.5959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,space,2.2846,space,1.4538,NAN,,NAN,,0,0,0,0,1,1,Charlie,Acc,Participant_Images/5cab944b41de360017e2c3db/5cab944b41de360017e2c3db_Images/5cab944b41de360017e2c3db_Image_5.jpeg,liked,3.613205605,,,,,,,,,,,,,,
,,,,,,,space,0.6355,NAN,,NAN,,0,1,1,1,1,2,Charlie,Acc,Participant_Images/5cab944b41de360017e2c3db/5cab944b41de360017e2c3db_Images/5cab944b41de360017e2c3db_Image_2.jpeg,did not like,4.988446431,,,,,,,,,,,,,,
,,,,,,,space,0.6048,NAN,,NAN,,0,2,2,2,1,3,Charlie,Acc,Participant_Images/5cab944b41de360017e2c3db/5cab944b41de360017e2c3db_Images/5cab944b41de360017e2c3db_Image_8.jpeg,did not like,3.470791822,,,,,,,,,,,,,,
,,,,,,,space,3.9911,NAN,,NAN,,0,3,3,3,1,4,Charlie,Acc,Participant_Images/5cab944b41de360017e2c3db/5cab944b41de360017e2c3db_Images/5cab944b41de360017e2c3db_Image_23.jpeg,liked,3.820572462,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,999,space,3.2038,0,0,0,0,1,,,,,
,,,,,,,,,NAN,,NAN,,0,4,4,4,1,5,Charlie,Acc,Participant_Images/5cab944b41de360017e2c3db/5cab944b41de360017e2c3db_Images/5cab944b41de360017e2c3db_Image_24.jpeg,liked,2.455989137,,,,,,,,,,,,,,
,,,,,,,space,0.7356,NAN,,NAN,,0,5,5,5,1,6,Charlie,Acc,Participant_Images/5cab944b41de360017e2c3db/5cab944b41de360017e2c3db_Images/5cab944b41de360017e2c3db_Image_17.jpeg,did not like,3.79605092,,,,,,,,,,,,,,
,,,,,,,space,0.6377,NAN,,NAN,,0,6,6,6,1,7,Charlie,Acc,Participant_Images/5cab944b41de360017e2c3db/5cab944b41de360017e2c3db_Images/5cab944b41de360017e2c3db_Image_20.jpeg,liked,3.562416326,,,,,,,,,,,,,,
,,,,,,,space,0.8004,NAN,,NAN,,0,7,7,7,1,8,Charlie,Acc,Participant_Images/5cab944b41de360017e2c3db/5cab944b41de360017e2c3db_Images/5cab944b41de360017e2c3db_Image_12.jpeg,liked,2.843822497,,,,,,,,,,,,,,
,,,,,,,space,0.6862,NAN,,NAN,,0,8,8,8,1,9,Charlie,Acc,Participant_Images/5cab944b41de360017e2c3db/5cab944b41de360017e2c3db_Images/5cab944b41de360017e2c3db_Image_16.jpeg,liked,3.546495948,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,s,1,space,1.0147,0,0,0,0,1,2.0175,,,,
,,,,,,,,,NAN,,NAN,,0,9,9,9,1,10,Charlie,Acc,Participant_Images/5cab944b41de360017e2c3db/5cab944b41de360017e2c3db_Images/5cab944b41de360017e2c3db_Image_28.jpeg,liked,1.672012706,,,,,,,,,,,,,,
,,,,,,,space,0.9115,NAN,,NAN,,0,10,10,10,1,11,Charlie,Acc,Participant_Images/5cab944b41de360017e2c3db/5cab944b41de360017e2c3db_Images/5cab944b41de360017e2c3db_Image_11.jpeg,did not like,4.942172136,,,,,,,,,,,,,,
,,,,,,,space,0.8515,NAN,,NAN,,0,11,11,11,1,12,Charlie,Acc,Participant_Images/5cab944b41de360017e2c3db/5cab944b41de360017e2c3db_Images/5cab944b41de360017e2c3db_Image_10.jpeg,liked,2.50187214,,,,,,,,,,,,,,
