PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,lotteryguess_keys.keys,lotteryguess_keys.rt,end_screen_keys.keys,end_screen_keys.rt
6346da55c3bf67b0dbf06272,space,15.6539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,space,9.509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,space,1.5522,space,1.1345,NAN,,NAN,,0,0,0,0,1,1,Charlie,Rej,Participant_Images/6346da55c3bf67b0dbf06272/6346da55c3bf67b0dbf06272_Images/6346da55c3bf67b0dbf06272_Image_12.jpeg,liked,3.613205605,,,,,,,,,,,,,,
,,,,,,,space,0.6689,NAN,,NAN,,0,1,1,1,1,2,Charlie,Rej,Participant_Images/6346da55c3bf67b0dbf06272/6346da55c3bf67b0dbf06272_Images/6346da55c3bf67b0dbf06272_Image_19.jpeg,did not like,4.988446431,,,,,,,,,,,,,,
,,,,,,,space,0.5187,NAN,,NAN,,0,2,2,2,1,3,Charlie,Rej,Participant_Images/6346da55c3bf67b0dbf06272/6346da55c3bf67b0dbf06272_Images/6346da55c3bf67b0dbf06272_Image_25.jpeg,did not like,3.470791822,,,,,,,,,,,,,,
,,,,,,,space,0.3943,NAN,,NAN,,0,3,3,3,1,4,Charlie,Rej,Participant_Images/6346da55c3bf67b0dbf06272/6346da55c3bf67b0dbf06272_Images/6346da55c3bf67b0dbf06272_Image_4.jpeg,did not like,3.820572462,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,999,space,2.7537,0,0,0,0,1,,,,,
,,,,,,,,,NAN,,NAN,,0,4,4,4,1,5,Charlie,Rej,Participant_Images/6346da55c3bf67b0dbf06272/6346da55c3bf67b0dbf06272_Images/6346da55c3bf67b0dbf06272_Image_14.jpeg,liked,2.455989137,,,,,,,,,,,,,,
,,,,,,,space,0.6272,NAN,,NAN,,0,5,5,5,1,6,Charlie,Rej,Participant_Images/6346da55c3bf67b0dbf06272/6346da55c3bf67b0dbf06272_Images/6346da55c3bf67b0dbf06272_Image_22.jpeg,did not like,3.79605092,,,,,,,,,,,,,,
,,,,,,,space,1.0239,NAN,,NAN,,0,6,6,6,1,7,Charlie,Rej,Participant_Images/6346da55c3bf67b0dbf06272/6346da55c3bf67b0dbf06272_Images/6346da55c3bf67b0dbf06272_Image_13.jpeg,did not like,3.562416326,,,,,,,,,,,,,,
,,,,,,,space,0.6408,NAN,,NAN,,0,7,7,7,1,8,Charlie,Rej,Participant_Images/6346da55c3bf67b0dbf06272/6346da55c3bf67b0dbf06272_Images/6346da55c3bf67b0dbf06272_Image_24.jpeg,did not like,2.843822497,,,,,,,,,,,,,,
,,,,,,,space,0.4584,NAN,,NAN,,0,8,8,8,1,9,Charlie,Rej,Participant_Images/6346da55c3bf67b0dbf06272/6346da55c3bf67b0dbf06272_Images/6346da55c3bf67b0dbf06272_Image_29.jpeg,did not like,3.546495948,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,s,1,space,1.2141,0,0,0,0,1,1.0232,,,,
,,,,,,,,,NAN,,NAN,,0,9,9,9,1,10,Charlie,Rej,Participant_Images/6346da55c3bf67b0dbf06272/6346da55c3bf67b0dbf06272_Images/6346da55c3bf67b0dbf06272_Image_2.jpeg,did not like,1.672012706,,,,,,,,,,,,,,
,,,,,,,space,0.5173,NAN,,NAN,,0,10,10,10,1,11,Charlie,Rej,Participant_Images/6346da55c3bf67b0dbf06272/6346da55c3bf67b0dbf06272_Images/6346da55c3bf67b0dbf06272_Image_1.jpeg,did not like,4.942172136,,,,,,,,,,,,,,
,,,,,,,space,0.3843,NAN,,NAN,,0,11,11,11,1,12,Charlie,Rej,Participant_Images/6346da55c3bf67b0dbf06272/6346da55c3bf67b0dbf06272_Images/6346da55c3bf67b0dbf06272_Image_9.jpeg,did not like,2.50187214,,,,,,,,,,,,,,
,,,,,,,space,0.3846,NAN,,NAN,,0,12,12,12,1,13,Charlie,Rej,Participant_Images/6346da55c3bf67b0dbf06272/6346da55c3bf67b0dbf06272_Images/6346da55c3bf67b0dbf06272_Image_26.jpeg,did not like,2.071164779,,,,,,,,,,,,,,
,,,,,,,space,0.534,NAN,,NAN,,0,13,13,13,1,14,Charlie,Rej,Participant_Images/6346da55c3bf67b0dbf06272/6346da55c3bf67b0dbf06272_Images/6346da55c3bf67b0dbf06272_Image_7.jpeg,liked,5.336503566,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,s,1,space,0.7173,0,0,0,0,1,0.7953,h,0.5672,,
,,,,,,,,,NAN,,NAN,,0,14,14,14,1,15,Charlie,Rej,Participant_Images/6346da55c3bf67b0dbf06272/6346da55c3bf67b0dbf06272_Images/6346da55c3bf67b0dbf06272_Image_11.jpeg,did not like,2.642157193,,,,,,,,,,,,,,
,,,,,,,space,0.5117,NAN,,NAN,,0,15,15,15,1,16,Charlie,Rej,Participant_Images/6346da55c3bf67b0dbf06272/6346da55c3bf67b0dbf06272_Images/6346da55c3bf67b0dbf06272_Image_16.jpeg,did not like,4.456234322,,,,,,,,,,,,,,
,,,,,,,space,0.573,NAN,,NAN,,0,16,16,16,1,17,Charlie,Rej,Participant_Images/6346da55c3bf67b0dbf06272/6346da55c3bf67b0dbf06272_Images/6346da55c3bf67b0dbf06272_Image_21.jpeg,did not like,4.438512181,,,,,,,,,,,,,,
,,,,,,,space,0.3519,NAN,,NAN,,0,17,17,17,1,18,Charlie,Rej,Participant_Images/6346da55c3bf67b0dbf06272/6346da55c3bf67b0dbf06272_Images/6346da55c3bf67b0dbf06272_Image_8.jpeg,did not like,2.682944783,,,,,,,,,,,,,,
,,,,,,,space,0.3777,NAN,,NAN,,0,18,18,18,1,19,Charlie,Rej,Participant_Images/6346da55c3bf67b0dbf06272/6346da55c3bf67b0dbf06272_Images/6346da55c3bf67b0dbf06272_Image_17.jpeg,did not like,4.51984296,,,,,,,,,,,,,,
