PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,lotteryguess_keys.keys,lotteryguess_keys.rt,end_screen_keys.keys,end_screen_keys.rt
60fd5a99c4e4ead0c9a6fff4,space,6.0725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,space,19.5364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,space,1.9156,space,1.0171,NAN,,NAN,,0,0,0,0,1,1,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_14.jpeg,did not like,3.613205605,,,,,,,,,,,,,,
,,,,,,,space,1.2372,NAN,,NAN,,0,1,1,1,1,2,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_29.jpeg,did not like,4.988446431,,,,,,,,,,,,,,
,,,,,,,space,1.4379,NAN,,NAN,,0,2,2,2,1,3,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_26.jpeg,did not like,3.470791822,,,,,,,,,,,,,,
,,,,,,,space,0.506,NAN,,NAN,,0,3,3,3,1,4,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_10.jpeg,did not like,3.820572462,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,999,space,2.7636,0,0,0,0,1,,,,,
,,,,,,,,,NAN,,NAN,,0,4,4,4,1,5,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_28.jpeg,liked,2.455989137,,,,,,,,,,,,,,
,,,,,,,space,0.8695,NAN,,NAN,,0,5,5,5,1,6,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_7.jpeg,did not like,3.79605092,,,,,,,,,,,,,,
,,,,,,,space,0.7775,NAN,,NAN,,0,6,6,6,1,7,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_6.jpeg,did not like,3.562416326,,,,,,,,,,,,,,
,,,,,,,space,0.4892,NAN,,NAN,,0,7,7,7,1,8,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_20.jpeg,did not like,2.843822497,,,,,,,,,,,,,,
,,,,,,,space,0.5029,NAN,,NAN,,0,8,8,8,1,9,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_12.jpeg,did not like,3.546495948,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,s,1,space,1.0345,0,0,0,0,1,0.6114,h,2.3627,,
,,,,,,,,,NAN,,NAN,,0,9,9,9,1,10,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_22.jpeg,liked,1.672012706,,,,,,,,,,,,,,
,,,,,,,space,0.3556,NAN,,NAN,,0,10,10,10,1,11,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_24.jpeg,did not like,4.942172136,,,,,,,,,,,,,,
,,,,,,,space,0.651,NAN,,NAN,,0,11,11,11,1,12,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_8.jpeg,liked,2.50187214,,,,,,,,,,,,,,
