endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,lotteryguess_keys.keys,lotteryguess_keys.rt,end_screen_keys.keys,end_screen_keys.rt
space,12.3814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,space,16.5165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,0.5535,NAN,,NAN,,0,86,86,86,1,87,Riley,Acc,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_29.jpeg,did not like,3.799433026,,,,,,,,,,,,,,
,,,,,,space,0.3583,NAN,,NAN,,0,87,87,87,1,88,Riley,Acc,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_9.jpeg,liked,5.246980764,,,,,,,,,,,,,,
,,,,,,space,0.5696,NAN,,NAN,,0,88,88,88,1,89,Riley,Acc,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_12.jpeg,liked,3.30081769,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.6876,0,0,0,0,1,1.3757,,,,
,,,,,,,,2,,5,,0,89,89,89,1,90,Riley,Acc,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_10.jpeg,liked,1.661473164,,,,,,,,,,,,,,
,,,,space,1.4347,space,0.8808,NAN,,NAN,,0,90,90,90,1,91,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_12.jpeg,liked,3.613205605,,,,,,,,,,,,,,
,,,,,,space,0.4551,NAN,,NAN,,0,91,91,91,1,92,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_29.jpeg,liked,4.988446431,,,,,,,,,,,,,,
,,,,,,space,0.4123,NAN,,NAN,,0,92,92,92,1,93,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_25.jpeg,did not like,3.470791822,,,,,,,,,,,,,,
,,,,,,space,0.8037,NAN,,NAN,,0,93,93,93,1,94,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_28.jpeg,liked,3.820572462,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.7881,0,0,0,0,1,1.6805,,,,
,,,,,,,,NAN,,NAN,,0,94,94,94,1,95,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_6.jpeg,did not like,2.455989137,,,,,,,,,,,,,,
,,,,,,space,0.4679,NAN,,NAN,,0,95,95,95,1,96,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_18.jpeg,did not like,3.79605092,,,,,,,,,,,,,,
,,,,,,space,0.457,NAN,,NAN,,0,96,96,96,1,97,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_21.jpeg,liked,3.562416326,,,,,,,,,,,,,,
,,,,,,space,0.284,NAN,,NAN,,0,97,97,97,1,98,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_27.jpeg,did not like,2.843822497,,,,,,,,,,,,,,
,,,,,,space,0.3292,NAN,,NAN,,0,98,98,98,1,99,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_26.jpeg,liked,3.546495948,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,s,1,space,0.7276,0,0,0,0,1,1.4764,h,0.5853,,
,,,,,,,,NAN,,NAN,,0,99,99,99,1,100,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_2.jpeg,liked,1.672012706,,,,,,,,,,,,,,
,,,,,,space,0.5363,NAN,,NAN,,0,100,100,100,1,101,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_10.jpeg,liked,4.942172136,,,,,,,,,,,,,,
,,,,,,space,0.5308,NAN,,NAN,,0,101,101,101,1,102,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_16.jpeg,did not like,2.50187214,,,,,,,,,,,,,,
,,,,,,space,0.7266,NAN,,NAN,,0,102,102,102,1,103,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_30.jpeg,did not like,2.071164779,,,,,,,,,,,,,,
,,,,,,space,0.5941,NAN,,NAN,,0,103,103,103,1,104,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_5.jpeg,liked,5.336503566,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,c,0,space,2.4509,0,0,0,0,1,1.7103,,,,
,,,,,,,,NAN,,NAN,,0,104,104,104,1,105,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_14.jpeg,did not like,2.642157193,,,,,,,,,,,,,,
,,,,,,space,3.6648,NAN,,NAN,,0,105,105,105,1,106,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_3.jpeg,did not like,4.456234322,,,,,,,,,,,,,,
,,,,,,space,3.4663,NAN,,NAN,,0,106,106,106,1,107,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_7.jpeg,did not like,4.438512181,,,,,,,,,,,,,,
,,,,,,space,4.0022,NAN,,NAN,,0,107,107,107,1,108,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_19.jpeg,did not like,2.682944783,,,,,,,,,,,,,,
,,,,,,space,7.9039,NAN,,NAN,,0,108,108,108,1,109,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_23.jpeg,did not like,4.51984296,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.9184,0,0,0,0,1,2.8116,,,,
,,,,,,,,NAN,,NAN,,0,109,109,109,1,110,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_17.jpeg,did not like,3.195382774,,,,,,,,,,,,,,
,,,,,,space,2.9779,NAN,,NAN,,0,110,110,110,1,111,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_22.jpeg,liked,1.779333479,,,,,,,,,,,,,,
,,,,,,space,0.8018,NAN,,NAN,,0,111,111,111,1,112,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_9.jpeg,liked,4.312468682,,,,,,,,,,,,,,
,,,,,,space,3.5104,NAN,,NAN,,0,112,112,112,1,113,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_13.jpeg,liked,4.940433059,,,,,,,,,,,,,,
,,,,,,space,3.067,NAN,,NAN,,0,113,113,113,1,114,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_20.jpeg,did not like,2.7105123,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.7614,0,0,0,0,1,1.8091,,,,
,,,,,,,,NAN,,NAN,,0,114,114,114,1,115,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_8.jpeg,liked,3.602308302,,,,,,,,,,,,,,
,,,,,,space,0.7037,NAN,,NAN,,0,115,115,115,1,116,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_4.jpeg,liked,4.106391878,,,,,,,,,,,,,,
,,,,,,space,2.392,NAN,,NAN,,0,116,116,116,1,117,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_1.jpeg,liked,3.799433026,,,,,,,,,,,,,,
,,,,,,space,3.837,NAN,,NAN,,0,117,117,117,1,118,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_15.jpeg,did not like,5.246980764,,,,,,,,,,,,,,
,,,,,,space,1.7135,NAN,,NAN,,0,118,118,118,1,119,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_24.jpeg,did not like,3.30081769,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.0214,0,0,0,0,1,2.1018,,,,
,,,,,,,,2,,5,,0,119,119,119,1,120,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_11.jpeg,liked,1.661473164,,,,,,,,,,,,,,
,,,,space,0.9373,space,0.6388,NAN,,NAN,,0,120,120,120,1,121,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_12.jpeg,did not like,3.613205605,,,,,,,,,,,,,,
,,,,,,space,2.9704,NAN,,NAN,,0,121,121,121,1,122,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_20.jpeg,did not like,4.988446431,,,,,,,,,,,,,,
,,,,,,space,0.7551,NAN,,NAN,,0,122,122,122,1,123,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_15.jpeg,did not like,3.470791822,,,,,,,,,,,,,,
,,,,,,space,2.6786,NAN,,NAN,,0,123,123,123,1,124,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_28.jpeg,did not like,3.820572462,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,c,0,space,4.9936,0,0,0,0,1,2.5923,,,,
,,,,,,,,NAN,,NAN,,0,124,124,124,1,125,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_30.jpeg,liked,2.455989137,,,,,,,,,,,,,,
,,,,,,space,10.0341,NAN,,NAN,,0,125,125,125,1,126,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_14.jpeg,did not like,3.79605092,,,,,,,,,,,,,,
,,,,,,space,2.6942,NAN,,NAN,,0,126,126,126,1,127,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_11.jpeg,liked,3.562416326,,,,,,,,,,,,,,
,,,,,,space,5.056,NAN,,NAN,,0,127,127,127,1,128,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_8.jpeg,liked,2.843822497,,,,,,,,,,,,,,
,,,,,,space,4.2025,NAN,,NAN,,0,128,128,128,1,129,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_23.jpeg,did not like,3.546495948,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,c,0,space,3.488,0,0,0,0,1,3.2551,,,,
,,,,,,,,NAN,,NAN,,0,129,129,129,1,130,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_18.jpeg,did not like,1.672012706,,,,,,,,,,,,,,
,,,,,,space,0.7291,NAN,,NAN,,0,130,130,130,1,131,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_16.jpeg,did not like,4.942172136,,,,,,,,,,,,,,
,,,,,,space,0.9187,NAN,,NAN,,0,131,131,131,1,132,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_10.jpeg,liked,2.50187214,,,,,,,,,,,,,,
,,,,,,space,1.7853,NAN,,NAN,,0,132,132,132,1,133,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_29.jpeg,did not like,2.071164779,,,,,,,,,,,,,,
,,,,,,space,11.9146,NAN,,NAN,,0,133,133,133,1,134,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_6.jpeg,did not like,5.336503566,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,c,0,space,4.5526,0,0,0,0,1,3.3118,,,,
,,,,,,,,NAN,,NAN,,0,134,134,134,1,135,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_21.jpeg,did not like,2.642157193,,,,,,,,,,,,,,
,,,,,,space,6.1556,NAN,,NAN,,0,135,135,135,1,136,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_1.jpeg,liked,4.456234322,,,,,,,,,,,,,,
,,,,,,space,7.7431,NAN,,NAN,,0,136,136,136,1,137,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_24.jpeg,liked,4.438512181,,,,,,,,,,,,,,
,,,,,,space,2.6193,NAN,,NAN,,0,137,137,137,1,138,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_3.jpeg,did not like,2.682944783,,,,,,,,,,,,,,
,,,,,,space,5.0974,NAN,,NAN,,0,138,138,138,1,139,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_9.jpeg,liked,4.51984296,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,c,0,space,6.7799,0,0,0,0,1,1.2456,,,,
,,,,,,,,NAN,,NAN,,0,139,139,139,1,140,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_4.jpeg,did not like,3.195382774,,,,,,,,,,,,,,
,,,,,,space,1.0836,NAN,,NAN,,0,140,140,140,1,141,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_26.jpeg,did not like,1.779333479,,,,,,,,,,,,,,
,,,,,,space,8.5173,NAN,,NAN,,0,141,141,141,1,142,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_7.jpeg,did not like,4.312468682,,,,,,,,,,,,,,
,,,,,,space,4.9571,NAN,,NAN,,0,142,142,142,1,143,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_13.jpeg,liked,4.940433059,,,,,,,,,,,,,,
,,,,,,space,7.1691,NAN,,NAN,,0,143,143,143,1,144,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_22.jpeg,did not like,2.7105123,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,c,0,space,10.0746,0,0,0,0,1,3.8015,,,,
,,,,,,,,NAN,,NAN,,0,144,144,144,1,145,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_17.jpeg,did not like,3.602308302,,,,,,,,,,,,,,
,,,,,,space,0.872,NAN,,NAN,,0,145,145,145,1,146,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_25.jpeg,did not like,4.106391878,,,,,,,,,,,,,,
,,,,,,space,6.9977,NAN,,NAN,,0,146,146,146,1,147,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_2.jpeg,did not like,3.799433026,,,,,,,,,,,,,,
,,,,,,space,0.5036,NAN,,NAN,,0,147,147,147,1,148,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_5.jpeg,did not like,5.246980764,,,,,,,,,,,,,,
,,,,,,space,0.5397,NAN,,NAN,,0,148,148,148,1,149,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_27.jpeg,did not like,3.30081769,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,999,space,2.2143,0,0,0,0,1,,,,,
,,,,,,,,3,,6,,0,149,149,149,1,150,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_19.jpeg,liked,1.661473164,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.9112
