PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,end_screen_keys.keys,end_screen_keys.rt
610367ad785ce86ceb8d201c,space,12.582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,space,11.595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,NAN,,NAN,,0,79,79,79,1,80,Sam,Neutral,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_9.jpeg,liked,3.195382774,,,,,,,,,,,,
,,,,,,,space,0.454,NAN,,NAN,,0,80,80,80,1,81,Sam,Neutral,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_13.jpeg,liked,1.779333479,,,,,,,,,,,,
,,,,,,,space,2.804,NAN,,NAN,,0,81,81,81,1,82,Sam,Neutral,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_30.jpeg,did not like,4.312468682,,,,,,,,,,,,
,,,,,,,space,2.892,NAN,,NAN,,0,82,82,82,1,83,Sam,Neutral,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_19.jpeg,did not like,4.940433059,,,,,,,,,,,,
,,,,,,,space,2.393,NAN,,NAN,,0,83,83,83,1,84,Sam,Neutral,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_25.jpeg,did not like,2.7105123,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.051,0,0,0,0,1,1.279,,
,,,,,,,,,NAN,,NAN,,0,84,84,84,1,85,Sam,Neutral,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_3.jpeg,did not like,3.602308302,,,,,,,,,,,,
,,,,,,,space,0.487,NAN,,NAN,,0,85,85,85,1,86,Sam,Neutral,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_17.jpeg,liked,4.106391878,,,,,,,,,,,,
,,,,,,,space,0.57,NAN,,NAN,,0,86,86,86,1,87,Sam,Neutral,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_20.jpeg,did not like,3.799433026,,,,,,,,,,,,
,,,,,,,space,0.6,NAN,,NAN,,0,87,87,87,1,88,Sam,Neutral,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_6.jpeg,liked,5.246980764,,,,,,,,,,,,
,,,,,,,space,2.758,NAN,,NAN,,0,88,88,88,1,89,Sam,Neutral,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_5.jpeg,liked,3.30081769,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.821,0,0,0,0,1,1.481,,
,,,,,,,,,5,,9,,0,89,89,89,1,90,Sam,Neutral,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_26.jpeg,did not like,1.661473164,,,,,,,,,,,,
,,,,,space,2.904,space,0.969,NAN,,NAN,,0,90,90,90,1,91,Alex,Rej,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_18.jpeg,did not like,3.613205605,,,,,,,,,,,,
,,,,,,,space,0.8,NAN,,NAN,,0,91,91,91,1,92,Alex,Rej,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_19.jpeg,did not like,4.988446431,,,,,,,,,,,,
,,,,,,,space,0.553,NAN,,NAN,,0,92,92,92,1,93,Alex,Rej,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_16.jpeg,liked,3.470791822,,,,,,,,,,,,
,,,,,,,space,2.017,NAN,,NAN,,0,93,93,93,1,94,Alex,Rej,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_10.jpeg,liked,3.820572462,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.603,0,0,0,0,1,1.346,,
,,,,,,,,,NAN,,NAN,,0,94,94,94,1,95,Alex,Rej,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_3.jpeg,did not like,2.455989137,,,,,,,,,,,,
,,,,,,,space,0.521,NAN,,NAN,,0,95,95,95,1,96,Alex,Rej,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_28.jpeg,did not like,3.79605092,,,,,,,,,,,,
,,,,,,,space,0.587,NAN,,NAN,,0,96,96,96,1,97,Alex,Rej,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_12.jpeg,did not like,3.562416326,,,,,,,,,,,,
,,,,,,,space,7.083,NAN,,NAN,,0,97,97,97,1,98,Alex,Rej,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_13.jpeg,did not like,2.843822497,,,,,,,,,,,,
,,,,,,,space,0.721,NAN,,NAN,,0,98,98,98,1,99,Alex,Rej,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_22.jpeg,did not like,3.546495948,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.585,0,0,0,0,1,1.129,,
,,,,,,,,,NAN,,NAN,,0,99,99,99,1,100,Alex,Rej,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_9.jpeg,did not like,1.672012706,,,,,,,,,,,,
,,,,,,,space,1.106,NAN,,NAN,,0,100,100,100,1,101,Alex,Rej,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_23.jpeg,did not like,4.942172136,,,,,,,,,,,,
,,,,,,,space,0.654,NAN,,NAN,,0,101,101,101,1,102,Alex,Rej,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_30.jpeg,did not like,2.50187214,,,,,,,,,,,,
,,,,,,,space,4.314,NAN,,NAN,,0,102,102,102,1,103,Alex,Rej,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_11.jpeg,did not like,2.071164779,,,,,,,,,,,,
,,,,,,,space,0.589,NAN,,NAN,,0,103,103,103,1,104,Alex,Rej,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_1.jpeg,did not like,5.336503566,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.602,0,0,0,0,1,1.214,,
,,,,,,,,,NAN,,NAN,,0,104,104,104,1,105,Alex,Rej,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_26.jpeg,liked,2.642157193,,,,,,,,,,,,
,,,,,,,space,0.786,NAN,,NAN,,0,105,105,105,1,106,Alex,Rej,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_5.jpeg,did not like,4.456234322,,,,,,,,,,,,
,,,,,,,space,0.636,NAN,,NAN,,0,106,106,106,1,107,Alex,Rej,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_20.jpeg,did not like,4.438512181,,,,,,,,,,,,
,,,,,,,space,0.587,NAN,,NAN,,0,107,107,107,1,108,Alex,Rej,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_27.jpeg,did not like,2.682944783,,,,,,,,,,,,
,,,,,,,space,0.583,NAN,,NAN,,0,108,108,108,1,109,Alex,Rej,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_7.jpeg,liked,4.51984296,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.335,0,0,0,0,1,1.447,,
,,,,,,,,,NAN,,NAN,,0,109,109,109,1,110,Alex,Rej,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_2.jpeg,did not like,3.195382774,,,,,,,,,,,,
,,,,,,,space,0.653,NAN,,NAN,,0,110,110,110,1,111,Alex,Rej,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_4.jpeg,liked,1.779333479,,,,,,,,,,,,
,,,,,,,space,0.87,NAN,,NAN,,0,111,111,111,1,112,Alex,Rej,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_15.jpeg,liked,4.312468682,,,,,,,,,,,,
,,,,,,,space,0.703,NAN,,NAN,,0,112,112,112,1,113,Alex,Rej,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_29.jpeg,liked,4.940433059,,,,,,,,,,,,
,,,,,,,space,3.936,NAN,,NAN,,0,113,113,113,1,114,Alex,Rej,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_21.jpeg,did not like,2.7105123,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,3.451,0,0,0,0,1,1.419,,
,,,,,,,,,NAN,,NAN,,0,114,114,114,1,115,Alex,Rej,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_8.jpeg,did not like,3.602308302,,,,,,,,,,,,
,,,,,,,space,0.534,NAN,,NAN,,0,115,115,115,1,116,Alex,Rej,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_14.jpeg,liked,4.106391878,,,,,,,,,,,,
,,,,,,,space,1.021,NAN,,NAN,,0,116,116,116,1,117,Alex,Rej,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_17.jpeg,did not like,3.799433026,,,,,,,,,,,,
,,,,,,,space,1.017,NAN,,NAN,,0,117,117,117,1,118,Alex,Rej,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_25.jpeg,liked,5.246980764,,,,,,,,,,,,
,,,,,,,space,3.221,NAN,,NAN,,0,118,118,118,1,119,Alex,Rej,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_6.jpeg,did not like,3.30081769,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.534,0,0,0,0,1,1.575,,
,,,,,,,,,4,,6,,0,119,119,119,1,120,Alex,Rej,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_24.jpeg,did not like,1.661473164,,,,,,,,,,,,
,,,,,space,2.305,space,0.785,NAN,,NAN,,0,120,120,120,1,121,Riley,Acc,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_7.jpeg,did not like,3.613205605,,,,,,,,,,,,
,,,,,,,space,1.431,NAN,,NAN,,0,121,121,121,1,122,Riley,Acc,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_4.jpeg,liked,4.988446431,,,,,,,,,,,,
,,,,,,,space,1.408,NAN,,NAN,,0,122,122,122,1,123,Riley,Acc,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_22.jpeg,did not like,3.470791822,,,,,,,,,,,,
,,,,,,,space,6.038,NAN,,NAN,,0,123,123,123,1,124,Riley,Acc,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_20.jpeg,liked,3.820572462,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,4.202,0,0,0,0,1,1.224,,
,,,,,,,,,NAN,,NAN,,0,124,124,124,1,125,Riley,Acc,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_1.jpeg,did not like,2.455989137,,,,,,,,,,,,
,,,,,,,space,5.621,NAN,,NAN,,0,125,125,125,1,126,Riley,Acc,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_5.jpeg,liked,3.79605092,,,,,,,,,,,,
,,,,,,,space,1.555,NAN,,NAN,,0,126,126,126,1,127,Riley,Acc,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_30.jpeg,liked,3.562416326,,,,,,,,,,,,
,,,,,,,space,1.965,NAN,,NAN,,0,127,127,127,1,128,Riley,Acc,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_16.jpeg,liked,2.843822497,,,,,,,,,,,,
,,,,,,,space,8.334,NAN,,NAN,,0,128,128,128,1,129,Riley,Acc,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_25.jpeg,liked,3.546495948,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,6.871,0,0,0,0,1,2.063,,
,,,,,,,,,NAN,,NAN,,0,129,129,129,1,130,Riley,Acc,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_6.jpeg,did not like,1.672012706,,,,,,,,,,,,
,,,,,,,space,1.694,NAN,,NAN,,0,130,130,130,1,131,Riley,Acc,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_15.jpeg,liked,4.942172136,,,,,,,,,,,,
,,,,,,,space,1.153,NAN,,NAN,,0,131,131,131,1,132,Riley,Acc,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_14.jpeg,did not like,2.50187214,,,,,,,,,,,,
,,,,,,,space,6.954,NAN,,NAN,,0,132,132,132,1,133,Riley,Acc,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_9.jpeg,did not like,2.071164779,,,,,,,,,,,,
,,,,,,,space,1.457,NAN,,NAN,,0,133,133,133,1,134,Riley,Acc,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_28.jpeg,liked,5.336503566,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,4.818,0,0,0,0,1,1.707,,
,,,,,,,,,NAN,,NAN,,0,134,134,134,1,135,Riley,Acc,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_27.jpeg,liked,2.642157193,,,,,,,,,,,,
,,,,,,,space,1.852,NAN,,NAN,,0,135,135,135,1,136,Riley,Acc,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_23.jpeg,liked,4.456234322,,,,,,,,,,,,
,,,,,,,space,0.653,NAN,,NAN,,0,136,136,136,1,137,Riley,Acc,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_12.jpeg,did not like,4.438512181,,,,,,,,,,,,
,,,,,,,space,0.099,NAN,,NAN,,0,137,137,137,1,138,Riley,Acc,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_13.jpeg,did not like,2.682944783,,,,,,,,,,,,
,,,,,,,space,3.255,NAN,,NAN,,0,138,138,138,1,139,Riley,Acc,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_18.jpeg,liked,4.51984296,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.069,0,0,0,0,1,0.992,,
,,,,,,,,,NAN,,NAN,,0,139,139,139,1,140,Riley,Acc,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_8.jpeg,liked,3.195382774,,,,,,,,,,,,
,,,,,,,space,1.267,NAN,,NAN,,0,140,140,140,1,141,Riley,Acc,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_2.jpeg,liked,1.779333479,,,,,,,,,,,,
,,,,,,,space,1.702,NAN,,NAN,,0,141,141,141,1,142,Riley,Acc,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_10.jpeg,liked,4.312468682,,,,,,,,,,,,
,,,,,,,space,2.236,NAN,,NAN,,0,142,142,142,1,143,Riley,Acc,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_26.jpeg,liked,4.940433059,,,,,,,,,,,,
,,,,,,,space,0.676,NAN,,NAN,,0,143,143,143,1,144,Riley,Acc,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_11.jpeg,liked,2.7105123,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.557,0,0,0,0,1,1.209,,
,,,,,,,,,NAN,,NAN,,0,144,144,144,1,145,Riley,Acc,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_24.jpeg,did not like,3.602308302,,,,,,,,,,,,
,,,,,,,space,2.566,NAN,,NAN,,0,145,145,145,1,146,Riley,Acc,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_3.jpeg,liked,4.106391878,,,,,,,,,,,,
,,,,,,,space,3.52,NAN,,NAN,,0,146,146,146,1,147,Riley,Acc,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_21.jpeg,liked,3.799433026,,,,,,,,,,,,
,,,,,,,space,0.737,NAN,,NAN,,0,147,147,147,1,148,Riley,Acc,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_17.jpeg,liked,5.246980764,,,,,,,,,,,,
,,,,,,,space,1.806,NAN,,NAN,,0,148,148,148,1,149,Riley,Acc,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_19.jpeg,liked,3.30081769,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.652,0,0,0,0,1,1.014,,
,,,,,,,,,4,,7,,0,149,149,149,1,150,Riley,Acc,Participant_Images/610367ad785ce86ceb8d201c/610367ad785ce86ceb8d201c_Images/610367ad785ce86ceb8d201c_Image_29.jpeg,liked,1.661473164,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.712
