PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,lotteryguess_keys.keys,lotteryguess_keys.rt,end_screen_keys.keys,end_screen_keys.rt
62fb84322433c8d7e890a145,space,9.6526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,space,11.5267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,space,3.2336,space,1.2597,NAN,,NAN,,0,0,0,0,1,1,Riley,Rej,Participant_Images/62fb84322433c8d7e890a145/62fb84322433c8d7e890a145_Images/62fb84322433c8d7e890a145_Image_25.jpeg,liked,3.613205605,,,,,,,,,,,,,,
,,,,,,,space,1.0893,NAN,,NAN,,0,1,1,1,1,2,Riley,Rej,Participant_Images/62fb84322433c8d7e890a145/62fb84322433c8d7e890a145_Images/62fb84322433c8d7e890a145_Image_20.jpeg,did not like,4.988446431,,,,,,,,,,,,,,
,,,,,,,space,1.6855,NAN,,NAN,,0,2,2,2,1,3,Riley,Rej,Participant_Images/62fb84322433c8d7e890a145/62fb84322433c8d7e890a145_Images/62fb84322433c8d7e890a145_Image_12.jpeg,did not like,3.470791822,,,,,,,,,,,,,,
,,,,,,,space,0.5536,NAN,,NAN,,0,3,3,3,1,4,Riley,Rej,Participant_Images/62fb84322433c8d7e890a145/62fb84322433c8d7e890a145_Images/62fb84322433c8d7e890a145_Image_13.jpeg,did not like,3.820572462,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,999,space,1.9111,0,0,0,0,1,,,,,
,,,,,,,,,NAN,,NAN,,0,4,4,4,1,5,Riley,Rej,Participant_Images/62fb84322433c8d7e890a145/62fb84322433c8d7e890a145_Images/62fb84322433c8d7e890a145_Image_15.jpeg,did not like,2.455989137,,,,,,,,,,,,,,
,,,,,,,space,0.6767,NAN,,NAN,,0,5,5,5,1,6,Riley,Rej,Participant_Images/62fb84322433c8d7e890a145/62fb84322433c8d7e890a145_Images/62fb84322433c8d7e890a145_Image_14.jpeg,did not like,3.79605092,,,,,,,,,,,,,,
,,,,,,,space,0.533,NAN,,NAN,,0,6,6,6,1,7,Riley,Rej,Participant_Images/62fb84322433c8d7e890a145/62fb84322433c8d7e890a145_Images/62fb84322433c8d7e890a145_Image_10.jpeg,liked,3.562416326,,,,,,,,,,,,,,
,,,,,,,space,0.4123,NAN,,NAN,,0,7,7,7,1,8,Riley,Rej,Participant_Images/62fb84322433c8d7e890a145/62fb84322433c8d7e890a145_Images/62fb84322433c8d7e890a145_Image_30.jpeg,liked,2.843822497,,,,,,,,,,,,,,
,,,,,,,space,0.6944,NAN,,NAN,,0,8,8,8,1,9,Riley,Rej,Participant_Images/62fb84322433c8d7e890a145/62fb84322433c8d7e890a145_Images/62fb84322433c8d7e890a145_Image_26.jpeg,did not like,3.546495948,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.2004,0,0,0,0,1,3.9012,,,,
,,,,,,,,,NAN,,NAN,,0,9,9,9,1,10,Riley,Rej,Participant_Images/62fb84322433c8d7e890a145/62fb84322433c8d7e890a145_Images/62fb84322433c8d7e890a145_Image_9.jpeg,did not like,1.672012706,,,,,,,,,,,,,,
,,,,,,,space,1.329,NAN,,NAN,,0,10,10,10,1,11,Riley,Rej,Participant_Images/62fb84322433c8d7e890a145/62fb84322433c8d7e890a145_Images/62fb84322433c8d7e890a145_Image_5.jpeg,did not like,4.942172136,,,,,,,,,,,,,,
,,,,,,,space,1.2716,NAN,,NAN,,0,11,11,11,1,12,Riley,Rej,Participant_Images/62fb84322433c8d7e890a145/62fb84322433c8d7e890a145_Images/62fb84322433c8d7e890a145_Image_1.jpeg,liked,2.50187214,,,,,,,,,,,,,,
,,,,,,,space,0.5755,NAN,,NAN,,0,12,12,12,1,13,Riley,Rej,Participant_Images/62fb84322433c8d7e890a145/62fb84322433c8d7e890a145_Images/62fb84322433c8d7e890a145_Image_11.jpeg,liked,2.071164779,,,,,,,,,,,,,,
,,,,,,,space,0.6138,NAN,,NAN,,0,13,13,13,1,14,Riley,Rej,Participant_Images/62fb84322433c8d7e890a145/62fb84322433c8d7e890a145_Images/62fb84322433c8d7e890a145_Image_27.jpeg,did not like,5.336503566,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,s,1,space,1.3641,0,0,0,0,1,3.8242,,,,
,,,,,,,,,NAN,,NAN,,0,14,14,14,1,15,Riley,Rej,Participant_Images/62fb84322433c8d7e890a145/62fb84322433c8d7e890a145_Images/62fb84322433c8d7e890a145_Image_29.jpeg,did not like,2.642157193,,,,,,,,,,,,,,
,,,,,,,space,0.8181,NAN,,NAN,,0,15,15,15,1,16,Riley,Rej,Participant_Images/62fb84322433c8d7e890a145/62fb84322433c8d7e890a145_Images/62fb84322433c8d7e890a145_Image_3.jpeg,did not like,4.456234322,,,,,,,,,,,,,,
