PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,lotteryguess_keys.keys,lotteryguess_keys.rt,end_screen_keys.keys,end_screen_keys.rt
60fd80b85dd6b22f66d16822,space,10.622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,space,17.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,space,2.38,space,1.58,NAN,,NAN,,0,0,0,0,1,1,Charlie,Rej,Participant_Images/60fd80b85dd6b22f66d16822/60fd80b85dd6b22f66d16822_Images/60fd80b85dd6b22f66d16822_Image_21.jpeg,did not like,3.613205605,,,,,,,,,,,,,,
,,,,,,,space,3.058,NAN,,NAN,,0,1,1,1,1,2,Charlie,Rej,Participant_Images/60fd80b85dd6b22f66d16822/60fd80b85dd6b22f66d16822_Images/60fd80b85dd6b22f66d16822_Image_19.jpeg,liked,4.988446431,,,,,,,,,,,,,,
,,,,,,,space,0.508,NAN,,NAN,,0,2,2,2,1,3,Charlie,Rej,Participant_Images/60fd80b85dd6b22f66d16822/60fd80b85dd6b22f66d16822_Images/60fd80b85dd6b22f66d16822_Image_14.jpeg,did not like,3.470791822,,,,,,,,,,,,,,
,,,,,,,space,0.749,NAN,,NAN,,0,3,3,3,1,4,Charlie,Rej,Participant_Images/60fd80b85dd6b22f66d16822/60fd80b85dd6b22f66d16822_Images/60fd80b85dd6b22f66d16822_Image_27.jpeg,did not like,3.820572462,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,999,space,4.369,0,0,0,0,1,,,,,
,,,,,,,,,NAN,,NAN,,0,4,4,4,1,5,Charlie,Rej,Participant_Images/60fd80b85dd6b22f66d16822/60fd80b85dd6b22f66d16822_Images/60fd80b85dd6b22f66d16822_Image_16.jpeg,liked,2.455989137,,,,,,,,,,,,,,
,,,,,,,space,1.906,NAN,,NAN,,0,5,5,5,1,6,Charlie,Rej,Participant_Images/60fd80b85dd6b22f66d16822/60fd80b85dd6b22f66d16822_Images/60fd80b85dd6b22f66d16822_Image_26.jpeg,did not like,3.79605092,,,,,,,,,,,,,,
,,,,,,,space,1.972,NAN,,NAN,,0,6,6,6,1,7,Charlie,Rej,Participant_Images/60fd80b85dd6b22f66d16822/60fd80b85dd6b22f66d16822_Images/60fd80b85dd6b22f66d16822_Image_22.jpeg,did not like,3.562416326,,,,,,,,,,,,,,
,,,,,,,space,0.726,NAN,,NAN,,0,7,7,7,1,8,Charlie,Rej,Participant_Images/60fd80b85dd6b22f66d16822/60fd80b85dd6b22f66d16822_Images/60fd80b85dd6b22f66d16822_Image_10.jpeg,did not like,2.843822497,,,,,,,,,,,,,,
,,,,,,,space,0.586,NAN,,NAN,,0,8,8,8,1,9,Charlie,Rej,Participant_Images/60fd80b85dd6b22f66d16822/60fd80b85dd6b22f66d16822_Images/60fd80b85dd6b22f66d16822_Image_8.jpeg,did not like,3.546495948,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.762,0,0,0,0,1,1.902,,,,
,,,,,,,,,NAN,,NAN,,0,9,9,9,1,10,Charlie,Rej,Participant_Images/60fd80b85dd6b22f66d16822/60fd80b85dd6b22f66d16822_Images/60fd80b85dd6b22f66d16822_Image_6.jpeg,did not like,1.672012706,,,,,,,,,,,,,,
,,,,,,,space,0.96,NAN,,NAN,,0,10,10,10,1,11,Charlie,Rej,Participant_Images/60fd80b85dd6b22f66d16822/60fd80b85dd6b22f66d16822_Images/60fd80b85dd6b22f66d16822_Image_25.jpeg,liked,4.942172136,,,,,,,,,,,,,,
,,,,,,,space,0.656,NAN,,NAN,,0,11,11,11,1,12,Charlie,Rej,Participant_Images/60fd80b85dd6b22f66d16822/60fd80b85dd6b22f66d16822_Images/60fd80b85dd6b22f66d16822_Image_28.jpeg,liked,2.50187214,,,,,,,,,,,,,,
,,,,,,,space,0.518,NAN,,NAN,,0,12,12,12,1,13,Charlie,Rej,Participant_Images/60fd80b85dd6b22f66d16822/60fd80b85dd6b22f66d16822_Images/60fd80b85dd6b22f66d16822_Image_3.jpeg,liked,2.071164779,,,,,,,,,,,,,,
,,,,,,,space,1.373,NAN,,NAN,,0,13,13,13,1,14,Charlie,Rej,Participant_Images/60fd80b85dd6b22f66d16822/60fd80b85dd6b22f66d16822_Images/60fd80b85dd6b22f66d16822_Image_15.jpeg,did not like,5.336503566,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,s,1,space,1.392,0,0,0,0,1,1.543,l,2.7,,
,,,,,,,,,NAN,,NAN,,0,14,14,14,1,15,Charlie,Rej,Participant_Images/60fd80b85dd6b22f66d16822/60fd80b85dd6b22f66d16822_Images/60fd80b85dd6b22f66d16822_Image_2.jpeg,liked,2.642157193,,,,,,,,,,,,,,
,,,,,,,space,1.022,NAN,,NAN,,0,15,15,15,1,16,Charlie,Rej,Participant_Images/60fd80b85dd6b22f66d16822/60fd80b85dd6b22f66d16822_Images/60fd80b85dd6b22f66d16822_Image_11.jpeg,liked,4.456234322,,,,,,,,,,,,,,
,,,,,,,space,0.676,NAN,,NAN,,0,16,16,16,1,17,Charlie,Rej,Participant_Images/60fd80b85dd6b22f66d16822/60fd80b85dd6b22f66d16822_Images/60fd80b85dd6b22f66d16822_Image_9.jpeg,did not like,4.438512181,,,,,,,,,,,,,,
,,,,,,,space,0.616,NAN,,NAN,,0,17,17,17,1,18,Charlie,Rej,Participant_Images/60fd80b85dd6b22f66d16822/60fd80b85dd6b22f66d16822_Images/60fd80b85dd6b22f66d16822_Image_13.jpeg,did not like,2.682944783,,,,,,,,,,,,,,
,,,,,,,space,1.182,NAN,,NAN,,0,18,18,18,1,19,Charlie,Rej,Participant_Images/60fd80b85dd6b22f66d16822/60fd80b85dd6b22f66d16822_Images/60fd80b85dd6b22f66d16822_Image_12.jpeg,liked,4.51984296,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.04,0,0,0,0,1,2.88,,,,
,,,,,,,,,NAN,,NAN,,0,19,19,19,1,20,Charlie,Rej,Participant_Images/60fd80b85dd6b22f66d16822/60fd80b85dd6b22f66d16822_Images/60fd80b85dd6b22f66d16822_Image_18.jpeg,did not like,3.195382774,,,,,,,,,,,,,,
,,,,,,,space,2.416,NAN,,NAN,,0,20,20,20,1,21,Charlie,Rej,Participant_Images/60fd80b85dd6b22f66d16822/60fd80b85dd6b22f66d16822_Images/60fd80b85dd6b22f66d16822_Image_24.jpeg,did not like,1.779333479,,,,,,,,,,,,,,
,,,,,,,space,0.706,NAN,,NAN,,0,21,21,21,1,22,Charlie,Rej,Participant_Images/60fd80b85dd6b22f66d16822/60fd80b85dd6b22f66d16822_Images/60fd80b85dd6b22f66d16822_Image_29.jpeg,liked,4.312468682,,,,,,,,,,,,,,
