PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,end_screen_keys.keys,end_screen_keys.rt
,,,,,,,space,0.927,NAN,,NAN,,0,8,8,8,1,9,Sam,Neutral,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_23.jpeg,liked,3.546495948,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.5589,0,0,0,0,1,0.4701,,
,,,,,,,,,NAN,,NAN,,0,9,9,9,1,10,Sam,Neutral,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_12.jpeg,did not like,1.672012706,,,,,,,,,,,,
,,,,,,,space,0.4517,NAN,,NAN,,0,10,10,10,1,11,Sam,Neutral,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_3.jpeg,did not like,4.942172136,,,,,,,,,,,,
,,,,,,,space,0.5003,NAN,,NAN,,0,11,11,11,1,12,Sam,Neutral,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_7.jpeg,did not like,2.50187214,,,,,,,,,,,,
,,,,,,,space,0.4718,NAN,,NAN,,0,12,12,12,1,13,Sam,Neutral,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_5.jpeg,liked,2.071164779,,,,,,,,,,,,
,,,,,,,space,0.2741,NAN,,NAN,,0,13,13,13,1,14,Sam,Neutral,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_22.jpeg,liked,5.336503566,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.4874,0,0,0,0,1,1.0132,,
,,,,,,,,,NAN,,NAN,,0,14,14,14,1,15,Sam,Neutral,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_18.jpeg,liked,2.642157193,,,,,,,,,,,,
,,,,,,,space,0.4864,NAN,,NAN,,0,15,15,15,1,16,Sam,Neutral,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_30.jpeg,did not like,4.456234322,,,,,,,,,,,,
,,,,,,,space,0.3572,NAN,,NAN,,0,16,16,16,1,17,Sam,Neutral,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_9.jpeg,liked,4.438512181,,,,,,,,,,,,
,,,,,,,space,0.4015,NAN,,NAN,,0,17,17,17,1,18,Sam,Neutral,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_25.jpeg,did not like,2.682944783,,,,,,,,,,,,
,,,,,,,space,0.4357,NAN,,NAN,,0,18,18,18,1,19,Sam,Neutral,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_27.jpeg,liked,4.51984296,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.4543,0,0,0,0,1,0.4528,,
,,,,,,,,,NAN,,NAN,,0,19,19,19,1,20,Sam,Neutral,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_14.jpeg,liked,3.195382774,,,,,,,,,,,,
,,,,,,,space,0.385,NAN,,NAN,,0,20,20,20,1,21,Sam,Neutral,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_21.jpeg,did not like,1.779333479,,,,,,,,,,,,
,,,,,,,space,0.4062,NAN,,NAN,,0,21,21,21,1,22,Sam,Neutral,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_4.jpeg,liked,4.312468682,,,,,,,,,,,,
,,,,,,,space,0.5671,NAN,,NAN,,0,22,22,22,1,23,Sam,Neutral,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_29.jpeg,did not like,4.940433059,,,,,,,,,,,,
,,,,,,,space,2.1871,NAN,,NAN,,0,23,23,23,1,24,Sam,Neutral,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_24.jpeg,liked,2.7105123,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.8645,0,0,0,0,1,0.7839,,
,,,,,,,,,NAN,,NAN,,0,24,24,24,1,25,Sam,Neutral,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_2.jpeg,did not like,3.602308302,,,,,,,,,,,,
,,,,,,,space,2.1002,NAN,,NAN,,0,25,25,25,1,26,Sam,Neutral,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_13.jpeg,liked,4.106391878,,,,,,,,,,,,
,,,,,,,space,0.8975,NAN,,NAN,,0,26,26,26,1,27,Sam,Neutral,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_11.jpeg,did not like,3.799433026,,,,,,,,,,,,
,,,,,,,space,1.1912,NAN,,NAN,,0,27,27,27,1,28,Sam,Neutral,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_17.jpeg,liked,5.246980764,,,,,,,,,,,,
,,,,,,,space,0.6168,NAN,,NAN,,0,28,28,28,1,29,Sam,Neutral,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_20.jpeg,liked,3.30081769,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.1136,0,0,0,0,1,0.8994,,
,,,,,,,,,3,,7,,0,29,29,29,1,30,Sam,Neutral,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_15.jpeg,did not like,1.661473164,,,,,,,,,,,,
,,,,,space,0.6572,space,1.1006,NAN,,NAN,,0,30,30,30,1,31,Riley,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_8.jpeg,did not like,3.613205605,,,,,,,,,,,,
,,,,,,,space,1.116,NAN,,NAN,,0,31,31,31,1,32,Riley,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_20.jpeg,liked,4.988446431,,,,,,,,,,,,
,,,,,,,space,1.2212,NAN,,NAN,,0,32,32,32,1,33,Riley,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_29.jpeg,liked,3.470791822,,,,,,,,,,,,
,,,,,,,space,1.857,NAN,,NAN,,0,33,33,33,1,34,Riley,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_5.jpeg,did not like,3.820572462,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.2177,0,0,0,0,1,1.6007,,
,,,,,,,,,NAN,,NAN,,0,34,34,34,1,35,Riley,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_1.jpeg,did not like,2.455989137,,,,,,,,,,,,
,,,,,,,space,1.0744,NAN,,NAN,,0,35,35,35,1,36,Riley,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_6.jpeg,liked,3.79605092,,,,,,,,,,,,
,,,,,,,space,1.1586,NAN,,NAN,,0,36,36,36,1,37,Riley,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_15.jpeg,did not like,3.562416326,,,,,,,,,,,,
,,,,,,,space,0.6622,NAN,,NAN,,0,37,37,37,1,38,Riley,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_16.jpeg,did not like,2.843822497,,,,,,,,,,,,
,,,,,,,space,0.9078,NAN,,NAN,,0,38,38,38,1,39,Riley,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_7.jpeg,did not like,3.546495948,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,3.0527,0,0,0,0,1,1.5535,,
,,,,,,,,,NAN,,NAN,,0,39,39,39,1,40,Riley,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_30.jpeg,did not like,1.672012706,,,,,,,,,,,,
,,,,,,,space,0.3503,NAN,,NAN,,0,40,40,40,1,41,Riley,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_2.jpeg,did not like,4.942172136,,,,,,,,,,,,
,,,,,,,space,0.675,NAN,,NAN,,0,41,41,41,1,42,Riley,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_26.jpeg,did not like,2.50187214,,,,,,,,,,,,
,,,,,,,space,0.7504,NAN,,NAN,,0,42,42,42,1,43,Riley,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_4.jpeg,did not like,2.071164779,,,,,,,,,,,,
,,,,,,,space,0.4314,NAN,,NAN,,0,43,43,43,1,44,Riley,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_12.jpeg,did not like,5.336503566,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.6165,0,0,0,0,1,1.3836,,
,,,,,,,,,NAN,,NAN,,0,44,44,44,1,45,Riley,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_19.jpeg,did not like,2.642157193,,,,,,,,,,,,
,,,,,,,space,0.492,NAN,,NAN,,0,45,45,45,1,46,Riley,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_27.jpeg,liked,4.456234322,,,,,,,,,,,,
,,,,,,,space,0.4998,NAN,,NAN,,0,46,46,46,1,47,Riley,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_28.jpeg,did not like,4.438512181,,,,,,,,,,,,
,,,,,,,space,0.4389,NAN,,NAN,,0,47,47,47,1,48,Riley,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_9.jpeg,liked,2.682944783,,,,,,,,,,,,
,,,,,,,space,1.2332,NAN,,NAN,,0,48,48,48,1,49,Riley,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_23.jpeg,did not like,4.51984296,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.4328,0,0,0,0,1,1.284,,
,,,,,,,,,NAN,,NAN,,0,49,49,49,1,50,Riley,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_25.jpeg,did not like,3.195382774,,,,,,,,,,,,
,,,,,,,space,0.5826,NAN,,NAN,,0,50,50,50,1,51,Riley,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_11.jpeg,did not like,1.779333479,,,,,,,,,,,,
,,,,,,,space,0.5807,NAN,,NAN,,0,51,51,51,1,52,Riley,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_24.jpeg,liked,4.312468682,,,,,,,,,,,,
,,,,,,,space,0.8041,NAN,,NAN,,0,52,52,52,1,53,Riley,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_3.jpeg,did not like,4.940433059,,,,,,,,,,,,
,,,,,,,space,0.7656,NAN,,NAN,,0,53,53,53,1,54,Riley,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_21.jpeg,did not like,2.7105123,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.4336,0,0,0,0,1,1.3329,,
,,,,,,,,,NAN,,NAN,,0,54,54,54,1,55,Riley,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_22.jpeg,liked,3.602308302,,,,,,,,,,,,
,,,,,,,space,0.5476,NAN,,NAN,,0,55,55,55,1,56,Riley,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_13.jpeg,did not like,4.106391878,,,,,,,,,,,,
,,,,,,,space,1.6405,NAN,,NAN,,0,56,56,56,1,57,Riley,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_10.jpeg,did not like,3.799433026,,,,,,,,,,,,
,,,,,,,space,0.5704,NAN,,NAN,,0,57,57,57,1,58,Riley,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_14.jpeg,liked,5.246980764,,,,,,,,,,,,
,,,,,,,space,0.6635,NAN,,NAN,,0,58,58,58,1,59,Riley,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_17.jpeg,liked,3.30081769,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.895,0,0,0,0,1,1.9498,,
,,,,,,,,,4,,7,,0,59,59,59,1,60,Riley,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_18.jpeg,did not like,1.661473164,,,,,,,,,,,,
,,,,,space,4.2337,space,0.8498,NAN,,NAN,,0,60,60,60,1,61,Taylor,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_22.jpeg,did not like,3.613205605,,,,,,,,,,,,
,,,,,,,space,0.5515,NAN,,NAN,,0,61,61,61,1,62,Taylor,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_17.jpeg,liked,4.988446431,,,,,,,,,,,,
,,,,,,,space,0.6128,NAN,,NAN,,0,62,62,62,1,63,Taylor,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_5.jpeg,did not like,3.470791822,,,,,,,,,,,,
,,,,,,,space,0.4715,NAN,,NAN,,0,63,63,63,1,64,Taylor,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_3.jpeg,liked,3.820572462,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.3832,0,0,0,0,1,1.5118,,
,,,,,,,,,NAN,,NAN,,0,64,64,64,1,65,Taylor,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_25.jpeg,did not like,2.455989137,,,,,,,,,,,,
,,,,,,,space,0.5015,NAN,,NAN,,0,65,65,65,1,66,Taylor,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_21.jpeg,liked,3.79605092,,,,,,,,,,,,
,,,,,,,space,0.456,NAN,,NAN,,0,66,66,66,1,67,Taylor,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_6.jpeg,did not like,3.562416326,,,,,,,,,,,,
,,,,,,,space,0.4731,NAN,,NAN,,0,67,67,67,1,68,Taylor,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_9.jpeg,liked,2.843822497,,,,,,,,,,,,
,,,,,,,space,0.4346,NAN,,NAN,,0,68,68,68,1,69,Taylor,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_7.jpeg,did not like,3.546495948,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.5819,0,0,0,0,1,1.5454,,
,,,,,,,,,NAN,,NAN,,0,69,69,69,1,70,Taylor,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_24.jpeg,did not like,1.672012706,,,,,,,,,,,,
,,,,,,,space,0.4332,NAN,,NAN,,0,70,70,70,1,71,Taylor,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_18.jpeg,did not like,4.942172136,,,,,,,,,,,,
,,,,,,,space,1.1016,NAN,,NAN,,0,71,71,71,1,72,Taylor,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_4.jpeg,liked,2.50187214,,,,,,,,,,,,
,,,,,,,space,2.2249,NAN,,NAN,,0,72,72,72,1,73,Taylor,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_23.jpeg,did not like,2.071164779,,,,,,,,,,,,
,,,,,,,space,1.3521,NAN,,NAN,,0,73,73,73,1,74,Taylor,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_11.jpeg,did not like,5.336503566,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.6914,0,0,0,0,1,1.4093,,
,,,,,,,,,NAN,,NAN,,0,74,74,74,1,75,Taylor,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_16.jpeg,did not like,2.642157193,,,,,,,,,,,,
,,,,,,,space,0.4952,NAN,,NAN,,0,75,75,75,1,76,Taylor,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_19.jpeg,did not like,4.456234322,,,,,,,,,,,,
,,,,,,,space,0.571,NAN,,NAN,,0,76,76,76,1,77,Taylor,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_1.jpeg,liked,4.438512181,,,,,,,,,,,,
,,,,,,,space,2.9203,NAN,,NAN,,0,77,77,77,1,78,Taylor,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_28.jpeg,did not like,2.682944783,,,,,,,,,,,,
,,,,,,,space,1.7838,NAN,,NAN,,0,78,78,78,1,79,Taylor,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_15.jpeg,liked,4.51984296,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.5834,0,0,0,0,1,2.3942,,
,,,,,,,,,NAN,,NAN,,0,79,79,79,1,80,Taylor,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_2.jpeg,did not like,3.195382774,,,,,,,,,,,,
,,,,,,,space,2.3888,NAN,,NAN,,0,80,80,80,1,81,Taylor,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_29.jpeg,did not like,1.779333479,,,,,,,,,,,,
,,,,,,,space,0.6937,NAN,,NAN,,0,81,81,81,1,82,Taylor,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_14.jpeg,did not like,4.312468682,,,,,,,,,,,,
,,,,,,,space,1.3987,NAN,,NAN,,0,82,82,82,1,83,Taylor,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_27.jpeg,did not like,4.940433059,,,,,,,,,,,,
,,,,,,,space,2.7709,NAN,,NAN,,0,83,83,83,1,84,Taylor,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_13.jpeg,did not like,2.7105123,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.6213,0,0,0,0,1,1.1647,,
,,,,,,,,,NAN,,NAN,,0,84,84,84,1,85,Taylor,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_12.jpeg,did not like,3.602308302,,,,,,,,,,,,
,,,,,,,space,0.7173,NAN,,NAN,,0,85,85,85,1,86,Taylor,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_10.jpeg,liked,4.106391878,,,,,,,,,,,,
,,,,,,,space,0.533,NAN,,NAN,,0,86,86,86,1,87,Taylor,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_30.jpeg,liked,3.799433026,,,,,,,,,,,,
