endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,lotteryguess_keys.keys,lotteryguess_keys.rt,end_screen_keys.keys,end_screen_keys.rt
space,8.9589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,space,10.3346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,0.7039,NAN,,NAN,,0,71,71,71,1,72,Charlie,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_11.jpeg,did not like,2.50187214,,,,,,,,,,,,,,
,,,,,,space,2.2404,NAN,,NAN,,0,72,72,72,1,73,Charlie,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_27.jpeg,did not like,2.071164779,,,,,,,,,,,,,,
,,,,,,space,0.1353,NAN,,NAN,,0,73,73,73,1,74,Charlie,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_12.jpeg,liked,5.336503566,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,s,1,space,1.1424,0,0,0,0,1,1.6601,h,0.5065,,
,,,,,,,,NAN,,NAN,,0,74,74,74,1,75,Charlie,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_15.jpeg,liked,2.642157193,,,,,,,,,,,,,,
,,,,,,space,0.6516,NAN,,NAN,,0,75,75,75,1,76,Charlie,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_18.jpeg,did not like,4.456234322,,,,,,,,,,,,,,
,,,,,,space,0.3901,NAN,,NAN,,0,76,76,76,1,77,Charlie,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_14.jpeg,did not like,4.438512181,,,,,,,,,,,,,,
,,,,,,space,0.9102,NAN,,NAN,,0,77,77,77,1,78,Charlie,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_23.jpeg,did not like,2.682944783,,,,,,,,,,,,,,
,,,,,,space,1.6102,NAN,,NAN,,0,78,78,78,1,79,Charlie,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_30.jpeg,liked,4.51984296,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,s,1,space,0.9745,0,0,0,0,1,3.2446,h,0.2981,,
,,,,,,,,NAN,,NAN,,0,79,79,79,1,80,Charlie,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_5.jpeg,did not like,3.195382774,,,,,,,,,,,,,,
,,,,,,space,0.7373,NAN,,NAN,,0,80,80,80,1,81,Charlie,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_21.jpeg,liked,1.779333479,,,,,,,,,,,,,,
,,,,,,space,3.4802,NAN,,NAN,,0,81,81,81,1,82,Charlie,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_29.jpeg,did not like,4.312468682,,,,,,,,,,,,,,
,,,,,,space,0.1195,NAN,,NAN,,0,82,82,82,1,83,Charlie,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_6.jpeg,liked,4.940433059,,,,,,,,,,,,,,
,,,,,,space,0.5076,NAN,,NAN,,0,83,83,83,1,84,Charlie,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_8.jpeg,did not like,2.7105123,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,s,1,space,1.2604,0,0,0,0,1,1.8836,h,0.4236,,
,,,,,,,,NAN,,NAN,,0,84,84,84,1,85,Charlie,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_3.jpeg,did not like,3.602308302,,,,,,,,,,,,,,
,,,,,,space,1.7421,NAN,,NAN,,0,85,85,85,1,86,Charlie,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_20.jpeg,did not like,4.106391878,,,,,,,,,,,,,,
,,,,,,space,0.0607,NAN,,NAN,,0,86,86,86,1,87,Charlie,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_19.jpeg,liked,3.799433026,,,,,,,,,,,,,,
,,,,,,space,2.7565,NAN,,NAN,,0,87,87,87,1,88,Charlie,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_7.jpeg,did not like,5.246980764,,,,,,,,,,,,,,
,,,,,,space,0.6088,NAN,,NAN,,0,88,88,88,1,89,Charlie,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_17.jpeg,did not like,3.30081769,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,s,1,space,1.9842,0,0,0,0,1,2.4454,h,0.9277,,
,,,,,,,,3,,9,,0,89,89,89,1,90,Charlie,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_24.jpeg,liked,1.661473164,,,,,,,,,,,,,,
,,,,space,2.1319,space,1.7984,NAN,,NAN,,0,90,90,90,1,91,Taylor,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_1.jpeg,liked,3.613205605,,,,,,,,,,,,,,
,,,,,,space,0.5044,NAN,,NAN,,0,91,91,91,1,92,Taylor,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_21.jpeg,liked,4.988446431,,,,,,,,,,,,,,
,,,,,,space,0.7208,NAN,,NAN,,0,92,92,92,1,93,Taylor,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_15.jpeg,did not like,3.470791822,,,,,,,,,,,,,,
,,,,,,space,1.6096,NAN,,NAN,,0,93,93,93,1,94,Taylor,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_7.jpeg,liked,3.820572462,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,s,1,space,1.7685,0,0,0,0,1,2.4139,h,0.4466,,
,,,,,,,,NAN,,NAN,,0,94,94,94,1,95,Taylor,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_30.jpeg,did not like,2.455989137,,,,,,,,,,,,,,
,,,,,,space,0.0534,NAN,,NAN,,0,95,95,95,1,96,Taylor,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_12.jpeg,did not like,3.79605092,,,,,,,,,,,,,,
,,,,,,space,0.2234,NAN,,NAN,,0,96,96,96,1,97,Taylor,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_23.jpeg,liked,3.562416326,,,,,,,,,,,,,,
,,,,,,space,0.0072,NAN,,NAN,,0,97,97,97,1,98,Taylor,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_17.jpeg,did not like,2.843822497,,,,,,,,,,,,,,
,,,,,,space,1.0584,NAN,,NAN,,0,98,98,98,1,99,Taylor,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_24.jpeg,did not like,3.546495948,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,s,1,space,0.7225,0,0,0,0,1,1.8696,h,0.8029,,
,,,,,,,,NAN,,NAN,,0,99,99,99,1,100,Taylor,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_16.jpeg,liked,1.672012706,,,,,,,,,,,,,,
,,,,,,space,0.9372,NAN,,NAN,,0,100,100,100,1,101,Taylor,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_14.jpeg,did not like,4.942172136,,,,,,,,,,,,,,
,,,,,,space,0.9367,NAN,,NAN,,0,101,101,101,1,102,Taylor,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_3.jpeg,did not like,2.50187214,,,,,,,,,,,,,,
,,,,,,space,2.2421,NAN,,NAN,,0,102,102,102,1,103,Taylor,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_13.jpeg,did not like,2.071164779,,,,,,,,,,,,,,
,,,,,,space,0.6417,NAN,,NAN,,0,103,103,103,1,104,Taylor,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_4.jpeg,did not like,5.336503566,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,s,1,space,2.0712,0,0,0,0,1,1.4429,h,0.5424,,
,,,,,,,,NAN,,NAN,,0,104,104,104,1,105,Taylor,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_25.jpeg,liked,2.642157193,,,,,,,,,,,,,,
,,,,,,space,0.2203,NAN,,NAN,,0,105,105,105,1,106,Taylor,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_27.jpeg,did not like,4.456234322,,,,,,,,,,,,,,
,,,,,,space,0.7259,NAN,,NAN,,0,106,106,106,1,107,Taylor,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_26.jpeg,did not like,4.438512181,,,,,,,,,,,,,,
,,,,,,space,1.1461,NAN,,NAN,,0,107,107,107,1,108,Taylor,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_28.jpeg,did not like,2.682944783,,,,,,,,,,,,,,
,,,,,,space,0.1059,NAN,,NAN,,0,108,108,108,1,109,Taylor,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_8.jpeg,did not like,4.51984296,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,s,1,space,0.5738,0,0,0,0,1,1.224,h,0.5633,,
,,,,,,,,NAN,,NAN,,0,109,109,109,1,110,Taylor,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_9.jpeg,did not like,3.195382774,,,,,,,,,,,,,,
,,,,,,space,1.1038,NAN,,NAN,,0,110,110,110,1,111,Taylor,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_19.jpeg,liked,1.779333479,,,,,,,,,,,,,,
,,,,,,space,0.243,NAN,,NAN,,0,111,111,111,1,112,Taylor,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_11.jpeg,did not like,4.312468682,,,,,,,,,,,,,,
,,,,,,space,1.0371,NAN,,NAN,,0,112,112,112,1,113,Taylor,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_2.jpeg,did not like,4.940433059,,,,,,,,,,,,,,
,,,,,,space,0.0856,NAN,,NAN,,0,113,113,113,1,114,Taylor,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_22.jpeg,did not like,2.7105123,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,s,1,space,1.7569,0,0,0,0,1,1.9096,h,0.8141,,
,,,,,,,,NAN,,NAN,,0,114,114,114,1,115,Taylor,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_29.jpeg,did not like,3.602308302,,,,,,,,,,,,,,
,,,,,,space,0.0847,NAN,,NAN,,0,115,115,115,1,116,Taylor,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_18.jpeg,did not like,4.106391878,,,,,,,,,,,,,,
,,,,,,space,0.0222,NAN,,NAN,,0,116,116,116,1,117,Taylor,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_6.jpeg,did not like,3.799433026,,,,,,,,,,,,,,
,,,,,,space,0.4342,NAN,,NAN,,0,117,117,117,1,118,Taylor,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_5.jpeg,liked,5.246980764,,,,,,,,,,,,,,
,,,,,,space,0.2402,NAN,,NAN,,0,118,118,118,1,119,Taylor,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_20.jpeg,did not like,3.30081769,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,s,1,space,3.4454,0,0,0,0,1,1.8411,h,0.502,,
,,,,,,,,3,,9,,0,119,119,119,1,120,Taylor,Rej,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_10.jpeg,liked,1.661473164,,,,,,,,,,,,,,
,,,,space,2.476,space,0.2228,NAN,,NAN,,0,120,120,120,1,121,Sam,Neutral,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_10.jpeg,did not like,3.613205605,,,,,,,,,,,,,,
,,,,,,space,0.1865,NAN,,NAN,,0,121,121,121,1,122,Sam,Neutral,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_9.jpeg,liked,4.988446431,,,,,,,,,,,,,,
,,,,,,space,0.1347,NAN,,NAN,,0,122,122,122,1,123,Sam,Neutral,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_21.jpeg,did not like,3.470791822,,,,,,,,,,,,,,
,,,,,,space,0.7594,NAN,,NAN,,0,123,123,123,1,124,Sam,Neutral,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_15.jpeg,liked,3.820572462,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,s,1,space,1.4933,0,0,0,0,1,3.6073,h,0.586,,
,,,,,,,,NAN,,NAN,,0,124,124,124,1,125,Sam,Neutral,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_16.jpeg,did not like,2.455989137,,,,,,,,,,,,,,
,,,,,,space,0.827,NAN,,NAN,,0,125,125,125,1,126,Sam,Neutral,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_2.jpeg,did not like,3.79605092,,,,,,,,,,,,,,
,,,,,,space,1.6542,NAN,,NAN,,0,126,126,126,1,127,Sam,Neutral,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_8.jpeg,liked,3.562416326,,,,,,,,,,,,,,
,,,,,,space,0.5042,NAN,,NAN,,0,127,127,127,1,128,Sam,Neutral,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_27.jpeg,did not like,2.843822497,,,,,,,,,,,,,,
,,,,,,space,2.4322,NAN,,NAN,,0,128,128,128,1,129,Sam,Neutral,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_6.jpeg,did not like,3.546495948,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,s,1,space,3.5461,0,0,0,0,1,1.2034,h,0.3663,,
,,,,,,,,NAN,,NAN,,0,129,129,129,1,130,Sam,Neutral,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_11.jpeg,did not like,1.672012706,,,,,,,,,,,,,,
,,,,,,space,0.1509,NAN,,NAN,,0,130,130,130,1,131,Sam,Neutral,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_26.jpeg,did not like,4.942172136,,,,,,,,,,,,,,
,,,,,,space,3.0257,NAN,,NAN,,0,131,131,131,1,132,Sam,Neutral,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_7.jpeg,liked,2.50187214,,,,,,,,,,,,,,
,,,,,,space,2.2102,NAN,,NAN,,0,132,132,132,1,133,Sam,Neutral,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_24.jpeg,did not like,2.071164779,,,,,,,,,,,,,,
,,,,,,space,2.0289,NAN,,NAN,,0,133,133,133,1,134,Sam,Neutral,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_28.jpeg,liked,5.336503566,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,s,1,space,1.7266,0,0,0,0,1,0.8334,h,0.5361,,
,,,,,,,,NAN,,NAN,,0,134,134,134,1,135,Sam,Neutral,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_12.jpeg,did not like,2.642157193,,,,,,,,,,,,,,
,,,,,,space,1.5553,NAN,,NAN,,0,135,135,135,1,136,Sam,Neutral,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_13.jpeg,liked,4.456234322,,,,,,,,,,,,,,
,,,,,,space,0.4797,NAN,,NAN,,0,136,136,136,1,137,Sam,Neutral,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_20.jpeg,liked,4.438512181,,,,,,,,,,,,,,
,,,,,,space,0.4864,NAN,,NAN,,0,137,137,137,1,138,Sam,Neutral,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_4.jpeg,did not like,2.682944783,,,,,,,,,,,,,,
,,,,,,space,1.611,NAN,,NAN,,0,138,138,138,1,139,Sam,Neutral,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_1.jpeg,liked,4.51984296,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,999,space,1.8729,0,0,0,0,1,,,,,
,,,,,,,,NAN,,NAN,,0,139,139,139,1,140,Sam,Neutral,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_3.jpeg,did not like,3.195382774,,,,,,,,,,,,,,
,,,,,,space,2.0005,NAN,,NAN,,0,140,140,140,1,141,Sam,Neutral,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_18.jpeg,did not like,1.779333479,,,,,,,,,,,,,,
,,,,,,space,0.4079,NAN,,NAN,,0,141,141,141,1,142,Sam,Neutral,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_22.jpeg,liked,4.312468682,,,,,,,,,,,,,,
,,,,,,space,1.3233,NAN,,NAN,,0,142,142,142,1,143,Sam,Neutral,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_25.jpeg,did not like,4.940433059,,,,,,,,,,,,,,
,,,,,,space,2.7108,NAN,,NAN,,0,143,143,143,1,144,Sam,Neutral,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_5.jpeg,liked,2.7105123,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,s,1,space,1.6192,0,0,0,0,1,1.1365,h,0.7883,,
,,,,,,,,NAN,,NAN,,0,144,144,144,1,145,Sam,Neutral,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_29.jpeg,did not like,3.602308302,,,,,,,,,,,,,,
,,,,,,space,0.162,NAN,,NAN,,0,145,145,145,1,146,Sam,Neutral,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_30.jpeg,liked,4.106391878,,,,,,,,,,,,,,
,,,,,,space,2.0969,NAN,,NAN,,0,146,146,146,1,147,Sam,Neutral,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_14.jpeg,liked,3.799433026,,,,,,,,,,,,,,
,,,,,,space,0.9375,NAN,,NAN,,0,147,147,147,1,148,Sam,Neutral,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_19.jpeg,liked,5.246980764,,,,,,,,,,,,,,
,,,,,,space,0.2413,NAN,,NAN,,0,148,148,148,1,149,Sam,Neutral,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_17.jpeg,liked,3.30081769,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,s,1,space,2.0219,0,0,0,0,1,3.9137,h,1.4567,,
,,,,,,,,3,,9,,0,149,149,149,1,150,Sam,Neutral,Participant_Images/630386f64c5bbd56ab1c3b0f/630386f64c5bbd56ab1c3b0f_Images/630386f64c5bbd56ab1c3b0f_Image_23.jpeg,liked,1.661473164,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.962
