PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,end_screen_keys.keys,end_screen_keys.rt
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.4188,0,0,0,0,1,1.1221,,
,,,,,,,,,NAN,,NAN,,0,39,39,39,1,40,Riley,Acc,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_18.jpeg,liked,1.672012706,,,,,,,,,,,,
,,,,,,,space,0.5378,NAN,,NAN,,0,40,40,40,1,41,Riley,Acc,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_30.jpeg,liked,4.942172136,,,,,,,,,,,,
,,,,,,,space,0.6604,NAN,,NAN,,0,41,41,41,1,42,Riley,Acc,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_16.jpeg,liked,2.50187214,,,,,,,,,,,,
,,,,,,,space,1.0187,NAN,,NAN,,0,42,42,42,1,43,Riley,Acc,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_26.jpeg,did not like,2.071164779,,,,,,,,,,,,
,,,,,,,space,0.5103,NAN,,NAN,,0,43,43,43,1,44,Riley,Acc,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_12.jpeg,liked,5.336503566,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.4734,0,0,0,0,1,1.0575,,
,,,,,,,,,NAN,,NAN,,0,44,44,44,1,45,Riley,Acc,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_29.jpeg,liked,2.642157193,,,,,,,,,,,,
,,,,,,,space,0.5608,NAN,,NAN,,0,45,45,45,1,46,Riley,Acc,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_13.jpeg,liked,4.456234322,,,,,,,,,,,,
,,,,,,,space,0.6103,NAN,,NAN,,0,46,46,46,1,47,Riley,Acc,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_15.jpeg,liked,4.438512181,,,,,,,,,,,,
,,,,,,,space,0.5192,NAN,,NAN,,0,47,47,47,1,48,Riley,Acc,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_11.jpeg,liked,2.682944783,,,,,,,,,,,,
,,,,,,,space,0.8839,NAN,,NAN,,0,48,48,48,1,49,Riley,Acc,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_27.jpeg,did not like,4.51984296,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,3.5664,0,0,0,0,1,1.1038,,
,,,,,,,,,NAN,,NAN,,0,49,49,49,1,50,Riley,Acc,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_7.jpeg,did not like,3.195382774,,,,,,,,,,,,
,,,,,,,space,2.0195,NAN,,NAN,,0,50,50,50,1,51,Riley,Acc,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_5.jpeg,did not like,1.779333479,,,,,,,,,,,,
,,,,,,,space,1.0104,NAN,,NAN,,0,51,51,51,1,52,Riley,Acc,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_9.jpeg,liked,4.312468682,,,,,,,,,,,,
,,,,,,,space,1.3519,NAN,,NAN,,0,52,52,52,1,53,Riley,Acc,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_1.jpeg,liked,4.940433059,,,,,,,,,,,,
,,,,,,,space,1.4007,NAN,,NAN,,0,53,53,53,1,54,Riley,Acc,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_19.jpeg,liked,2.7105123,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.4888,0,0,0,0,1,1.5057,,
,,,,,,,,,NAN,,NAN,,0,54,54,54,1,55,Riley,Acc,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_8.jpeg,liked,3.602308302,,,,,,,,,,,,
,,,,,,,space,1.3224,NAN,,NAN,,0,55,55,55,1,56,Riley,Acc,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_6.jpeg,did not like,4.106391878,,,,,,,,,,,,
,,,,,,,space,1.4369,NAN,,NAN,,0,56,56,56,1,57,Riley,Acc,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_2.jpeg,liked,3.799433026,,,,,,,,,,,,
,,,,,,,space,1.4774,NAN,,NAN,,0,57,57,57,1,58,Riley,Acc,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_22.jpeg,liked,5.246980764,,,,,,,,,,,,
,,,,,,,space,0.5603,NAN,,NAN,,0,58,58,58,1,59,Riley,Acc,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_28.jpeg,did not like,3.30081769,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.4728,0,0,0,0,1,1.0257,,
,,,,,,,,,3,,5,,0,59,59,59,1,60,Riley,Acc,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_3.jpeg,did not like,1.661473164,,,,,,,,,,,,
,,,,,space,1.8349,space,0.3666,NAN,,NAN,,0,60,60,60,1,61,Sam,Rej,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_14.jpeg,did not like,3.613205605,,,,,,,,,,,,
,,,,,,,space,0.5234,NAN,,NAN,,0,61,61,61,1,62,Sam,Rej,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_4.jpeg,did not like,4.988446431,,,,,,,,,,,,
,,,,,,,space,0.5559,NAN,,NAN,,0,62,62,62,1,63,Sam,Rej,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_19.jpeg,did not like,3.470791822,,,,,,,,,,,,
,,,,,,,space,0.9938,NAN,,NAN,,0,63,63,63,1,64,Sam,Rej,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_15.jpeg,did not like,3.820572462,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.9164,0,0,0,0,1,1.0496,,
,,,,,,,,,NAN,,NAN,,0,64,64,64,1,65,Sam,Rej,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_28.jpeg,liked,2.455989137,,,,,,,,,,,,
,,,,,,,space,0.8508,NAN,,NAN,,0,65,65,65,1,66,Sam,Rej,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_6.jpeg,did not like,3.79605092,,,,,,,,,,,,
,,,,,,,space,1.1357,NAN,,NAN,,0,66,66,66,1,67,Sam,Rej,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_16.jpeg,liked,3.562416326,,,,,,,,,,,,
,,,,,,,space,0.4924,NAN,,NAN,,0,67,67,67,1,68,Sam,Rej,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_27.jpeg,did not like,2.843822497,,,,,,,,,,,,
,,,,,,,space,3.0544,NAN,,NAN,,0,68,68,68,1,69,Sam,Rej,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_20.jpeg,did not like,3.546495948,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.5477,0,0,0,0,1,1.3032,,
,,,,,,,,,NAN,,NAN,,0,69,69,69,1,70,Sam,Rej,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_17.jpeg,did not like,1.672012706,,,,,,,,,,,,
,,,,,,,space,0.5128,NAN,,NAN,,0,70,70,70,1,71,Sam,Rej,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_25.jpeg,did not like,4.942172136,,,,,,,,,,,,
,,,,,,,space,0.5657,NAN,,NAN,,0,71,71,71,1,72,Sam,Rej,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_12.jpeg,did not like,2.50187214,,,,,,,,,,,,
,,,,,,,space,0.6515,NAN,,NAN,,0,72,72,72,1,73,Sam,Rej,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_1.jpeg,liked,2.071164779,,,,,,,,,,,,
,,,,,,,space,1.5413,NAN,,NAN,,0,73,73,73,1,74,Sam,Rej,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_22.jpeg,did not like,5.336503566,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.713,0,0,0,0,1,1.043,,
,,,,,,,,,NAN,,NAN,,0,74,74,74,1,75,Sam,Rej,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_10.jpeg,liked,2.642157193,,,,,,,,,,,,
,,,,,,,space,0.6398,NAN,,NAN,,0,75,75,75,1,76,Sam,Rej,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_9.jpeg,liked,4.456234322,,,,,,,,,,,,
,,,,,,,space,0.8539,NAN,,NAN,,0,76,76,76,1,77,Sam,Rej,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_13.jpeg,did not like,4.438512181,,,,,,,,,,,,
,,,,,,,space,0.5479,NAN,,NAN,,0,77,77,77,1,78,Sam,Rej,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_24.jpeg,did not like,2.682944783,,,,,,,,,,,,
,,,,,,,space,0.5502,NAN,,NAN,,0,78,78,78,1,79,Sam,Rej,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_29.jpeg,did not like,4.51984296,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.6536,0,0,0,0,1,1.1456,,
,,,,,,,,,NAN,,NAN,,0,79,79,79,1,80,Sam,Rej,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_3.jpeg,liked,3.195382774,,,,,,,,,,,,
,,,,,,,space,0.5927,NAN,,NAN,,0,80,80,80,1,81,Sam,Rej,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_2.jpeg,did not like,1.779333479,,,,,,,,,,,,
,,,,,,,space,1.0756,NAN,,NAN,,0,81,81,81,1,82,Sam,Rej,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_26.jpeg,did not like,4.312468682,,,,,,,,,,,,
,,,,,,,space,0.5302,NAN,,NAN,,0,82,82,82,1,83,Sam,Rej,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_8.jpeg,did not like,4.940433059,,,,,,,,,,,,
,,,,,,,space,0.5551,NAN,,NAN,,0,83,83,83,1,84,Sam,Rej,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_23.jpeg,liked,2.7105123,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.6636,0,0,0,0,1,1.2309,,
,,,,,,,,,NAN,,NAN,,0,84,84,84,1,85,Sam,Rej,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_7.jpeg,liked,3.602308302,,,,,,,,,,,,
,,,,,,,space,1.5536,NAN,,NAN,,0,85,85,85,1,86,Sam,Rej,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_18.jpeg,did not like,4.106391878,,,,,,,,,,,,
,,,,,,,space,0.7463,NAN,,NAN,,0,86,86,86,1,87,Sam,Rej,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_21.jpeg,did not like,3.799433026,,,,,,,,,,,,
,,,,,,,space,0.5813,NAN,,NAN,,0,87,87,87,1,88,Sam,Rej,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_11.jpeg,did not like,5.246980764,,,,,,,,,,,,
,,,,,,,space,0.9983,NAN,,NAN,,0,88,88,88,1,89,Sam,Rej,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_5.jpeg,did not like,3.30081769,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.617,0,0,0,0,1,1.2231,,
,,,,,,,,,3,,5,,0,89,89,89,1,90,Sam,Rej,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_30.jpeg,liked,1.661473164,,,,,,,,,,,,
,,,,,space,1.3491,space,0.7301,NAN,,NAN,,0,90,90,90,1,91,Taylor,Acc,Participant_Images/60ff33eea57872b7188f12e2/60ff33eea57872b7188f12e2_Images/60ff33eea57872b7188f12e2_Image_3.jpeg,did not like,3.613205605,,,,,,,,,,,,
