PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,lotteryguess_keys.keys,lotteryguess_keys.rt,end_screen_keys.keys,end_screen_keys.rt
63d3f98237a95683bfa381e3,space,6.6739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,space,11.0202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,space,1.7172,space,0.9001,NAN,,NAN,,0,0,0,0,1,1,Alex,Acc,Participant_Images/63d3f98237a95683bfa381e3/63d3f98237a95683bfa381e3_Images/63d3f98237a95683bfa381e3_Image_12.jpeg,did not like,3.613205605,,,,,,,,,,,,,,
,,,,,,,space,0.8498,NAN,,NAN,,0,1,1,1,1,2,Alex,Acc,Participant_Images/63d3f98237a95683bfa381e3/63d3f98237a95683bfa381e3_Images/63d3f98237a95683bfa381e3_Image_27.jpeg,did not like,4.988446431,,,,,,,,,,,,,,
,,,,,,,space,0.5744,NAN,,NAN,,0,2,2,2,1,3,Alex,Acc,Participant_Images/63d3f98237a95683bfa381e3/63d3f98237a95683bfa381e3_Images/63d3f98237a95683bfa381e3_Image_13.jpeg,liked,3.470791822,,,,,,,,,,,,,,
,,,,,,,space,0.7677,NAN,,NAN,,0,3,3,3,1,4,Alex,Acc,Participant_Images/63d3f98237a95683bfa381e3/63d3f98237a95683bfa381e3_Images/63d3f98237a95683bfa381e3_Image_8.jpeg,liked,3.820572462,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,999,space,4.3143,0,0,0,0,1,,,,,
,,,,,,,,,NAN,,NAN,,0,4,4,4,1,5,Alex,Acc,Participant_Images/63d3f98237a95683bfa381e3/63d3f98237a95683bfa381e3_Images/63d3f98237a95683bfa381e3_Image_16.jpeg,liked,2.455989137,,,,,,,,,,,,,,
,,,,,,,space,0.817,NAN,,NAN,,0,5,5,5,1,6,Alex,Acc,Participant_Images/63d3f98237a95683bfa381e3/63d3f98237a95683bfa381e3_Images/63d3f98237a95683bfa381e3_Image_6.jpeg,liked,3.79605092,,,,,,,,,,,,,,
