PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,lotteryguess_keys.keys,lotteryguess_keys.rt,end_screen_keys.keys,end_screen_keys.rt
641a3df3c874807a1a8734bc,space,19.3094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,space,18.4119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,space,3.6921,space,3.9487,NAN,,NAN,,0,0,0,0,1,1,Sam,Acc,Participant_Images/641a3df3c874807a1a8734bc/641a3df3c874807a1a8734bc_Images/641a3df3c874807a1a8734bc_Image_5.jpeg,liked,3.613205605,,,,,,,,,,,,,,
,,,,,,,space,2.3018,NAN,,NAN,,0,1,1,1,1,2,Sam,Acc,Participant_Images/641a3df3c874807a1a8734bc/641a3df3c874807a1a8734bc_Images/641a3df3c874807a1a8734bc_Image_12.jpeg,liked,4.988446431,,,,,,,,,,,,,,
,,,,,,,space,0.9655,NAN,,NAN,,0,2,2,2,1,3,Sam,Acc,Participant_Images/641a3df3c874807a1a8734bc/641a3df3c874807a1a8734bc_Images/641a3df3c874807a1a8734bc_Image_19.jpeg,liked,3.470791822,,,,,,,,,,,,,,
,,,,,,,space,0.7503,NAN,,NAN,,0,3,3,3,1,4,Sam,Acc,Participant_Images/641a3df3c874807a1a8734bc/641a3df3c874807a1a8734bc_Images/641a3df3c874807a1a8734bc_Image_28.jpeg,liked,3.820572462,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,999,space,4.8512,0,0,0,0,1,,,,,
,,,,,,,,,NAN,,NAN,,0,4,4,4,1,5,Sam,Acc,Participant_Images/641a3df3c874807a1a8734bc/641a3df3c874807a1a8734bc_Images/641a3df3c874807a1a8734bc_Image_7.jpeg,liked,2.455989137,,,,,,,,,,,,,,
,,,,,,,space,1.7861,NAN,,NAN,,0,5,5,5,1,6,Sam,Acc,Participant_Images/641a3df3c874807a1a8734bc/641a3df3c874807a1a8734bc_Images/641a3df3c874807a1a8734bc_Image_3.jpeg,did not like,3.79605092,,,,,,,,,,,,,,
,,,,,,,space,1.1016,NAN,,NAN,,0,6,6,6,1,7,Sam,Acc,Participant_Images/641a3df3c874807a1a8734bc/641a3df3c874807a1a8734bc_Images/641a3df3c874807a1a8734bc_Image_29.jpeg,liked,3.562416326,,,,,,,,,,,,,,
,,,,,,,space,0.9668,NAN,,NAN,,0,7,7,7,1,8,Sam,Acc,Participant_Images/641a3df3c874807a1a8734bc/641a3df3c874807a1a8734bc_Images/641a3df3c874807a1a8734bc_Image_25.jpeg,did not like,2.843822497,,,,,,,,,,,,,,
,,,,,,,space,1.0672,NAN,,NAN,,0,8,8,8,1,9,Sam,Acc,Participant_Images/641a3df3c874807a1a8734bc/641a3df3c874807a1a8734bc_Images/641a3df3c874807a1a8734bc_Image_21.jpeg,liked,3.546495948,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.1395,0,0,0,0,1,0.8211,,,,
,,,,,,,,,NAN,,NAN,,0,9,9,9,1,10,Sam,Acc,Participant_Images/641a3df3c874807a1a8734bc/641a3df3c874807a1a8734bc_Images/641a3df3c874807a1a8734bc_Image_23.jpeg,liked,1.672012706,,,,,,,,,,,,,,
,,,,,,,space,1.2551,NAN,,NAN,,0,10,10,10,1,11,Sam,Acc,Participant_Images/641a3df3c874807a1a8734bc/641a3df3c874807a1a8734bc_Images/641a3df3c874807a1a8734bc_Image_18.jpeg,liked,4.942172136,,,,,,,,,,,,,,
,,,,,,,space,1.1284,NAN,,NAN,,0,11,11,11,1,12,Sam,Acc,Participant_Images/641a3df3c874807a1a8734bc/641a3df3c874807a1a8734bc_Images/641a3df3c874807a1a8734bc_Image_4.jpeg,liked,2.50187214,,,,,,,,,,,,,,
