PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,lotteryguess_keys.keys,end_screen_keys.keys,end_screen_keys.rt
6116f60ae8f48f7d1244e8d3,space,13.3835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,space,10.8506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,space,0.5399,NAN,,NAN,,0,61,61,61,1,62,Charlie,Acc,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_30.jpeg,liked,4.988446431,,,,,,,,,,,,,
,,,,,,,space,0.9114,NAN,,NAN,,0,62,62,62,1,63,Charlie,Acc,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_14.jpeg,liked,3.470791822,,,,,,,,,,,,,
,,,,,,,space,0.6268,NAN,,NAN,,0,63,63,63,1,64,Charlie,Acc,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_28.jpeg,liked,3.820572462,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,s,1,space,0.5203,0,0,0,0,1,1.3829,,,
,,,,,,,,,NAN,,NAN,,0,64,64,64,1,65,Charlie,Acc,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_11.jpeg,did not like,2.455989137,,,,,,,,,,,,,
,,,,,,,space,0.6255,NAN,,NAN,,0,65,65,65,1,66,Charlie,Acc,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_29.jpeg,did not like,3.79605092,,,,,,,,,,,,,
,,,,,,,space,0.6156,NAN,,NAN,,0,66,66,66,1,67,Charlie,Acc,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_3.jpeg,liked,3.562416326,,,,,,,,,,,,,
,,,,,,,space,5.1134,NAN,,NAN,,0,67,67,67,1,68,Charlie,Acc,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_17.jpeg,liked,2.843822497,,,,,,,,,,,,,
,,,,,,,space,0.6318,NAN,,NAN,,0,68,68,68,1,69,Charlie,Acc,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_25.jpeg,liked,3.546495948,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.257,0,0,0,0,1,1.1703,,,
,,,,,,,,,NAN,,NAN,,0,69,69,69,1,70,Charlie,Acc,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_4.jpeg,did not like,1.672012706,,,,,,,,,,,,,
,,,,,,,space,1.0502,NAN,,NAN,,0,70,70,70,1,71,Charlie,Acc,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_18.jpeg,liked,4.942172136,,,,,,,,,,,,,
,,,,,,,space,0.9096,NAN,,NAN,,0,71,71,71,1,72,Charlie,Acc,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_19.jpeg,liked,2.50187214,,,,,,,,,,,,,
,,,,,,,space,0.6874,NAN,,NAN,,0,72,72,72,1,73,Charlie,Acc,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_5.jpeg,did not like,2.071164779,,,,,,,,,,,,,
,,,,,,,space,0.8567,NAN,,NAN,,0,73,73,73,1,74,Charlie,Acc,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_27.jpeg,liked,5.336503566,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.1071,0,0,0,0,1,1.1998,,,
,,,,,,,,,NAN,,NAN,,0,74,74,74,1,75,Charlie,Acc,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_26.jpeg,liked,2.642157193,,,,,,,,,,,,,
,,,,,,,space,0.8638,NAN,,NAN,,0,75,75,75,1,76,Charlie,Acc,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_13.jpeg,did not like,4.456234322,,,,,,,,,,,,,
,,,,,,,space,0.7849,NAN,,NAN,,0,76,76,76,1,77,Charlie,Acc,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_12.jpeg,liked,4.438512181,,,,,,,,,,,,,
,,,,,,,space,0.6014,NAN,,NAN,,0,77,77,77,1,78,Charlie,Acc,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_22.jpeg,liked,2.682944783,,,,,,,,,,,,,
,,,,,,,space,0.1349,NAN,,NAN,,0,78,78,78,1,79,Charlie,Acc,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_16.jpeg,liked,4.51984296,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.9555,0,0,0,0,1,0.9931,,,
,,,,,,,,,NAN,,NAN,,0,79,79,79,1,80,Charlie,Acc,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_21.jpeg,did not like,3.195382774,,,,,,,,,,,,,
,,,,,,,space,5.1234,NAN,,NAN,,0,80,80,80,1,81,Charlie,Acc,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_1.jpeg,liked,1.779333479,,,,,,,,,,,,,
,,,,,,,space,3.1327,NAN,,NAN,,0,81,81,81,1,82,Charlie,Acc,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_20.jpeg,did not like,4.312468682,,,,,,,,,,,,,
,,,,,,,space,1.6418,NAN,,NAN,,0,82,82,82,1,83,Charlie,Acc,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_8.jpeg,liked,4.940433059,,,,,,,,,,,,,
,,,,,,,space,1.0691,NAN,,NAN,,0,83,83,83,1,84,Charlie,Acc,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_23.jpeg,liked,2.7105123,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.5051,0,0,0,0,1,0.9391,,,
,,,,,,,,,NAN,,NAN,,0,84,84,84,1,85,Charlie,Acc,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_7.jpeg,liked,3.602308302,,,,,,,,,,,,,
,,,,,,,space,0.4379,NAN,,NAN,,0,85,85,85,1,86,Charlie,Acc,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_24.jpeg,did not like,4.106391878,,,,,,,,,,,,,
,,,,,,,space,1.1991,NAN,,NAN,,0,86,86,86,1,87,Charlie,Acc,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_15.jpeg,liked,3.799433026,,,,,,,,,,,,,
,,,,,,,space,0.4813,NAN,,NAN,,0,87,87,87,1,88,Charlie,Acc,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_10.jpeg,liked,5.246980764,,,,,,,,,,,,,
,,,,,,,space,0.5291,NAN,,NAN,,0,88,88,88,1,89,Charlie,Acc,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_2.jpeg,liked,3.30081769,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.4952,0,0,0,0,1,0.7885,,,
,,,,,,,,,4,,6,,0,89,89,89,1,90,Charlie,Acc,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_6.jpeg,did not like,1.661473164,,,,,,,,,,,,,
,,,,,space,2.1608,space,0.7829,NAN,,NAN,,0,90,90,90,1,91,Sam,Rej,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_17.jpeg,did not like,3.613205605,,,,,,,,,,,,,
,,,,,,,space,0.752,NAN,,NAN,,0,91,91,91,1,92,Sam,Rej,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_19.jpeg,did not like,4.988446431,,,,,,,,,,,,,
,,,,,,,space,0.8437,NAN,,NAN,,0,92,92,92,1,93,Sam,Rej,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_14.jpeg,liked,3.470791822,,,,,,,,,,,,,
,,,,,,,space,0.7941,NAN,,NAN,,0,93,93,93,1,94,Sam,Rej,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_4.jpeg,did not like,3.820572462,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.5647,0,0,0,0,1,1.7222,,,
,,,,,,,,,NAN,,NAN,,0,94,94,94,1,95,Sam,Rej,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_2.jpeg,did not like,2.455989137,,,,,,,,,,,,,
,,,,,,,space,0.6622,NAN,,NAN,,0,95,95,95,1,96,Sam,Rej,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_3.jpeg,did not like,3.79605092,,,,,,,,,,,,,
,,,,,,,space,0.9229,NAN,,NAN,,0,96,96,96,1,97,Sam,Rej,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_13.jpeg,liked,3.562416326,,,,,,,,,,,,,
,,,,,,,space,0.5776,NAN,,NAN,,0,97,97,97,1,98,Sam,Rej,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_30.jpeg,did not like,2.843822497,,,,,,,,,,,,,
,,,,,,,space,0.7171,NAN,,NAN,,0,98,98,98,1,99,Sam,Rej,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_5.jpeg,did not like,3.546495948,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.6758,0,0,0,0,1,1.8913,,,
,,,,,,,,,NAN,,NAN,,0,99,99,99,1,100,Sam,Rej,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_8.jpeg,did not like,1.672012706,,,,,,,,,,,,,
,,,,,,,space,1.1209,NAN,,NAN,,0,100,100,100,1,101,Sam,Rej,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_20.jpeg,did not like,4.942172136,,,,,,,,,,,,,
,,,,,,,space,0.5287,NAN,,NAN,,0,101,101,101,1,102,Sam,Rej,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_21.jpeg,did not like,2.50187214,,,,,,,,,,,,,
,,,,,,,space,0.4178,NAN,,NAN,,0,102,102,102,1,103,Sam,Rej,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_26.jpeg,liked,2.071164779,,,,,,,,,,,,,
,,,,,,,space,0.6638,NAN,,NAN,,0,103,103,103,1,104,Sam,Rej,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_29.jpeg,did not like,5.336503566,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.5204,0,0,0,0,1,1.2032,,,
,,,,,,,,,NAN,,NAN,,0,104,104,104,1,105,Sam,Rej,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_18.jpeg,liked,2.642157193,,,,,,,,,,,,,
,,,,,,,space,0.6172,NAN,,NAN,,0,105,105,105,1,106,Sam,Rej,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_27.jpeg,did not like,4.456234322,,,,,,,,,,,,,
,,,,,,,space,0.5898,NAN,,NAN,,0,106,106,106,1,107,Sam,Rej,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_1.jpeg,liked,4.438512181,,,,,,,,,,,,,
,,,,,,,space,1.175,NAN,,NAN,,0,107,107,107,1,108,Sam,Rej,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_6.jpeg,did not like,2.682944783,,,,,,,,,,,,,
,,,,,,,space,0.5312,NAN,,NAN,,0,108,108,108,1,109,Sam,Rej,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_24.jpeg,did not like,4.51984296,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.4433,0,0,0,0,1,1.5822,,,
,,,,,,,,,NAN,,NAN,,0,109,109,109,1,110,Sam,Rej,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_10.jpeg,did not like,3.195382774,,,,,,,,,,,,,
,,,,,,,space,0.6806,NAN,,NAN,,0,110,110,110,1,111,Sam,Rej,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_16.jpeg,did not like,1.779333479,,,,,,,,,,,,,
,,,,,,,space,5.1088,NAN,,NAN,,0,111,111,111,1,112,Sam,Rej,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_7.jpeg,liked,4.312468682,,,,,,,,,,,,,
,,,,,,,space,0.5711,NAN,,NAN,,0,112,112,112,1,113,Sam,Rej,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_28.jpeg,did not like,4.940433059,,,,,,,,,,,,,
,,,,,,,space,1.3609,NAN,,NAN,,0,113,113,113,1,114,Sam,Rej,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_11.jpeg,did not like,2.7105123,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.5949,0,0,0,0,1,1.0985,,,
,,,,,,,,,NAN,,NAN,,0,114,114,114,1,115,Sam,Rej,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_15.jpeg,liked,3.602308302,,,,,,,,,,,,,
,,,,,,,space,0.6093,NAN,,NAN,,0,115,115,115,1,116,Sam,Rej,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_23.jpeg,liked,4.106391878,,,,,,,,,,,,,
,,,,,,,space,0.8691,NAN,,NAN,,0,116,116,116,1,117,Sam,Rej,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_25.jpeg,did not like,3.799433026,,,,,,,,,,,,,
,,,,,,,space,0.6448,NAN,,NAN,,0,117,117,117,1,118,Sam,Rej,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_12.jpeg,did not like,5.246980764,,,,,,,,,,,,,
,,,,,,,space,0.0255,NAN,,NAN,,0,118,118,118,1,119,Sam,Rej,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_22.jpeg,did not like,3.30081769,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.5573,0,0,0,0,1,0.807,,,
,,,,,,,,,2,,5,,0,119,119,119,1,120,Sam,Rej,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_9.jpeg,liked,1.661473164,,,,,,,,,,,,,
,,,,,space,1.5155,space,1.1173,NAN,,NAN,,0,120,120,120,1,121,Alex,Neutral,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_20.jpeg,did not like,3.613205605,,,,,,,,,,,,,
,,,,,,,space,2.8975,NAN,,NAN,,0,121,121,121,1,122,Alex,Neutral,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_19.jpeg,liked,4.988446431,,,,,,,,,,,,,
,,,,,,,space,0.6022,NAN,,NAN,,0,122,122,122,1,123,Alex,Neutral,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_12.jpeg,did not like,3.470791822,,,,,,,,,,,,,
,,,,,,,space,0.5358,NAN,,NAN,,0,123,123,123,1,124,Alex,Neutral,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_8.jpeg,liked,3.820572462,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.7651,0,0,0,0,1,1.1521,,,
,,,,,,,,,NAN,,NAN,,0,124,124,124,1,125,Alex,Neutral,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_21.jpeg,liked,2.455989137,,,,,,,,,,,,,
,,,,,,,space,0.795,NAN,,NAN,,0,125,125,125,1,126,Alex,Neutral,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_30.jpeg,did not like,3.79605092,,,,,,,,,,,,,
,,,,,,,space,0.5908,NAN,,NAN,,0,126,126,126,1,127,Alex,Neutral,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_5.jpeg,liked,3.562416326,,,,,,,,,,,,,
,,,,,,,space,0.5413,NAN,,NAN,,0,127,127,127,1,128,Alex,Neutral,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_3.jpeg,liked,2.843822497,,,,,,,,,,,,,
,,,,,,,space,0.5738,NAN,,NAN,,0,128,128,128,1,129,Alex,Neutral,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_2.jpeg,did not like,3.546495948,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.6078,0,0,0,0,1,1.0672,,,
,,,,,,,,,NAN,,NAN,,0,129,129,129,1,130,Alex,Neutral,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_24.jpeg,liked,1.672012706,,,,,,,,,,,,,
,,,,,,,space,0.6613,NAN,,NAN,,0,130,130,130,1,131,Alex,Neutral,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_1.jpeg,liked,4.942172136,,,,,,,,,,,,,
,,,,,,,space,4.6142,NAN,,NAN,,0,131,131,131,1,132,Alex,Neutral,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_7.jpeg,liked,2.50187214,,,,,,,,,,,,,
,,,,,,,space,0.3634,NAN,,NAN,,0,132,132,132,1,133,Alex,Neutral,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_29.jpeg,liked,2.071164779,,,,,,,,,,,,,
,,,,,,,space,0.436,NAN,,NAN,,0,133,133,133,1,134,Alex,Neutral,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_17.jpeg,did not like,5.336503566,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.4684,0,0,0,0,1,0.763,,,
,,,,,,,,,NAN,,NAN,,0,134,134,134,1,135,Alex,Neutral,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_16.jpeg,did not like,2.642157193,,,,,,,,,,,,,
,,,,,,,space,3.9395,NAN,,NAN,,0,135,135,135,1,136,Alex,Neutral,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_27.jpeg,did not like,4.456234322,,,,,,,,,,,,,
,,,,,,,space,0.9717,NAN,,NAN,,0,136,136,136,1,137,Alex,Neutral,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_9.jpeg,did not like,4.438512181,,,,,,,,,,,,,
,,,,,,,space,0.4566,NAN,,NAN,,0,137,137,137,1,138,Alex,Neutral,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_18.jpeg,did not like,2.682944783,,,,,,,,,,,,,
,,,,,,,space,0.5848,NAN,,NAN,,0,138,138,138,1,139,Alex,Neutral,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_28.jpeg,did not like,4.51984296,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.6016,0,0,0,0,1,1.1279,,,
,,,,,,,,,NAN,,NAN,,0,139,139,139,1,140,Alex,Neutral,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_11.jpeg,did not like,3.195382774,,,,,,,,,,,,,
,,,,,,,space,0.6928,NAN,,NAN,,0,140,140,140,1,141,Alex,Neutral,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_22.jpeg,liked,1.779333479,,,,,,,,,,,,,
,,,,,,,space,1.0155,NAN,,NAN,,0,141,141,141,1,142,Alex,Neutral,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_23.jpeg,liked,4.312468682,,,,,,,,,,,,,
,,,,,,,space,3.9586,NAN,,NAN,,0,142,142,142,1,143,Alex,Neutral,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_4.jpeg,liked,4.940433059,,,,,,,,,,,,,
,,,,,,,space,1.9462,NAN,,NAN,,0,143,143,143,1,144,Alex,Neutral,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_14.jpeg,liked,2.7105123,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,3.5996,0,0,0,0,1,1.6445,,,
,,,,,,,,,NAN,,NAN,,0,144,144,144,1,145,Alex,Neutral,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_26.jpeg,did not like,3.602308302,,,,,,,,,,,,,
,,,,,,,space,2.034,NAN,,NAN,,0,145,145,145,1,146,Alex,Neutral,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_13.jpeg,did not like,4.106391878,,,,,,,,,,,,,
,,,,,,,space,0.9245,NAN,,NAN,,0,146,146,146,1,147,Alex,Neutral,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_10.jpeg,did not like,3.799433026,,,,,,,,,,,,,
,,,,,,,space,1.8603,NAN,,NAN,,0,147,147,147,1,148,Alex,Neutral,Participant_Images/6116f60ae8f48f7d1244e8d3/6116f60ae8f48f7d1244e8d3_Images/6116f60ae8f48f7d1244e8d3_Image_25.jpeg,liked,5.246980764,,,,,,,,,,,,,
