PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,lotteryguess_keys.keys,lotteryguess_keys.rt,end_screen_keys.keys,end_screen_keys.rt
5c1c74700036a80001193c24,space,18.0208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,space,19.7156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,space,0.8819,NAN,,NAN,,0,47,47,47,1,48,Sam,Acc,Participant_Images/5c1c74700036a80001193c24/5c1c74700036a80001193c24_Images/5c1c74700036a80001193c24_Image_22.jpeg,liked,2.682944783,,,,,,,,,,,,,,
,,,,,,,space,1.8817,NAN,,NAN,,0,48,48,48,1,49,Sam,Acc,Participant_Images/5c1c74700036a80001193c24/5c1c74700036a80001193c24_Images/5c1c74700036a80001193c24_Image_13.jpeg,liked,4.51984296,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,s,1,space,1.3833,0,0,0,0,1,1.5742,h,1.9162,,
,,,,,,,,,NAN,,NAN,,0,49,49,49,1,50,Sam,Acc,Participant_Images/5c1c74700036a80001193c24/5c1c74700036a80001193c24_Images/5c1c74700036a80001193c24_Image_8.jpeg,did not like,3.195382774,,,,,,,,,,,,,,
,,,,,,,space,1.4659,NAN,,NAN,,0,50,50,50,1,51,Sam,Acc,Participant_Images/5c1c74700036a80001193c24/5c1c74700036a80001193c24_Images/5c1c74700036a80001193c24_Image_19.jpeg,liked,1.779333479,,,,,,,,,,,,,,
,,,,,,,space,1.051,NAN,,NAN,,0,51,51,51,1,52,Sam,Acc,Participant_Images/5c1c74700036a80001193c24/5c1c74700036a80001193c24_Images/5c1c74700036a80001193c24_Image_9.jpeg,did not like,4.312468682,,,,,,,,,,,,,,
,,,,,,,space,1.2654,NAN,,NAN,,0,52,52,52,1,53,Sam,Acc,Participant_Images/5c1c74700036a80001193c24/5c1c74700036a80001193c24_Images/5c1c74700036a80001193c24_Image_14.jpeg,did not like,4.940433059,,,,,,,,,,,,,,
,,,,,,,space,1.0995,NAN,,NAN,,0,53,53,53,1,54,Sam,Acc,Participant_Images/5c1c74700036a80001193c24/5c1c74700036a80001193c24_Images/5c1c74700036a80001193c24_Image_2.jpeg,did not like,2.7105123,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.6999,0,0,0,0,1,1.8336,,,,
,,,,,,,,,NAN,,NAN,,0,54,54,54,1,55,Sam,Acc,Participant_Images/5c1c74700036a80001193c24/5c1c74700036a80001193c24_Images/5c1c74700036a80001193c24_Image_16.jpeg,did not like,3.602308302,,,,,,,,,,,,,,
,,,,,,,space,1.1487,NAN,,NAN,,0,55,55,55,1,56,Sam,Acc,Participant_Images/5c1c74700036a80001193c24/5c1c74700036a80001193c24_Images/5c1c74700036a80001193c24_Image_21.jpeg,liked,4.106391878,,,,,,,,,,,,,,
,,,,,,,space,0.8986,NAN,,NAN,,0,56,56,56,1,57,Sam,Acc,Participant_Images/5c1c74700036a80001193c24/5c1c74700036a80001193c24_Images/5c1c74700036a80001193c24_Image_26.jpeg,liked,3.799433026,,,,,,,,,,,,,,
,,,,,,,space,0.9319,NAN,,NAN,,0,57,57,57,1,58,Sam,Acc,Participant_Images/5c1c74700036a80001193c24/5c1c74700036a80001193c24_Images/5c1c74700036a80001193c24_Image_29.jpeg,did not like,5.246980764,,,,,,,,,,,,,,
,,,,,,,space,0.6993,NAN,,NAN,,0,58,58,58,1,59,Sam,Acc,Participant_Images/5c1c74700036a80001193c24/5c1c74700036a80001193c24_Images/5c1c74700036a80001193c24_Image_7.jpeg,liked,3.30081769,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,s,1,space,0.8475,0,0,0,0,1,1.6159,h,0.7163,,
,,,,,,,,,1,,4,,0,59,59,59,1,60,Sam,Acc,Participant_Images/5c1c74700036a80001193c24/5c1c74700036a80001193c24_Images/5c1c74700036a80001193c24_Image_12.jpeg,liked,1.661473164,,,,,,,,,,,,,,
,,,,,space,2.216,space,1.4493,NAN,,NAN,,0,60,60,60,1,61,Alex,Rej,Participant_Images/5c1c74700036a80001193c24/5c1c74700036a80001193c24_Images/5c1c74700036a80001193c24_Image_4.jpeg,liked,3.613205605,,,,,,,,,,,,,,
