TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait
1,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_14.jpeg,did not like,3.613205605
2,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_29.jpeg,did not like,4.988446431
3,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_26.jpeg,did not like,3.470791822
4,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_10.jpeg,did not like,3.820572462
5,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_28.jpeg,liked,2.455989137
6,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_7.jpeg,did not like,3.79605092
7,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_6.jpeg,did not like,3.562416326
8,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_20.jpeg,did not like,2.843822497
9,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_12.jpeg,did not like,3.546495948
10,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_22.jpeg,liked,1.672012706
