TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait
1,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_23.jpeg,did not like,3.613205605
2,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_5.jpeg,did not like,4.988446431
3,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_2.jpeg,did not like,3.470791822
4,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_15.jpeg,liked,3.820572462
5,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_1.jpeg,liked,2.455989137
6,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_18.jpeg,did not like,3.79605092
7,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_17.jpeg,liked,3.562416326
8,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_13.jpeg,did not like,2.843822497
9,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_27.jpeg,did not like,3.546495948
10,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_26.jpeg,liked,1.672012706
11,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_7.jpeg,liked,4.942172136
12,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_29.jpeg,liked,2.50187214
13,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_12.jpeg,liked,2.071164779
14,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_25.jpeg,liked,5.336503566
15,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_9.jpeg,liked,2.642157193
16,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_22.jpeg,liked,4.456234322
17,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_20.jpeg,liked,4.438512181
18,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_19.jpeg,liked,2.682944783
19,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_14.jpeg,liked,4.51984296
20,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_24.jpeg,did not like,3.195382774
21,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_16.jpeg,liked,1.779333479
22,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_8.jpeg,did not like,4.312468682
23,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_10.jpeg,liked,4.940433059
24,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_6.jpeg,liked,2.7105123
25,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_28.jpeg,liked,3.602308302
26,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_11.jpeg,liked,4.106391878
27,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_21.jpeg,liked,3.799433026
28,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_30.jpeg,liked,5.246980764
29,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_4.jpeg,did not like,3.30081769
30,Sam,Acc,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_3.jpeg,liked,1.661473164
31,Riley,Rej,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_20.jpeg,did not like,3.613205605
32,Riley,Rej,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_8.jpeg,did not like,4.988446431
33,Riley,Rej,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_27.jpeg,liked,3.470791822
34,Riley,Rej,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_13.jpeg,did not like,3.820572462
35,Riley,Rej,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_29.jpeg,did not like,2.455989137
36,Riley,Rej,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_28.jpeg,did not like,3.79605092
37,Riley,Rej,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_24.jpeg,did not like,3.562416326
38,Riley,Rej,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_19.jpeg,did not like,2.843822497
39,Riley,Rej,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_17.jpeg,liked,3.546495948
40,Riley,Rej,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_18.jpeg,did not like,1.672012706
41,Riley,Rej,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_21.jpeg,did not like,4.942172136
42,Riley,Rej,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_16.jpeg,did not like,2.50187214
43,Riley,Rej,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_15.jpeg,liked,2.071164779
44,Riley,Rej,Participant_Images/6056bcf1cee7a41435889255/6056bcf1cee7a41435889255_Images/6056bcf1cee7a41435889255_Image_26.jpeg,liked,5.336503566
