TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait
1,Charlie,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_29.jpeg,liked,3.613205605
2,Charlie,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_5.jpeg,liked,4.988446431
3,Charlie,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_4.jpeg,liked,3.470791822
4,Charlie,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_19.jpeg,liked,3.820572462
5,Charlie,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_10.jpeg,liked,2.455989137
6,Charlie,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_3.jpeg,liked,3.79605092
7,Charlie,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_25.jpeg,liked,3.562416326
8,Charlie,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_30.jpeg,liked,2.843822497
9,Charlie,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_12.jpeg,liked,3.546495948
10,Charlie,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_9.jpeg,liked,1.672012706
11,Charlie,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_1.jpeg,liked,4.942172136
12,Charlie,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_16.jpeg,liked,2.50187214
13,Charlie,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_18.jpeg,liked,2.071164779
