TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait
1,Alex,Neutral,Participant_Images/61338374ecef87bfdfd1c7bb/61338374ecef87bfdfd1c7bb_Images/61338374ecef87bfdfd1c7bb_Image_6.jpeg,liked,3.613205605
2,Alex,Neutral,Participant_Images/61338374ecef87bfdfd1c7bb/61338374ecef87bfdfd1c7bb_Images/61338374ecef87bfdfd1c7bb_Image_26.jpeg,did not like,4.988446431
3,Alex,Neutral,Participant_Images/61338374ecef87bfdfd1c7bb/61338374ecef87bfdfd1c7bb_Images/61338374ecef87bfdfd1c7bb_Image_14.jpeg,did not like,3.470791822
4,Alex,Neutral,Participant_Images/61338374ecef87bfdfd1c7bb/61338374ecef87bfdfd1c7bb_Images/61338374ecef87bfdfd1c7bb_Image_23.jpeg,liked,3.820572462
5,Alex,Neutral,Participant_Images/61338374ecef87bfdfd1c7bb/61338374ecef87bfdfd1c7bb_Images/61338374ecef87bfdfd1c7bb_Image_21.jpeg,liked,2.455989137
6,Alex,Neutral,Participant_Images/61338374ecef87bfdfd1c7bb/61338374ecef87bfdfd1c7bb_Images/61338374ecef87bfdfd1c7bb_Image_24.jpeg,liked,3.79605092
7,Alex,Neutral,Participant_Images/61338374ecef87bfdfd1c7bb/61338374ecef87bfdfd1c7bb_Images/61338374ecef87bfdfd1c7bb_Image_1.jpeg,liked,3.562416326
8,Alex,Neutral,Participant_Images/61338374ecef87bfdfd1c7bb/61338374ecef87bfdfd1c7bb_Images/61338374ecef87bfdfd1c7bb_Image_2.jpeg,did not like,2.843822497
9,Alex,Neutral,Participant_Images/61338374ecef87bfdfd1c7bb/61338374ecef87bfdfd1c7bb_Images/61338374ecef87bfdfd1c7bb_Image_7.jpeg,liked,3.546495948
10,Alex,Neutral,Participant_Images/61338374ecef87bfdfd1c7bb/61338374ecef87bfdfd1c7bb_Images/61338374ecef87bfdfd1c7bb_Image_28.jpeg,liked,1.672012706
11,Alex,Neutral,Participant_Images/61338374ecef87bfdfd1c7bb/61338374ecef87bfdfd1c7bb_Images/61338374ecef87bfdfd1c7bb_Image_12.jpeg,did not like,4.942172136
12,Alex,Neutral,Participant_Images/61338374ecef87bfdfd1c7bb/61338374ecef87bfdfd1c7bb_Images/61338374ecef87bfdfd1c7bb_Image_4.jpeg,did not like,2.50187214
13,Alex,Neutral,Participant_Images/61338374ecef87bfdfd1c7bb/61338374ecef87bfdfd1c7bb_Images/61338374ecef87bfdfd1c7bb_Image_20.jpeg,liked,2.071164779
14,Alex,Neutral,Participant_Images/61338374ecef87bfdfd1c7bb/61338374ecef87bfdfd1c7bb_Images/61338374ecef87bfdfd1c7bb_Image_13.jpeg,did not like,5.336503566
15,Alex,Neutral,Participant_Images/61338374ecef87bfdfd1c7bb/61338374ecef87bfdfd1c7bb_Images/61338374ecef87bfdfd1c7bb_Image_19.jpeg,did not like,2.642157193
16,Alex,Neutral,Participant_Images/61338374ecef87bfdfd1c7bb/61338374ecef87bfdfd1c7bb_Images/61338374ecef87bfdfd1c7bb_Image_18.jpeg,did not like,4.456234322
17,Alex,Neutral,Participant_Images/61338374ecef87bfdfd1c7bb/61338374ecef87bfdfd1c7bb_Images/61338374ecef87bfdfd1c7bb_Image_22.jpeg,did not like,4.438512181
18,Alex,Neutral,Participant_Images/61338374ecef87bfdfd1c7bb/61338374ecef87bfdfd1c7bb_Images/61338374ecef87bfdfd1c7bb_Image_15.jpeg,did not like,2.682944783
